"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Cell_Type"
"Lsm5",2.75200682135308e-06,0.41510173839472,0.405,0.309,0.0488233530176249,"aEC"
"Atp6v0a1",3.29600265107206e-07,0.407199961078782,0.41,0.297,0.0058474383032669,"aEC"
"Bzw1",5.98035433176423e-10,-0.396950027165986,0.67,0.738,1.06097466199829e-05,"aEC"
"Lims2",2.00762939792843e-17,0.391924308520087,0.857,0.741,3.56173531486483e-13,"aEC"
"Ubr5",4.80513765392733e-07,-0.386829857142128,0.417,0.513,0.0085247947118324,"aEC"
"Stmn2",5.26206997071768e-09,-0.382840822180308,0.742,0.795,9.33543833505023e-05,"aEC"
"Acadl",6.06989897991741e-10,0.382539724263038,0.723,0.619,1.07686077802715e-05,"aEC"
"Ramp2",1.79191643765067e-22,0.378882184760729,0.993,0.974,3.17903895203605e-18,"aEC"
"Mrps33",2.12618320746654e-06,0.364340289996228,0.61,0.509,0.037720616283664,"aEC"
"Cdkn1c",4.919967427033e-07,0.353522634539056,0.774,0.695,0.0087285142122992,"aEC"
"Micos10",1.42419905343811e-08,0.349103030161724,0.667,0.574,0.0002526671540704,"aEC"
"Grasp",3.64778728880151e-09,0.336522466485459,0.818,0.761,6.47153942906276e-05,"aEC"
"Jag2",1.87183805425061e-08,-0.33033410750588,0.741,0.788,0.0003320827892046,"aEC"
"mt-Nd4l",6.62583918857613e-09,0.328419274568084,0.703,0.593,0.0001175490130445,"aEC"
"Itprid2",9.9169401220349e-07,-0.318203879323301,0.577,0.656,0.0175936434705021,"aEC"
"Spcs1",1.7518606206093e-07,0.314399136498089,0.667,0.566,0.0031079759270229,"aEC"
"Tmod3",3.97735064953441e-11,-0.313677687790293,0.866,0.914,7.056217787339e-07,"aEC"
"Krtcap2",2.74222990948812e-07,0.30223318270427,0.795,0.725,0.0048649900824228,"aEC"
"Fxyd5",4.38430252714387e-14,-0.30061150959837,0.978,0.984,7.77819111340594e-10,"aEC"
"Mapk3",7.01499978103406e-08,-0.286898639278854,0.724,0.788,0.0012445311111532,"aEC"
"Manf",9.85740684843397e-07,0.280278207045759,0.678,0.584,0.0174880254898067,"aEC"
"Ndufb7",1.93263388269139e-06,0.261274423717624,0.768,0.682,0.0342868577128279,"aEC"
"Arhgap29",1.15174864760642e-06,-0.259917244457551,0.862,0.883,0.0204331727571854,"aEC"
