"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Cell_Type"
"Ube2e2",1.71991904229202e-12,-0.897754526494346,0.158,0.265,3.05130837293027e-08,"vcapEC"
"Nsg1",4.99435962327477e-09,-0.897328205486249,0.08,0.149,8.86049340765177e-05,"vcapEC"
"Ptprj",6.44806816060394e-17,-0.879917202987064,0.233,0.374,1.14395177237275e-12,"vcapEC"
"Eif2s3y",8.56234901804259e-10,0.864140739549125,0.198,0.115,1.51904633929094e-05,"vcapEC"
"Plscr2",5.66639744968989e-08,-0.854348287892172,0.097,0.165,0.0010052755715494,"vcapEC"
"Laptm4b",1.16815506299899e-07,-0.845235647296996,0.094,0.159,0.0020724238972665,"vcapEC"
"Gm15478",3.93297549386432e-10,-0.841351262008619,0.112,0.197,6.9774918236647e-06,"vcapEC"
"Fam181b",3.68546659396546e-10,-0.838251844548754,0.11,0.195,6.53838628435413e-06,"vcapEC"
"Spaar",6.88961032035356e-07,0.824526912065412,0.16,0.099,0.0122228576693392,"vcapEC"
"Cdk6",8.2168550820188e-08,-0.822210331844094,0.059,0.116,0.0014577522601009,"vcapEC"
"Psen2",1.18034136940901e-06,-0.81565291876049,0.093,0.151,0.0209404362346853,"vcapEC"
"Casp12",1.94910434000273e-06,-0.803029008859503,0.064,0.115,0.0345790600959885,"vcapEC"
"Mgat4a",6.50072368529854e-09,-0.801833765702888,0.076,0.145,0.0001153293389008,"vcapEC"
"Sned1",6.71486913056612e-07,-0.793458011029274,0.08,0.137,0.0119128493245373,"vcapEC"
"Npr1",1.25700722728199e-07,-0.784842066711789,0.091,0.156,0.0022300565219209,"vcapEC"
"Prpf40b",2.56900712877773e-08,-0.763833872340435,0.151,0.23,0.0004557675547164,"vcapEC"
"Gbp5",2.44707212738762e-12,-0.747274214970306,0.243,0.364,4.34135066119838e-08,"vcapEC"
"Fmo2",7.73545789855902e-29,-0.741614152602574,0.438,0.638,1.37234758578336e-24,"vcapEC"
"Itga3",2.49679824776272e-06,-0.735525065756726,0.08,0.136,0.0442956977135584,"vcapEC"
"B4galt1",2.65304234390331e-10,-0.729825924718413,0.184,0.28,4.70676242231887e-06,"vcapEC"
"Lap3",2.03648612279788e-08,-0.729603215832501,0.151,0.231,0.0003612930030455,"vcapEC"
"Gm14211",2.41910515539856e-06,-0.71531156675869,0.08,0.135,0.0429173445619259,"vcapEC"
"Tef",3.97454676872336e-10,-0.70080468041372,0.146,0.24,7.05124342239211e-06,"vcapEC"
"Tcf7l1",6.08787549006394e-07,-0.700680327961541,0.114,0.18,0.0108004999069224,"vcapEC"
"Ints6l",2.81489345331821e-06,-0.687988931451404,0.09,0.148,0.0499390247553183,"vcapEC"
"Wwox",7.69881811730516e-08,-0.684576385244076,0.208,0.293,0.0013658473221911,"vcapEC"
"Prdm5",1.67404481070205e-09,-0.678015790032557,0.165,0.256,2.96992289866651e-05,"vcapEC"
"Pde4d",1.08988992359072e-07,-0.675587546351184,0.156,0.234,0.0019335737134422,"vcapEC"
"Ston1",2.75009377063825e-06,-0.674113661411364,0.125,0.188,0.0487894135848932,"vcapEC"
"Iigp1",2.50568779826229e-10,-0.662872806966109,0.229,0.336,4.44534072289713e-06,"vcapEC"
"March3",1.59533474687972e-06,-0.658328910460273,0.121,0.186,0.0283028337443931,"vcapEC"
"Tanc2",1.87250608266916e-06,-0.634016279768351,0.1,0.16,0.0332201304126335,"vcapEC"
"Gm47283",6.25438498519818e-09,-0.631941009282781,0.194,0.286,0.0001109590440224,"vcapEC"
"Hsp90aa1",8.03290123349727e-45,0.629585465237892,0.906,0.81,1.42511700783475e-40,"vcapEC"
"Stt3b",3.20668165604202e-11,-0.623407866440656,0.255,0.366,5.68897392598415e-07,"vcapEC"
"Kdm6a",1.95240181658034e-12,-0.61754487443976,0.283,0.407,3.46375606279518e-08,"vcapEC"
"B4galt5",3.53962127976172e-08,-0.605394966791402,0.19,0.277,0.0006279642112425,"vcapEC"
"Sertad1",1.85411108144839e-09,-0.595665199519385,0.204,0.306,3.28937846959759e-05,"vcapEC"
"Irf1",3.65538562283166e-08,-0.594784827180127,0.281,0.376,0.0006485019633465,"vcapEC"
"Colgalt1",2.2638018639392e-07,-0.57717730846601,0.205,0.286,0.0040162108868145,"vcapEC"
"Galnt18",1.05665110202793e-06,-0.577122842641217,0.2,0.278,0.0187460472010776,"vcapEC"
"Dusp23",7.66238825739778e-11,-0.574513727152625,0.221,0.332,1.35938430074494e-06,"vcapEC"
"Ptp4a3",3.63506457171171e-09,0.56677904716054,0.355,0.259,6.44896805667375e-05,"vcapEC"
"Fuca1",1.08705006529957e-06,-0.560297734204789,0.151,0.223,0.0192853552084797,"vcapEC"
"Hspb8",2.03554699232279e-07,-0.558720234205947,0.231,0.314,0.0036112639190798,"vcapEC"
"P4ha1",9.12276073706052e-10,0.558516958101976,0.421,0.331,1.61846898236191e-05,"vcapEC"
"Spred2",3.31226584679555e-07,0.556269309108154,0.322,0.243,0.0058762908387999,"vcapEC"
"Thoc1",6.5572798573343e-07,-0.551142469293621,0.206,0.285,0.0116332701948968,"vcapEC"
"Rapgef5",9.17475191264189e-15,-0.547749092198946,0.385,0.528,1.6276927368218e-10,"vcapEC"
"Dnajb2",9.23150612744122e-07,0.547239092294479,0.292,0.219,0.0163776150206935,"vcapEC"
"Fkbp4",1.56517069116541e-23,0.547212166855365,0.745,0.606,2.77676932319656e-19,"vcapEC"
"Zswim6",8.87652338756656e-08,-0.544893213211618,0.176,0.26,0.0015747840141881,"vcapEC"
"Ankrd37",6.85334469199603e-09,0.54204385810922,0.442,0.349,0.0001215851881807,"vcapEC"
"Mertk",1.01480189553116e-07,-0.533868134449063,0.184,0.27,0.0018003600428618,"vcapEC"
"Hsph1",2.35918391772544e-06,0.533641701781205,0.269,0.198,0.041854281884367,"vcapEC"
"Eps8",4.05313752915624e-08,-0.527560354159173,0.302,0.395,0.0007190671290476,"vcapEC"
"Ptn",4.87377702902648e-41,-0.51585524019821,0.927,0.969,8.64656782719588e-37,"vcapEC"
"Mpp5",1.49866551312938e-06,-0.514815557731387,0.216,0.293,0.0265878248684282,"vcapEC"
"Gm16046",1.53378725893165e-06,0.506189718034774,0.298,0.227,0.0272109197607065,"vcapEC"
"Prkag2",1.78278761282802e-08,-0.505898785961055,0.249,0.346,0.0003162843503918,"vcapEC"
"Apobec3",2.60502352809195e-06,-0.494360011447326,0.2,0.278,0.0462157224118794,"vcapEC"
"Hikeshi",3.85959978032682e-07,0.489684666064501,0.352,0.272,0.0068473159702778,"vcapEC"
"Gmds",2.81849608961249e-08,-0.480344404175105,0.322,0.421,0.0005000293912581,"vcapEC"
"Serpinh1",2.52165015964836e-15,0.479309937256268,0.71,0.619,4.47365954823216e-11,"vcapEC"
"Actn1",1.15512400578613e-09,-0.47275314643288,0.314,0.428,2.04930549866517e-05,"vcapEC"
"Foxf1",1.31497629104835e-07,-0.464535928020115,0.239,0.332,0.0023328994379488,"vcapEC"
"Tuba1a",2.68596146886446e-25,0.463766838636962,0.92,0.871,4.76516424191243e-21,"vcapEC"
"Tie1",2.79518193278486e-12,-0.462313758426545,0.538,0.651,4.95893226695362e-08,"vcapEC"
"Slfn2",5.10314135968978e-08,-0.457868210808268,0.201,0.292,0.0009053483086225,"vcapEC"
"Ccnl1",8.49270654319311e-08,-0.457077650184718,0.346,0.44,0.0015066910678278,"vcapEC"
"Rabgap1l",6.04874522553917e-07,-0.455616294773526,0.288,0.372,0.010731078904629,"vcapEC"
"Arhgap26",7.71261744193947e-10,-0.4529774487851,0.386,0.496,1.36829546037448e-05,"vcapEC"
"Tm6sf1",1.66701756921073e-06,-0.445122475456292,0.21,0.294,0.0295745586953675,"vcapEC"
"March7",2.16290377996111e-07,-0.441222188606984,0.31,0.401,0.003837207596029,"vcapEC"
"Lrrc49",2.99647117649729e-07,-0.438964474471502,0.342,0.427,0.0053160395142238,"vcapEC"
"Rbp1",7.10147661918343e-09,-0.437614009269708,0.341,0.444,0.0001259872967009,"vcapEC"
"Rbm3",2.0893968011926e-11,-0.43244764869558,0.403,0.522,3.70679886499579e-07,"vcapEC"
"Hsp90b1",2.38464092469113e-27,0.43206971105365,0.925,0.895,4.23059146449453e-23,"vcapEC"
"Calcrl",1.93386266091141e-08,-0.428182081412077,0.399,0.504,0.0003430865746722,"vcapEC"
"Stk24",1.22880767564905e-06,-0.416735825965165,0.28,0.369,0.0218002769736897,"vcapEC"
"Higd1a",2.44574462557677e-08,0.415399334060416,0.507,0.418,0.0004338995540235,"vcapEC"
"Dcun1d3",1.54879563167139e-06,-0.411541422247178,0.33,0.415,0.0274771833014822,"vcapEC"
"Ddx3x",3.26517132342595e-10,-0.407401079603115,0.473,0.577,5.79274044488997e-06,"vcapEC"
"Nudc",1.04857052862712e-08,0.40092825298076,0.583,0.504,0.0001860268974837,"vcapEC"
"Tcn2",7.61646574771987e-07,-0.397622106737639,0.371,0.459,0.0135123718830298,"vcapEC"
"Lrrc8c",1.80268041450607e-07,0.396269933530882,0.562,0.484,0.0031981353233752,"vcapEC"
"H2-Q4",6.69654125857475e-08,-0.389263355892239,0.35,0.452,0.0011880333846837,"vcapEC"
"Atf7",4.39987179335521e-07,-0.388598916567423,0.338,0.43,0.0078058125485914,"vcapEC"
"Coq10b",1.32680325240488e-06,-0.383552298084628,0.269,0.358,0.023538816500915,"vcapEC"
"Rras",6.77057211779775e-15,0.381996928435757,0.8,0.732,1.2011671994185e-10,"vcapEC"
"Fry",1.43509795957696e-21,-0.379495312895737,0.942,0.961,2.54600729008548e-17,"vcapEC"
"Ldha",1.33604768794144e-11,0.373338670835414,0.824,0.772,2.3702822031769e-07,"vcapEC"
"St13",2.74855541411177e-15,0.371495701068379,0.818,0.748,4.87621216017569e-11,"vcapEC"
"Thra",8.60276917272476e-08,0.367718349237315,0.583,0.516,0.0015262172789331,"vcapEC"
"Zdhhc20",4.7500394162379e-07,-0.361198222366498,0.384,0.47,0.0084270449283476,"vcapEC"
"Slc35f2",8.69780140988147e-07,-0.358840848764366,0.31,0.404,0.0154307694812707,"vcapEC"
"Dst",1.01326031601625e-08,-0.355365728265794,0.45,0.554,0.0001797625126644,"vcapEC"
"Psmb8",1.2294152217322e-06,-0.353813937500734,0.42,0.502,0.021811055448751,"vcapEC"
"Exoc6b",3.09716368964923e-08,-0.350198596157287,0.607,0.685,0.0005494678101806,"vcapEC"
"Pard3",2.17249888926643e-07,-0.349925887630948,0.527,0.609,0.0038542302794475,"vcapEC"
"Pdia6",2.61877265469517e-07,0.347654896022241,0.641,0.57,0.0046459645666947,"vcapEC"
"Rtl8a",5.63831752610018e-07,0.346455115455186,0.663,0.608,0.0100029391230543,"vcapEC"
"Socs2",1.4212974653269e-06,-0.345051916410692,0.356,0.447,0.0252152383323645,"vcapEC"
"Cacybp",3.43262123426041e-08,0.332249615094123,0.548,0.451,0.0006089813331701,"vcapEC"
"Dlc1",7.33895359689708e-11,0.329060577273602,0.749,0.672,1.30200375762551e-06,"vcapEC"
"Larp4b",1.93399336773652e-06,-0.328007676065059,0.336,0.425,0.0343109763370136,"vcapEC"
"Plcb4",8.1987463349772e-11,-0.32689164355652,0.733,0.786,1.45453958728831e-06,"vcapEC"
"Dynll1",2.80748786507223e-22,0.326693835178351,0.973,0.957,4.98076422142465e-18,"vcapEC"
"Mat2a",1.8296561341086e-07,-0.326606058842572,0.622,0.691,0.003245992947522,"vcapEC"
"Atp6v0e",3.78010503598131e-09,0.313625806438139,0.708,0.619,6.70628434433444e-05,"vcapEC"
"Cd2ap",6.29379755271699e-13,-0.306621323955715,0.839,0.9,1.11658262382752e-08,"vcapEC"
"Nudcd3",3.99575759661231e-07,-0.298605655897249,0.471,0.571,0.0070888735521499,"vcapEC"
"Selenok",7.80219040270372e-17,0.294991306511418,0.925,0.878,1.38418659934367e-12,"vcapEC"
"Elovl7",4.00807881727297e-10,-0.288056041401338,0.708,0.783,7.11073262972398e-06,"vcapEC"
"Calr",9.34260930040876e-08,0.282052591703876,0.755,0.704,0.0016574723159855,"vcapEC"
"Csnk1a1",3.82854804909539e-12,-0.281950487249456,0.781,0.841,6.79222709390013e-08,"vcapEC"
"Rap1a",6.87507354398732e-08,0.277388870688749,0.821,0.783,0.0012197067974387,"vcapEC"
"Rpl36al",1.77517690152247e-07,0.276959618029439,0.733,0.668,0.003149341340991,"vcapEC"
"Pmepa1",2.93703390846718e-07,0.27497611027828,0.722,0.671,0.0052105918570116,"vcapEC"
"Eng",1.25294870399717e-11,0.265861220074666,0.933,0.893,2.22285629576138e-07,"vcapEC"
"Zfp366",1.41847029387125e-06,0.262592834661926,0.699,0.635,0.0251650814835699,"vcapEC"
"Baz2b",1.00409134704538e-07,-0.254910117119248,0.596,0.687,0.0017813584587932,"vcapEC"
