"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Cell_Type"
"Litaf",1.38446570100197e-16,-1.862998790309,0.092,0.289,2.45618060014759e-12,"vEC"
"Napsa",8.72806567545954e-07,-1.86268277133926,0.029,0.102,0.0154844613148328,"vEC"
"Gpr182",1.12039366421335e-10,-1.85265998931121,0.056,0.183,1.98769039968091e-06,"vEC"
"Bcl2",1.75061593460307e-06,1.85101480265891,0.156,0.046,0.0310576772957931,"vEC"
"Pdia5",1.56521059066374e-14,-1.7915598695126,0.09,0.271,2.77684010889654e-10,"vEC"
"Eln",2.40785374900256e-13,-1.78271626841327,0.109,0.292,4.27177333610543e-09,"vEC"
"Tmem45a",1.43769355032678e-08,-1.78166778037773,0.068,0.183,0.0002550612127634,"vEC"
"Il17ra",8.96120770036753e-11,-1.77968384414457,0.042,0.158,1.5898078581222e-06,"vEC"
"2900060B14Rik",1.08234071788899e-06,-1.77259569248274,0.035,0.113,0.0192018066760686,"vEC"
"Adh1",2.49629656250855e-08,-1.75359107209991,0.032,0.12,0.0004428679731546,"vEC"
"Nectin2",4.97064421138438e-08,-1.74355010869693,0.072,0.183,0.0008818419895417,"vEC"
"Frem2",1.81810022282729e-13,-1.70740256912778,0.077,0.243,3.2254916053179e-09,"vEC"
"Tnfaip3",1.17643086429416e-08,-1.59764006778156,0.059,0.173,0.0002087105996344,"vEC"
"Slc12a7",2.13987861509414e-09,-1.58305093418576,0.105,0.246,3.79635865103851e-05,"vEC"
"Vwa3a",9.63445481759471e-08,1.57738057591339,0.284,0.134,0.0017092486291894,"vEC"
"Fth1",1.12030564849985e-57,-1.54909999354069,0.984,0.993,1.98753425100358e-53,"vEC"
"Lbp",2.2626889462309e-09,-1.53845781288704,0.034,0.134,4.01423645950824e-05,"vEC"
"Cdc14a",2.52395279896456e-13,1.50121055907776,0.459,0.229,4.47774466064303e-09,"vEC"
"4430402I18Rik",1.85686733713703e-06,1.39988553351608,0.238,0.113,0.0329426834281481,"vEC"
"H2-Q6",3.02442996092635e-16,-1.39037300173542,0.09,0.289,5.36564119367943e-12,"vEC"
"Bcat2",2.63927534145664e-06,-1.38950587751201,0.047,0.13,0.0468233838327822,"vEC"
"Nav2",1.87253608982348e-08,1.38154741949408,0.277,0.116,0.0003322066276955,"vEC"
"Zfp521",7.25335578604469e-10,-1.36183024783177,0.123,0.282,1.28681785000219e-05,"vEC"
"Pak1",2.77437144319503e-07,-1.33023832111478,0.122,0.246,0.0049220123773723,"vEC"
"Ppm1h",9.49497841059878e-08,1.31069544954849,0.401,0.25,0.0016845041198243,"vEC"
"Glis2",1.92661040649779e-06,-1.27981763132082,0.066,0.162,0.0341799952216773,"vEC"
"Hlf",1.4460859766381e-07,1.2526724829284,0.338,0.183,0.0025655011311536,"vEC"
"Zbtb8a",1.29160675229677e-06,1.23353582774737,0.234,0.102,0.022914395392497,"vEC"
"Irak3",1.81526487827946e-10,-1.21738942722228,0.125,0.292,3.22046142055559e-06,"vEC"
"Ehd1",1.46756057478985e-10,-1.21551289125276,0.173,0.356,2.60359921573467e-06,"vEC"
"Aprt",1.21610395931633e-07,-1.21254799265348,0.166,0.31,0.0021574900342231,"vEC"
"Pde4b",1.29513540862501e-06,-1.19903480618367,0.127,0.246,0.0229769972844162,"vEC"
"Cpe",1.18975756595897e-09,-1.14965679253141,0.208,0.384,2.11074889776781e-05,"vEC"
"Airn",6.42176377716044e-07,-1.14896234399597,0.065,0.162,0.0113928511170603,"vEC"
"Tmeff1",1.92396979588774e-16,1.14285901745862,0.578,0.313,3.41331481488444e-12,"vEC"
"Cald1",1.44448584151215e-06,1.13983090204277,0.272,0.134,0.0256266233142671,"vEC"
"Notch4",1.11580814632095e-09,1.11461618650012,0.443,0.261,1.979555232388e-05,"vEC"
"Ndst1",4.0484837915929e-09,-1.10265508311684,0.149,0.31,7.18241509466497e-05,"vEC"
"Lnx2",1.58706123871443e-09,1.09067301898342,0.439,0.264,2.81560534360326e-05,"vEC"
"Ddc",3.03437782369378e-16,1.08916748011622,0.687,0.447,5.38328969701514e-12,"vEC"
"Vwa8",1.79976905425476e-06,1.08395178036022,0.352,0.211,0.0319297027915337,"vEC"
"Sobp",8.66764899251209e-07,-1.08287185220252,0.073,0.176,0.0153772760776157,"vEC"
"Tmem51",2.32053436708461e-07,-1.07804668675662,0.191,0.331,0.0041168600206448,"vEC"
"Trim47",7.3757359538571e-11,1.06479300139674,0.532,0.345,1.30852931557379e-06,"vEC"
"Baiap2",1.14343316118684e-09,1.03274585598373,0.461,0.275,2.02856477126156e-05,"vEC"
"Clint1",4.48690824307183e-24,-1.02864698624156,0.611,0.824,7.96022391403373e-20,"vEC"
"Ehbp1l1",1.95609574555906e-07,-1.0162025755553,0.167,0.313,0.0034703094621963,"vEC"
"Hmgn3",1.16883910865589e-06,-1.00025496315302,0.1,0.218,0.0207363746266642,"vEC"
"Dennd3",1.3238403530239e-10,0.978742742054458,0.506,0.299,2.3486251702997e-06,"vEC"
"Slc19a3",1.81036696571106e-11,0.972750567315576,0.586,0.391,3.21177203386799e-07,"vEC"
"Mgst1",2.13574978941449e-06,-0.97143043605238,0.104,0.222,0.0378903370140025,"vEC"
"Fam13a",9.25328178881768e-07,0.964412167932373,0.385,0.239,0.0164162472215414,"vEC"
"B3gnt2",1.41784498625372e-17,0.955814133704239,0.786,0.63,2.51539879011272e-13,"vEC"
"Rin2",6.23136399956951e-09,0.929490554803898,0.456,0.261,0.0001105506287163,"vEC"
"Stard8",3.69871330561902e-08,0.913246344951205,0.486,0.331,0.0006561887275498,"vEC"
"Bach2",1.28783059149458e-08,0.909471589796242,0.465,0.292,0.000228474025237,"vEC"
"Cyp2d22",1.42001873572549e-07,0.884854698262697,0.418,0.254,0.0025192552390505,"vEC"
"Ralb",2.68560155235027e-07,-0.880026470191878,0.313,0.472,0.0047645257140246,"vEC"
"Xbp1",2.71911121499658e-09,-0.878373001597123,0.528,0.68,4.82397520652543e-05,"vEC"
"Sipa1",2.94602854178664e-07,0.874331140514787,0.475,0.349,0.0052265492359836,"vEC"
"Sdc3",8.27834072723867e-08,0.870020010203249,0.476,0.313,0.0014686604284194,"vEC"
"Dab2",1.07855037398573e-10,-0.864677161719384,0.414,0.623,1.91345621848808e-06,"vEC"
"Myo10",1.23203813275708e-11,0.848109435357347,0.691,0.493,2.18575885132433e-07,"vEC"
"Plcg1",1.41776257912493e-09,0.847115338597542,0.515,0.317,2.51525259162553e-05,"vEC"
"Smox",8.4868546455436e-08,0.837518083120564,0.486,0.331,0.0015056528826658,"vEC"
"Grk5",2.46831727148157e-06,-0.834466216417067,0.296,0.433,0.0437904167133546,"vEC"
"Sparcl1",7.52608547658237e-32,0.820852424047665,0.994,0.937,1.33520282440048e-27,"vEC"
"Sos1",2.04700745379902e-10,0.816509793915835,0.634,0.447,3.63159592378484e-06,"vEC"
"Msi2",2.65530171732403e-11,0.800525614450768,0.763,0.63,4.71077077670456e-07,"vEC"
"Hpcal1",5.87741962105814e-10,0.799371652419051,0.619,0.447,1.04271301497192e-05,"vEC"
"Cmtm8",2.91690147333428e-12,0.797222550071681,0.711,0.542,5.17487490384235e-08,"vEC"
"Cyth1",8.76732032439221e-08,0.796710911194064,0.504,0.352,0.0015554102987504,"vEC"
"Itm2c",5.52256503909737e-07,-0.791659402610119,0.453,0.585,0.0097975826358626,"vEC"
"Reck",9.30316765205922e-07,0.789595718627067,0.5,0.373,0.0165047497315183,"vEC"
"Nsa2",2.57129755564877e-09,-0.783562519706503,0.547,0.722,4.56173899347648e-05,"vEC"
"Pop5",2.53641802684849e-08,0.778793302507781,0.559,0.401,0.0004499859221431,"vEC"
"Klf7",3.08227539806261e-17,0.770551700045338,0.871,0.736,5.46826478370288e-13,"vEC"
"Tns1",1.7555255867387e-17,0.770547167330036,0.839,0.676,3.11447794343313e-13,"vEC"
"Elmo1",4.2336878378748e-10,0.767396059250233,0.744,0.609,7.51098559317368e-06,"vEC"
"Osmr",8.17276073242781e-09,-0.763745580382691,0.481,0.63,0.000144992948154,"vEC"
"Faim",3.97229528723582e-08,0.760332191787554,0.537,0.366,0.0007047249069085,"vEC"
"Tnrc6c",2.29763418290872e-12,0.750073263544597,0.776,0.627,4.07623280389836e-08,"vEC"
"Extl3",6.43550677874759e-10,0.743007744610206,0.695,0.546,1.14172325761761e-05,"vEC"
"Clec14a",1.3746044461073e-09,-0.733117539118854,0.556,0.729,2.43868574783897e-05,"vEC"
"Tap2",1.79237751332808e-06,-0.706796246740085,0.37,0.525,0.0317985694639535,"vEC"
"Scarb1",6.85835825950937e-08,0.678604102473237,0.565,0.401,0.0012167413388195,"vEC"
"Ccdc141",2.46454526747938e-22,0.669760759279252,0.981,0.947,4.37234975903517e-18,"vEC"
"Gstm1",2.29037860166426e-08,0.668762043317154,0.656,0.504,0.0004063360677212,"vEC"
"Rad21",1.1130478192099e-06,0.666820221460026,0.535,0.384,0.0197465813606029,"vEC"
"Ubl3",1.62905974777655e-09,0.662600835161371,0.752,0.63,2.89011489853038e-05,"vEC"
"Cyth3",6.98040989368671e-10,0.658706839469432,0.747,0.616,1.23839451923896e-05,"vEC"
"St6galnac2",2.05490515916354e-07,0.64947463921471,0.661,0.535,0.003645607242872,"vEC"
"Gphn",1.23226820571847e-06,-0.646378359439967,0.971,0.996,0.0218616702376515,"vEC"
"Irf2bpl",8.49116222724851e-12,0.635560668680383,0.775,0.613,1.50641709073616e-07,"vEC"
"Rps11",6.50868382998047e-25,-0.633015396271869,0.951,0.958,1.15470559827684e-20,"vEC"
"Rplp0",1.03079616654781e-21,-0.627776550491371,0.941,0.982,1.82873547907247e-17,"vEC"
"Tspan4",2.53865409982788e-06,-0.62162177662291,0.367,0.525,0.0450382623850464,"vEC"
"Srarp",5.70607708600991e-09,-0.609265040137694,0.748,0.82,0.0001012315135829,"vEC"
"Parvb",1.52954380477471e-10,0.609010373874909,0.806,0.69,2.71356366405081e-06,"vEC"
"Tmem50a",6.38883284150817e-12,0.594460949275202,0.851,0.782,1.13344283441196e-07,"vEC"
"Srpr",5.98101972511643e-10,0.588321372571486,0.767,0.627,1.06109270943291e-05,"vEC"
"Notch1",8.65686228810612e-07,0.582832327152831,0.622,0.461,0.0153581393853291,"vEC"
"Sgms1",1.18513030059411e-28,0.580606571998404,0.997,0.951,2.10253966628401e-24,"vEC"
"Mindy2",1.05035692349e-06,0.572556456325957,0.695,0.609,0.018634382179636,"vEC"
"Ltbp4",5.85305054717493e-12,0.555648514221636,0.852,0.754,1.0383896975743e-07,"vEC"
"Atp2a2",1.58767685640113e-07,0.552081367492817,0.73,0.592,0.0028166975109412,"vEC"
"Rgs12",1.24365745023386e-08,0.548234357389189,0.787,0.648,0.0002206372682459,"vEC"
"Slc38a3",6.57228523746473e-07,0.534728621505573,0.752,0.644,0.0116598912397862,"vEC"
"Dab2ip",1.59350229958091e-12,0.526690621580964,0.911,0.789,2.82703242968649e-08,"vEC"
"Rpl3",8.52578422612885e-17,-0.523131903777946,0.956,0.954,1.51255937955752e-12,"vEC"
"Nr3c1",3.77983693891001e-11,-0.516254410545905,0.825,0.912,6.70580871332025e-07,"vEC"
"Itga6",7.40517796711496e-10,0.515021228734655,0.934,0.852,1.31375262314586e-05,"vEC"
"Nfib",9.23192214454826e-11,0.507890596400257,0.93,0.87,1.63783530766431e-06,"vEC"
"Pdxk",3.37809072343157e-07,0.500286521613214,0.648,0.504,0.0059930707524399,"vEC"
"Slc25a3",1.77362486316377e-09,-0.498035677998673,0.697,0.824,3.14658786973885e-05,"vEC"
"Eef1b2",4.2495573058217e-10,-0.497843728214146,0.851,0.912,7.53913961625828e-06,"vEC"
"Eef2",1.66376871683894e-10,-0.473653036359602,0.852,0.898,2.95169208054397e-06,"vEC"
"Insr",1.42303912371389e-06,0.457198791654713,0.82,0.711,0.0252461370938081,"vEC"
"Rpsa",1.95658282496858e-14,-0.457151432443619,0.946,0.958,3.47117358977676e-10,"vEC"
"Ly6c1",7.27541716386135e-19,0.455068963099134,0.997,0.996,1.29073175904064e-14,"vEC"
"Eef1a1",3.08539983299704e-19,-0.448060963549915,0.996,0.996,5.47380784372006e-15,"vEC"
"Arhgap31",1.42060604270534e-11,0.433969585395042,0.966,0.905,2.52029718036354e-07,"vEC"
"Cox7a2l",2.27478296779076e-08,-0.423898694823756,0.81,0.88,0.0004035692463157,"vEC"
"Rpl7",3.94739151679103e-13,-0.414086891553958,0.99,0.982,7.00306728993897e-09,"vEC"
"Anxa3",4.90765983071197e-09,0.413963777543563,0.933,0.898,8.70667930566611e-05,"vEC"
"Ostf1",9.7864044577214e-08,-0.413516675663581,0.843,0.894,0.0017362060148443,"vEC"
"Fcgrt",5.39049226193493e-10,0.393105424872594,0.941,0.873,9.56327232189876e-06,"vEC"
"Jcad",2.89880466773867e-10,0.392276640837666,0.971,0.93,5.14276936103518e-06,"vEC"
"Rab11a",4.19418861318595e-07,-0.390473287481112,0.867,0.905,0.0074409100186531,"vEC"
"Rpl4",2.76726843700868e-07,-0.388790643617579,0.873,0.926,0.0049094109340971,"vEC"
"Rps4x",4.9137145180789e-12,-0.387855140405347,0.99,0.982,8.71742092652377e-08,"vEC"
"Tcf4",7.9202791161105e-11,0.385952385960341,0.985,0.965,1.40513671798916e-06,"vEC"
"Rps3a1",3.25917238964644e-14,-0.383130096313262,0.989,0.986,5.78209773647175e-10,"vEC"
"Rps3",1.93694769365155e-10,-0.383109407445525,0.982,0.979,3.43633890330722e-06,"vEC"
"Nebl",2.50894662429652e-10,0.38241014532396,0.971,0.923,4.45112220616446e-06,"vEC"
"1810037I17Rik",2.54066487437903e-06,-0.379289876395872,0.873,0.891,0.0450739355363584,"vEC"
"Adgrl4",2.54241825469843e-12,0.376125052861565,0.997,0.979,4.51050422566048e-08,"vEC"
"Rps9",8.93762139523585e-11,-0.37239571663688,0.991,0.972,1.58562341172879e-06,"vEC"
"H2-D1",1.26058156803955e-10,-0.359867142292253,0.978,0.975,2.23639775985897e-06,"vEC"
"Flt1",6.47126908196419e-18,0.356103132929934,1,1,1.14806784783127e-13,"vEC"
"Adgrf5",1.95391306370491e-10,0.349854761119033,0.987,0.965,3.46643716631888e-06,"vEC"
"Emcn",7.1944756577108e-07,0.344323491114567,0.933,0.873,0.0127637192643447,"vEC"
"Gnas",7.30541262142172e-13,0.34413763111289,0.997,0.965,1.29605325316643e-08,"vEC"
"Rack1",8.47542200029342e-08,-0.341960136021507,0.952,0.965,0.001503624617072,"vEC"
"Rps2",1.67614928759225e-08,-0.337213655467862,0.972,0.972,0.0002973656451117,"vEC"
"Hmgb1",3.18519958190136e-11,0.33593467249612,0.981,0.961,5.65086257825121e-07,"vEC"
"B2m",1.73614773667262e-08,-0.313299385588716,0.977,0.982,0.000308009969963,"vEC"
"Ly6a",3.69580611664942e-09,-0.311160424951373,0.997,0.996,6.55672963154774e-05,"vEC"
"Rpl8",1.98810645665225e-09,-0.29572899295675,0.982,0.975,3.52709966474675e-05,"vEC"
"Rpl13",3.63621180933489e-12,-0.284056546145313,0.997,0.996,6.45100337094103e-08,"vEC"
"Rpl14",3.58720051611759e-08,-0.281463789727337,0.987,0.965,0.0006364052435644,"vEC"
"Rpl13a",4.46234758025902e-07,-0.273525464611792,0.985,0.989,0.0079166508421375,"vEC"
"Rpl18",1.44822174715343e-06,-0.259544147168136,0.981,0.975,0.025692902016249,"vEC"
