"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Arhgef6",5.2701052352329e-14,0.701946905547352,0.112,0.045,9.19211755129323e-10
"Srsf6",5.3268435632198e-14,0.615994027281835,0.132,0.059,9.29108054296798e-10
"Iscu",5.4345208406289e-14,0.76560829515227,0.124,0.053,9.47889125022493e-10
"Notch2",5.76657601372335e-14,0.683441943486516,0.108,0.042,1.00580618831363e-09
"Gng2",7.50469549010421e-14,0.601856574662514,0.143,0.065,1.30896898738398e-09
"Pum1",7.55796206971174e-14,0.569285577035474,0.103,0.039,1.31825974419912e-09
"Lyz2",7.66214213727049e-14,-0.718526732999824,0.082,0.173,1.33643083158272e-09
"Pbrm1",7.70615872877577e-14,0.623446039529508,0.109,0.043,1.34410820547307e-09
"Rnasek",7.80364287796812e-14,-0.231980429935585,0.062,0.149,1.3611113907752e-09
"Lrba",7.97369351765312e-14,0.53592067874329,0.204,0.113,1.39077162334906e-09
"Abi1",8.12352260688151e-14,0.460843333848075,0.144,0.067,1.41690481309227e-09
"Pitpna",8.64401204475568e-14,0.484179891037556,0.137,0.062,1.50768858084629e-09
"Cox8a",8.79832960503913e-14,0.757273592305847,0.176,0.093,1.53460464971092e-09
"Ptpro",8.87358915218417e-14,0.682098080571285,0.138,0.063,1.54773141992396e-09
"Myo1f",9.75930678552738e-14,0.559466672682294,0.146,0.069,1.70221828953169e-09
"Rapgef1",1.08766586271086e-13,0.739964162675938,0.102,0.039,1.89710679774028e-09
"Bmyc",1.1188776804739e-13,0.676667400259045,0.15,0.074,1.95154645028257e-09
"Plod1",1.24114269745388e-13,0.716249293159045,0.171,0.088,2.16480109289906e-09
"Dhx15",1.33638304309878e-13,0.258983902103561,0.117,0.048,2.3309193037729e-09
"Tspan13",1.46430892537335e-13,0.708800330758692,0.165,0.084,2.5540476276362e-09
"Slc25a3",1.81266640433272e-13,0.64490321782565,0.213,0.122,3.16165274243714e-09
"Nipa2",1.81775503491306e-13,0.622889753159086,0.106,0.042,3.17052833189536e-09
"Rhoa",2.30041569792158e-13,0.732099244264763,0.191,0.105,4.01238506031483e-09
"Ip6k1",2.6667259818512e-13,0.603350289030309,0.105,0.041,4.65130345754485e-09
"Tacc1",3.05403534011041e-13,0.595348800961309,0.205,0.115,5.32684844022057e-09
"G3bp2",3.12042004267078e-13,0.429047932860589,0.129,0.057,5.44263663842638e-09
"Fbrsl1",4.52301938854691e-13,0.749704185842233,0.146,0.072,7.88905041750352e-09
"Mkrn1",5.74451754225671e-13,0.678036206152452,0.11,0.046,1.00195874972041e-08
"Anapc5",6.61382025369271e-13,0.483934023855995,0.104,0.042,1.15358252864908e-08
"Nono",8.0320013344313e-13,0.577866022989579,0.111,0.048,1.40094167275151e-08
"Rassf4",8.40371453188725e-13,0.506388089369743,0.104,0.042,1.46577588865177e-08
"Hp1bp3",8.61189454339211e-13,0.534731124985051,0.133,0.062,1.50208664625845e-08
"Stk4",9.35196330878607e-13,0.496881645216726,0.122,0.054,1.63116944031847e-08
