"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Cell_Type"
"Rps17",6.56925538901775e-52,0.495779397368981,0.858,0.86,1.19967741914242e-47,"capEC"
"Lman2l",1.20543993887326e-06,-0.492060021409174,0.078,0.117,0.0220137441637035,"capEC"
"Cby1",7.0018460290849e-09,-0.489084138842846,0.07,0.116,0.0001278677121831,"capEC"
"Zfp212",1.8491201524496e-09,-0.4875144603124,0.072,0.121,3.37686322240346e-05,"capEC"
"Rbm4b",1.87125955348971e-07,-0.486737395394038,0.072,0.114,0.0034172941965829,"capEC"
"Psmd1",5.39305275267959e-07,0.485534999851055,0.346,0.31,0.0098487929369434,"capEC"
"Plgrkt",2.06059975036065e-14,-0.482321807832748,0.13,0.209,3.76306726410862e-10,"capEC"
"Dedd",3.13152620832021e-08,-0.481645441434348,0.062,0.104,0.0005718793161634,"capEC"
"Snapin",2.04952130329224e-10,-0.479331692227033,0.102,0.16,3.7428358040723e-06,"capEC"
"Slc7a5",1.06951586944976e-60,-0.468242974420948,0.754,0.899,1.95314988078916e-56,"capEC"
"Rasgrp2",5.12203345108648e-30,-0.46719808335961,0.35,0.514,9.35385748837414e-26,"capEC"
"Maf1",4.15517122535245e-17,-0.464669927077369,0.162,0.261,7.58817369173864e-13,"capEC"
"Cd200",1.25370595449647e-07,0.458941379323817,0.635,0.655,0.0022895178141014,"capEC"
"Snx11",4.83715724112042e-09,-0.458868385096896,0.078,0.126,8.83361655373412e-05,"capEC"
"Ubald1",4.57546105145335e-11,-0.457175475723427,0.063,0.114,8.35570697216412e-07,"capEC"
"Ccndbp1",2.41637109429823e-08,-0.456464205801988,0.076,0.121,0.0004412776892407,"capEC"
"Cyp2d22",2.60034748508386e-25,-0.453241301307805,0.264,0.41,4.74875457726015e-21,"capEC"
"Mrps31",1.11480681992724e-08,-0.451956379980857,0.089,0.139,0.0002035860214551,"capEC"
"Hnrnph3",4.41662686273247e-31,-0.449308674287481,0.305,0.473,8.06564397672203e-27,"capEC"
"Plekhf2",2.52818626120508e-12,-0.446226958171124,0.117,0.187,4.61697375021272e-08,"capEC"
"Tfrc",6.85289879254979e-47,-0.444539743693741,0.571,0.758,1.25147637749544e-42,"capEC"
"Mrpl3",7.29949025536452e-08,-0.4395126357504,0.088,0.134,0.0013330329104346,"capEC"
"Tspan13",5.22035780075385e-66,-0.439276302766805,0.785,0.911,9.53341741573668e-62,"capEC"
"Orc6",1.48781679467315e-08,-0.437766314697762,0.078,0.125,0.0002717051030432,"capEC"
"Ube2l6",5.77036275425204e-07,-0.437327748872022,0.069,0.108,0.0105378364618151,"capEC"
"Wbp1",3.27694336576586e-09,-0.436532567256449,0.087,0.137,5.98435397456162e-05,"capEC"
"Nrbf2",5.30968072288146e-12,-0.434106176015185,0.106,0.172,9.69653893612612e-08,"capEC"
"Mitd1",7.06721834876204e-13,-0.43326751151635,0.159,0.239,1.29061541485092e-08,"capEC"
"Rrbp1",2.12110775097474e-16,0.425726285576421,0.647,0.632,3.87356697483007e-12,"capEC"
"Zfp422",2.88578396686949e-15,-0.422553151984278,0.172,0.265,5.27001868029706e-11,"capEC"
"Gstk1",6.68649962898281e-09,-0.420571688249117,0.079,0.127,0.0001221088562244,"capEC"
"Med20",1.70287922994464e-07,-0.420204290187831,0.069,0.109,0.0031097980497249,"capEC"
"Max",5.78619413213111e-28,-0.418657133933425,0.325,0.486,1.05667477240978e-23,"capEC"
"Zfp622",8.22722004468215e-09,-0.418504333776513,0.095,0.147,0.0001502454924559,"capEC"
"Uba5",1.20001269276702e-13,-0.417538448683942,0.143,0.224,2.19146317953113e-09,"capEC"
"Fam122a",1.26272906929975e-10,-0.416629380211708,0.069,0.121,2.30599582635521e-06,"capEC"
"Ndufaf4",5.90240595027652e-07,-0.416558032344424,0.116,0.163,0.010778973746395,"capEC"
"Terf2ip",2.72383378627867e-09,-0.414885343914909,0.083,0.134,4.97426526050211e-05,"capEC"
"2310009A05Rik",4.03680325806831e-08,-0.413904109183508,0.089,0.137,0.0007372010109884,"capEC"
"Stk38",9.97490532558292e-28,-0.4093494098349,0.395,0.56,1.82161721055795e-23,"capEC"
"Enc1",9.72530007779974e-15,-0.40729153791766,0.211,0.309,1.77603430020779e-10,"capEC"
"Bet1l",9.00451354916059e-14,-0.406817242043452,0.122,0.198,1.64440426434771e-09,"capEC"
"Rnf167",3.65307170490294e-14,-0.406755567038403,0.128,0.207,6.67123954749375e-10,"capEC"
"Cnot8",1.17093303004547e-08,-0.406744877482878,0.099,0.151,0.0002138357899469,"capEC"
"C87436",4.10033957200896e-07,-0.406632910020761,0.09,0.133,0.0074880401264027,"capEC"
"Tril",9.53673439104754e-16,-0.404310506375487,0.165,0.26,1.7415984344931e-11,"capEC"
"Cep57",8.76039761915319e-09,-0.40359345296339,0.107,0.161,0.0001599823813209,"capEC"
"Cpe",1.57000995866074e-11,-0.40131928015829,0.145,0.218,2.86715218650625e-07,"capEC"
"Cnep1r1",8.34621336032109e-14,-0.40069652349145,0.156,0.24,1.52418548386184e-09,"capEC"
"Sdhaf1",2.90525745669207e-09,-0.399985434875977,0.114,0.171,5.30558116741106e-05,"capEC"
"Gstt2",8.4774664231489e-16,-0.398441058068829,0.16,0.253,1.54815491819545e-11,"capEC"
"Lemd2",1.31653669285477e-09,-0.393863202445357,0.076,0.126,2.40425930849138e-05,"capEC"
"Trappc1",9.54048740819776e-09,-0.391009137327821,0.107,0.161,0.0001742283810485,"capEC"
"Leng1",1.11600557529063e-07,-0.390832335685292,0.066,0.107,0.0020380493815957,"capEC"
"Ccnc",8.32477077849041e-11,-0.384817489460766,0.103,0.165,1.52026963956792e-06,"capEC"
"Xlr",4.042153807569e-08,-0.384731025346261,0.076,0.121,0.0007381781283382,"capEC"
"Actr8",1.95315212669992e-10,-0.383829146888792,0.079,0.133,3.5668464137794e-06,"capEC"
"Noct",2.49767342122314e-09,-0.381900087132897,0.077,0.126,4.5612512018377e-05,"capEC"
"Mcts1",3.79170514170893e-11,-0.380812647236271,0.162,0.238,6.92441192978884e-07,"capEC"
"Apmap",5.08030853776083e-08,-0.380646823723707,0.074,0.118,0.0009277659451658,"capEC"
"Zfp24",5.10399072129743e-08,-0.38057900123597,0.147,0.204,0.0009320907855233,"capEC"
"Zfp386",2.34562654415132e-08,-0.380047717883035,0.091,0.14,0.0004283583194929,"capEC"
"Taz",5.47147255856612e-08,-0.377783625171188,0.093,0.141,0.0009992003186453,"capEC"
"Cmtm8",1.96955474984102e-27,-0.37712971556986,0.437,0.598,3.59680088415967e-23,"capEC"
"Cavin2",3.79126234240349e-30,-0.374112345539094,0.68,0.81,6.92360328969725e-26,"capEC"
"Gle1",3.95856993667587e-10,-0.373855754671387,0.102,0.161,7.22914041835747e-06,"capEC"
"Mylpf",1.29100357824856e-09,-0.373835091381268,0.08,0.133,2.35763073459752e-05,"capEC"
"Fbxl12",5.43994817926999e-08,-0.372811974606095,0.066,0.108,0.0009934433364982,"capEC"
"Fam118b",1.13888525304779e-10,-0.371571395234706,0.111,0.174,2.07983224911587e-06,"capEC"
"Dnaja4",1.18734439623155e-07,-0.371567971752555,0.069,0.11,0.002168328336398,"capEC"
"Cir1",2.70967782622625e-15,-0.370096627226981,0.234,0.337,4.94841364625438e-11,"capEC"
"Alkbh6",8.58153623163212e-08,-0.363301805233661,0.069,0.11,0.0015671601466206,"capEC"
"Coq5",7.98807369041502e-09,-0.362659591649156,0.067,0.113,0.0001458782017343,"capEC"
"Slc40a1",2.85958696062696e-27,-0.361538048867831,0.5,0.66,5.22217770749695e-23,"capEC"
"Spry1",5.11221409671801e-11,-0.360056681123722,0.107,0.17,9.33592538342644e-07,"capEC"
"Skil",5.20615684614874e-17,-0.359627715653736,0.334,0.455,9.50748363243683e-13,"capEC"
"Ccdc174",4.13136394294644e-08,-0.359544333026363,0.137,0.194,0.0007544696832608,"capEC"
"Fmo2",6.83837753732853e-15,-0.359262704557326,0.281,0.386,1.24882450586694e-10,"capEC"
"Kctd2",1.36563511129621e-10,-0.358118920152847,0.103,0.164,2.49392284024913e-06,"capEC"
"Tmem179b",1.1652862671635e-09,-0.358099651803842,0.092,0.147,2.12804578109398e-05,"capEC"
"Rragc",8.04135277403492e-11,-0.355858214982502,0.134,0.204,1.46851184359426e-06,"capEC"
"Ing4",2.04058474620055e-09,-0.355109953111639,0.096,0.151,3.72651586351145e-05,"capEC"
"R3hdm4",2.13775017218823e-07,-0.354248258949499,0.081,0.123,0.0039039593644501,"capEC"
"Slc39a8",1.17476658417624e-19,-0.35277259211438,0.296,0.432,2.14535873602265e-15,"capEC"
"Inafm1",1.13556120583277e-06,-0.351707709964197,0.078,0.118,0.020737618740918,"capEC"
"Nsun6",3.00687208697553e-12,-0.351594209696091,0.124,0.196,5.49114980523471e-08,"capEC"
"Zfas1",6.54966584467357e-07,-0.350206188108688,0.09,0.133,0.0119609997655429,"capEC"
"Rbmxl1",1.96109525042574e-11,-0.350105013239222,0.144,0.217,3.58135214632748e-07,"capEC"
"Uba2",2.66367571422441e-11,-0.349197954262261,0.203,0.283,4.86440458931661e-07,"capEC"
"Mrpl48",1.55239843620801e-12,-0.348756991630518,0.162,0.244,2.83499002420306e-08,"capEC"
"Ankra2",3.33826698274219e-09,-0.341164140025239,0.094,0.148,6.09634316388379e-05,"capEC"
"Plpp6",7.13675474090949e-13,-0.341057061230818,0.242,0.337,1.30331415078489e-08,"capEC"
"Abhd10",5.21470333855351e-07,-0.339168322772734,0.066,0.104,0.0095230912368664,"capEC"
"Rnf166",1.13149055698112e-06,-0.339000649107479,0.065,0.102,0.0206632805515892,"capEC"
"Sparcl1",1.47877742819996e-59,-0.338472475699321,0.902,0.977,2.70054333937877e-55,"capEC"
"Paqr7",2.73206125668531e-14,-0.337555406544043,0.192,0.288,4.98929026695872e-10,"capEC"
"Tbc1d10b",5.72994016488013e-07,-0.337403514913469,0.072,0.112,0.0104640167291041,"capEC"
"Tmem51",1.49198836742108e-06,-0.336730390153319,0.105,0.148,0.0272466915658437,"capEC"
"Rabep2",2.48947738741968e-08,-0.336332548931603,0.088,0.136,0.0004546283604905,"capEC"
"Naa35",7.87290644656377e-12,-0.33592011525809,0.188,0.27,1.43775017527148e-07,"capEC"
"Tmem242",4.58082701988872e-08,-0.335887195077649,0.078,0.123,0.000836550630372,"capEC"
"Parl",3.30837062545866e-07,-0.335452039747852,0.104,0.151,0.0060417464362126,"capEC"
"Vma21",4.2103297637172e-09,-0.334634505603945,0.114,0.17,7.68890421450036e-05,"capEC"
"Fam133b",3.05554154800268e-08,-0.331892460275387,0.191,0.256,0.0005580029974962,"capEC"
"Dnase1l1",6.2678079603965e-09,-0.331593828898026,0.094,0.146,0.0001144627089727,"capEC"
"Cgrrf1",5.58994176712497e-07,-0.331121662288125,0.113,0.161,0.0102083516551236,"capEC"
"Unc45a",1.13827007878299e-06,-0.331003629607404,0.066,0.103,0.0207870881787349,"capEC"
"Cdk11b",3.7279863259422e-16,-0.33062769052051,0.334,0.452,6.80804862843565e-12,"capEC"
"Mplkip",3.47163748678969e-09,-0.329934694324546,0.13,0.191,6.33990437837532e-05,"capEC"
"Ocln",4.01060171587511e-27,-0.329650449409393,0.571,0.727,7.32416085353112e-23,"capEC"
"Siah1a",4.56999861362403e-16,-0.329468807574105,0.208,0.315,8.34573146820021e-12,"capEC"
"Naxd",5.38199770279733e-09,-0.32809447921121,0.127,0.185,9.82860420484849e-05,"capEC"
"Lzts2",4.84293021245226e-08,-0.32792855820939,0.127,0.182,0.000884415915398,"capEC"
"Atp6v0d1",3.29064359548956e-11,-0.327119796278786,0.2,0.282,6.00937333408303e-07,"capEC"
"Rgs12",8.68460138331442e-23,-0.327079180747424,0.536,0.687,1.58598190462088e-18,"capEC"
"Rpf1",1.72621786364999e-10,-0.326590949602768,0.131,0.199,3.15241906259761e-06,"capEC"
"Mknk2",3.18644973237255e-09,-0.323631860115053,0.127,0.188,5.81909450125875e-05,"capEC"
"Mfsd14a",3.15959943643278e-17,-0.323519199955746,0.216,0.327,5.77006049081355e-13,"capEC"
"Mpv17",1.84486692439563e-10,-0.323039049560265,0.088,0.146,3.36909597733129e-06,"capEC"
"B2m",6.50316056926378e-25,0.322374280151382,0.883,0.884,1.18760718315895e-20,"capEC"
"Slc16a9",1.68069056860871e-16,-0.321812068914121,0.325,0.449,3.06927711639322e-12,"capEC"
"Msrb1",2.13619543882084e-08,-0.321546400983078,0.084,0.131,0.0003901120110374,"capEC"
"Copz1",7.56940690817518e-08,-0.320487636453825,0.121,0.175,0.0013823250895709,"capEC"
"Rarg",1.39964129939696e-08,-0.320474232818368,0.145,0.207,0.0002556024940958,"capEC"
"Sdhaf2",1.36477733868644e-08,-0.316814251273404,0.113,0.168,0.0002492356375909,"capEC"
"Exosc1",1.54792797531212e-06,-0.316765784532131,0.088,0.129,0.0282682606851499,"capEC"
"Ei24",3.69109612319977e-11,-0.315420659688122,0.194,0.275,6.74067974018743e-07,"capEC"
"Rpl12",1.69514321798217e-10,0.314587240980435,0.768,0.8,3.09567054467904e-06,"capEC"
"Prr5l",2.05839770861066e-12,-0.313959171838651,0.216,0.307,3.75904589546479e-08,"capEC"
"Mocs2",3.93122289774228e-11,-0.312290177995771,0.181,0.26,7.17919925585695e-07,"capEC"
"Sqor",1.39917653339395e-08,-0.310913875077352,0.098,0.15,0.0002555176185284,"capEC"
"Adamts10",5.46154051473066e-12,-0.310021117934631,0.183,0.266,9.97386528800114e-08,"capEC"
"Krit1",1.44107070498816e-12,-0.309167585636457,0.214,0.303,2.63168332144937e-08,"capEC"
"Sike1",1.39275404317927e-09,-0.30915174092056,0.194,0.267,2.54344743365399e-05,"capEC"
"Ubr7",6.85522491531795e-07,-0.309093367146446,0.119,0.168,0.0125190117403536,"capEC"
"Clk1",3.78477162667548e-18,-0.308949965040894,0.455,0.585,6.91174994463476e-14,"capEC"
"Yae1d1",1.0793517066916e-09,-0.308894512331847,0.122,0.185,1.97111208676019e-05,"capEC"
"Pdcd4",1.55343752691954e-12,-0.30874880983984,0.211,0.301,2.83688761166046e-08,"capEC"
"Nmt2",6.72842829492892e-09,-0.307489366980324,0.172,0.239,0.0001228745575219,"capEC"
"Hist1h1e",7.08450968391176e-17,-0.305957719212293,0.194,0.303,1.29377315847597e-12,"capEC"
"Dpp4",1.09072681165856e-08,-0.305522694993639,0.086,0.136,0.000199188530345,"capEC"
"Pink1",3.95602643773571e-09,-0.305273589678006,0.169,0.24,7.22449548059295e-05,"capEC"
"AW549877",2.1905922564547e-07,-0.304249582756093,0.086,0.13,0.0040004595787375,"capEC"
"Prkra",1.05229516375635e-06,-0.304094956863861,0.094,0.137,0.0192170142805184,"capEC"
"Cdc42se1",2.43281925965885e-15,-0.303837726057116,0.198,0.302,4.442814531989e-11,"capEC"
"Pde2a",2.48773864426291e-30,-0.303704940774775,0.516,0.697,4.54310831215293e-26,"capEC"
"Fopnl",5.11073930768484e-09,-0.302526475026031,0.111,0.168,9.33323212369405e-05,"capEC"
"Ifnar2",5.83821688718232e-24,-0.302111618789546,0.65,0.784,1.06617516793724e-19,"capEC"
"Camk1d",1.21818546348722e-13,0.300973504621912,0.946,0.963,2.22465029342037e-09,"capEC"
"Rnf2",2.3878402716366e-07,-0.298338791126815,0.094,0.14,0.0043606739040627,"capEC"
"Zadh2",7.80846281625057e-11,-0.296148108840348,0.167,0.243,1.42598147950368e-06,"capEC"
"Zbtb16",4.51190409879606e-14,-0.293790243158592,0.218,0.318,8.23963926522137e-10,"capEC"
"Clcn4",8.06790381164727e-08,-0.293175264384321,0.137,0.193,0.001473360594083,"capEC"
"Amotl2",5.79525410698473e-10,-0.290327905031047,0.141,0.209,1.05832930501755e-05,"capEC"
"Rasgrp4",7.1215029686752e-07,-0.288753894528165,0.082,0.123,0.0130052887213946,"capEC"
"Fam241a",4.57820940706086e-08,-0.288738928895234,0.101,0.152,0.0008360726019174,"capEC"
"Spns2",1.58203406401485e-07,-0.288532379786773,0.152,0.208,0.0028891106077039,"capEC"
"Apool",1.40758852896582e-06,-0.288317800157502,0.094,0.137,0.0257053817159739,"capEC"
"Fam43a",1.26694910556646e-07,-0.287996834243604,0.111,0.161,0.0023137024565854,"capEC"
"Urod",3.5990646221943e-07,-0.287574906205281,0.076,0.118,0.0065726118130512,"capEC"
"1110059E24Rik",4.8518483139261e-09,-0.287258644746318,0.134,0.196,8.86044539089185e-05,"capEC"
"Mlycd",3.12895276214499e-07,-0.287067175394016,0.08,0.123,0.0057140935342291,"capEC"
"Sft2d3",1.89228598513351e-06,-0.285590362431608,0.102,0.146,0.0345569266605082,"capEC"
"Cdkn1b",2.49883886604577e-15,-0.285327373220612,0.31,0.429,4.56337953717278e-11,"capEC"
"Itgb1",1.32537013072982e-12,0.284396313354442,0.78,0.828,2.42039093273879e-08,"capEC"
"Aktip",2.10416700282345e-08,-0.284213577069543,0.118,0.174,0.0003842629780556,"capEC"
"4833420G17Rik",8.81557626617421e-10,-0.283676092145988,0.118,0.18,1.60990053772873e-05,"capEC"
"Ptdss2",3.03714882710519e-07,-0.283097320546878,0.084,0.128,0.0055464411880594,"capEC"
"Lztfl1",1.01075470060788e-09,-0.282968644808401,0.191,0.267,1.84584023425012e-05,"capEC"
