"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Cell_Type"
"Pomc",1.10057296165113e-12,-0.643878267393091,0.082,0.193,1.94856442860333e-08,"vcapEC"
"Uaca",7.19073447538201e-27,-0.640981165390461,0.362,0.643,1.27311953886639e-22,"vcapEC"
"March7",5.86492065909093e-19,-0.639701390066317,0.203,0.401,1.03838420269205e-14,"vcapEC"
"Ext1",4.91468498959302e-10,-0.638985397556788,0.071,0.159,8.70144977407444e-06,"vcapEC"
"Carnmt1",1.56464852192253e-10,-0.63780851056479,0.068,0.159,2.77021020806384e-06,"vcapEC"
"Smyd2",6.72461181261653e-13,-0.637562156731357,0.076,0.186,1.19059252142376e-08,"vcapEC"
"Naa25",1.27451306514404e-07,-0.637177004797152,0.042,0.102,0.0022565253818375,"vcapEC"
"Pnpt1",4.9037658578147e-09,-0.637093862497603,0.052,0.125,8.68211745126092e-05,"vcapEC"
"Cog5",4.57707099406754e-18,-0.636809130976769,0.139,0.31,8.10370419499658e-14,"vcapEC"
"Dctpp1",1.58495893544793e-07,-0.63477251904997,0.043,0.103,0.0028061697952105,"vcapEC"
"Sp4",3.48333532481963e-07,-0.634343965539645,0.063,0.13,0.0061672451925931,"vcapEC"
"Fam181b",2.9080956076035e-12,-0.634222432630186,0.085,0.195,5.14878327326199e-08,"vcapEC"
"Cdc27",2.45355358227243e-14,-0.633783868481638,0.085,0.208,4.34401661741335e-10,"vcapEC"
"Eefsec",8.1278159554357e-07,-0.633028115752045,0.05,0.108,0.0143902981490989,"vcapEC"
"Arl5b",8.47813778493606e-12,-0.632800653743421,0.098,0.213,1.50105429482293e-07,"vcapEC"
"Ptprb",6.67715571608769e-71,-0.632655014642018,0.918,0.992,1.18219041953332e-66,"vcapEC"
"Iqcb1",6.61816078739836e-09,-0.632599022640433,0.054,0.128,0.0001171745367408,"vcapEC"
"Arhgap35",1.40989595284304e-10,-0.632405023772039,0.056,0.142,2.4962207845086e-06,"vcapEC"
"Tek",5.10106645055242e-40,-0.631756261839548,0.69,0.916,9.03143815070306e-36,"vcapEC"
"Gtf3c5",3.63633901539357e-07,-0.631653914127452,0.043,0.101,0.0064381382267543,"vcapEC"
"Smg6",5.67695235079374e-21,-0.630479299684671,0.22,0.439,1.00510441370803e-16,"vcapEC"
"Ephb4",9.39190658883117e-17,-0.630453006976528,0.17,0.349,1.66283706155256e-12,"vcapEC"
"1110065P20Rik",3.73866287787262e-07,-0.628487256522878,0.052,0.114,0.0066193026252734,"vcapEC"
"Mrrf",1.4224626891482e-07,-0.627936622564123,0.06,0.129,0.0025184701911368,"vcapEC"
"AW554918",1.10097761335502e-14,-0.626425643573804,0.164,0.319,1.94928086444506e-10,"vcapEC"
"Snx12",4.87834204514115e-11,-0.624736742782206,0.101,0.211,8.63710459092241e-07,"vcapEC"
"Usp22",4.76023686914078e-09,-0.624526046084279,0.093,0.185,8.42799937681374e-05,"vcapEC"
"Gm48678",1.63249019490183e-11,-0.623694724200546,0.098,0.211,2.89032389007369e-07,"vcapEC"
"Tnfrsf21",3.27245610364768e-09,-0.623640036162219,0.061,0.141,5.79388353150823e-05,"vcapEC"
"Rassf8",2.20843411805444e-19,-0.622720235791982,0.154,0.346,3.91003260601538e-15,"vcapEC"
"Gbe1",5.61502971171786e-24,-0.622186875630874,0.301,0.559,9.94141010459648e-20,"vcapEC"
"Sesn3",3.25362264938277e-09,-0.620650382167812,0.062,0.142,5.7605389007322e-05,"vcapEC"
"Mapk8",5.14966808964439e-09,-0.620481862301753,0.058,0.136,9.11748735271538e-05,"vcapEC"
"Pcca",1.07519656367384e-24,-0.619077655895287,0.247,0.496,1.90363551598454e-20,"vcapEC"
"Sumf2",8.53171603917905e-07,-0.618021456504515,0.053,0.112,0.0151054032473665,"vcapEC"
"Crlf3",5.92567879512582e-12,-0.617563453834184,0.098,0.214,1.04914143067703e-07,"vcapEC"
"Abhd18",2.01888904602256e-07,-0.617556680407009,0.054,0.117,0.0035744430559829,"vcapEC"
"Syncrip",1.6338432479751e-15,-0.617527296440292,0.141,0.3,2.89271947053992e-11,"vcapEC"
"Rev3l",7.02633862600528e-15,-0.616241158367111,0.119,0.262,1.24401325373424e-10,"vcapEC"
"Ess2",2.92711496281762e-07,-0.615984773101326,0.048,0.108,0.0051824570416686,"vcapEC"
"Ston1",3.93095488202317e-11,-0.614627995885868,0.085,0.188,6.95975561862203e-07,"vcapEC"
"Cwc27",5.8165479679967e-12,-0.614097164445392,0.101,0.217,1.02981981773381e-07,"vcapEC"
"Gm20559",2.53245552742848e-11,-0.613296008782923,0.097,0.207,4.48371251131213e-07,"vcapEC"
"Alg6",1.86881670789973e-08,-0.612440134903285,0.04,0.104,0.0003308739981336,"vcapEC"
"Sox7",9.32637762611592e-16,-0.612280929349563,0.174,0.346,1.65123515870382e-11,"vcapEC"
"Prelid2",2.49962607322348e-08,-0.611642119331981,0.045,0.111,0.0004425587962642,"vcapEC"
"Lrp6",6.84740436954124e-20,-0.610328231454119,0.213,0.428,1.21233294362728e-15,"vcapEC"
"Kat2b",3.07569011785012e-15,-0.608657934054714,0.127,0.276,5.44550935365365e-11,"vcapEC"
"Sgk3",3.5108596219896e-11,-0.608209553075469,0.132,0.254,6.21597696073259e-07,"vcapEC"
"9330175M20Rik",8.51189646273202e-11,-0.607748144357594,0.12,0.233,1.5070312687267e-06,"vcapEC"
"Rab11fip3",4.23846667248993e-10,-0.606322078136378,0.069,0.158,7.50420524364341e-06,"vcapEC"
"Macrod2",1.42284762248361e-07,-0.605595422485763,0.068,0.139,0.0025191517156072,"vcapEC"
"Vezt",2.56224460327761e-10,-0.605027700479788,0.063,0.151,4.53645407010301e-06,"vcapEC"
"Rai14",7.98131572295296e-21,-0.604078976281677,0.312,0.553,1.41309194874882e-16,"vcapEC"
"Csnk1g1",8.02639751653935e-16,-0.602289646693595,0.131,0.285,1.42107368030329e-11,"vcapEC"
"Spaca6",8.29304887231842e-10,-0.602131355926384,0.063,0.148,1.46828430284398e-05,"vcapEC"
"Umad1",1.16530295675199e-10,-0.600754925481902,0.082,0.18,2.0631688849294e-06,"vcapEC"
"Tor2a",3.60427471168058e-07,-0.599840189470686,0.06,0.126,0.0063813683770304,"vcapEC"
"Aldh4a1",1.26533186223719e-07,-0.599542609317782,0.054,0.121,0.0022402700620909,"vcapEC"
"BC005561",5.19838416759402e-15,-0.59906510051387,0.163,0.325,9.20373916872522e-11,"vcapEC"
"Ythdc2",9.5150850990098e-09,-0.598151566309609,0.053,0.125,0.0001684645816779,"vcapEC"
"Ddhd2",5.55396760128214e-11,-0.597516653887108,0.086,0.189,9.83329963807003e-07,"vcapEC"
"Bcap29",8.92912036031617e-13,-0.597352921595888,0.123,0.254,1.58090075979398e-08,"vcapEC"
"Scai",6.55257662208612e-12,-0.597217123116322,0.063,0.16,1.16013369094035e-07,"vcapEC"
"Stx6",1.01470684059794e-17,-0.596999585019129,0.126,0.292,1.79653846127866e-13,"vcapEC"
"Gm15478",9.25514845011192e-12,-0.595507297321225,0.088,0.197,1.63862403309232e-07,"vcapEC"
"Gm20631",1.15819991055965e-07,-0.595422673048667,0.061,0.131,0.0020505929416458,"vcapEC"
"Tcaf1",5.73845671858005e-16,-0.594892358820126,0.136,0.295,1.0159937620246e-11,"vcapEC"
"Fn1",5.44467555580285e-41,-0.592486793406827,0.782,0.935,9.63979807154894e-37,"vcapEC"
"Immp2l",2.15403222172735e-13,-0.591085132891859,0.111,0.235,3.81371404856827e-09,"vcapEC"
"Ftsj1",1.22740898369016e-07,-0.59065439025049,0.045,0.107,0.0021731276056234,"vcapEC"
"Tradd",3.00649080027538e-07,-0.590257736918295,0.052,0.115,0.0053229919618875,"vcapEC"
"Arid2",4.27192866325261e-17,-0.590085660168583,0.152,0.323,7.56344969828875e-13,"vcapEC"
"Dip2c",4.60901164275575e-17,-0.589729077008311,0.187,0.374,8.16025511349905e-13,"vcapEC"
"Osbpl11",2.0833674439348e-09,-0.589513755502443,0.079,0.17,3.68860205948656e-05,"vcapEC"
"Rars2",2.00470205850574e-07,-0.589313246018921,0.048,0.11,0.0035493249945844,"vcapEC"
"Phf21a",8.96257271334294e-19,-0.589158635200494,0.17,0.361,1.58682349889737e-14,"vcapEC"
"Tent4b",2.28120357186223e-10,-0.588413075939704,0.121,0.236,4.03887092398208e-06,"vcapEC"
"Mthfsl",2.18709059689334e-08,-0.588107714933097,0.073,0.152,0.0003872243901799,"vcapEC"
"Fam172a",3.87767512209922e-17,-0.587553734675644,0.205,0.395,6.86542380367667e-13,"vcapEC"
"Scaf8",1.66526083371222e-18,-0.586267956453725,0.207,0.411,2.94834430608748e-14,"vcapEC"
"Nbea",7.12997023507537e-15,-0.586023971759011,0.154,0.306,1.26236123012009e-10,"vcapEC"
"Ccnt1",1.72043574215218e-13,-0.585805673019835,0.166,0.323,3.04603148148044e-09,"vcapEC"
"Wdr18",3.64380721299737e-08,-0.585775765347251,0.053,0.122,0.0006451360670611,"vcapEC"
"Ptprg",7.88258323459969e-65,-0.585364682548276,0.897,0.993,1.39561136168588e-60,"vcapEC"
"Gnaq",8.34217171025101e-30,-0.583638383163072,0.406,0.697,1.47698150129994e-25,"vcapEC"
"Itsn1",3.9352841015032e-15,-0.58315018347856,0.129,0.278,6.96742050171142e-11,"vcapEC"
"Smurf2",3.7072981316782e-19,-0.58257498082306,0.272,0.498,6.56377134213626e-15,"vcapEC"
"Esyt1",5.61211456591646e-15,-0.581721961623806,0.156,0.315,9.9362488389551e-11,"vcapEC"
"Mllt10",4.30884435463474e-22,-0.581474951551219,0.313,0.573,7.62880892988081e-18,"vcapEC"
"Ttll5",1.6719184170966e-07,-0.581274427025659,0.054,0.12,0.0029601315574695,"vcapEC"
"Nek1",1.94757420969337e-07,-0.581023877337133,0.054,0.118,0.0034481801382621,"vcapEC"
"Phlpp1",8.88397623425237e-15,-0.579788230690512,0.23,0.409,1.57290799227438e-10,"vcapEC"
"Actn1",1.08866908410978e-19,-0.579722091809818,0.214,0.428,1.92748861341637e-15,"vcapEC"
"Acyp2",2.06551658751764e-10,-0.57861507045733,0.114,0.223,3.65699711819998e-06,"vcapEC"
"Sclt1",1.94989281465117e-10,-0.578058663236251,0.069,0.16,3.4522852283399e-06,"vcapEC"
"Enah",4.22455358450031e-07,-0.577558521353263,0.05,0.111,0.0074795721213578,"vcapEC"
"Hmg20a",2.97464356742775e-16,-0.577184535723111,0.152,0.323,5.26660643613084e-12,"vcapEC"
"Npr1",8.755241038739e-10,-0.576643450160971,0.069,0.156,1.55011542590874e-05,"vcapEC"
"St3gal4",4.13939930379353e-07,-0.576483895160375,0.056,0.12,0.0073288064673664,"vcapEC"
"Zic5",5.73772602568163e-15,-0.576397239345712,0.116,0.26,1.01586439284693e-10,"vcapEC"
"Strbp",5.73298805850343e-16,-0.575959646371573,0.163,0.335,1.01502553575803e-11,"vcapEC"
"Cdk2ap2",3.32706574243772e-08,-0.574812131623749,0.061,0.135,0.0005890569896985,"vcapEC"
"Cdkal1",1.16856132683496e-13,-0.574105127591096,0.15,0.3,2.06893782916129e-09,"vcapEC"
"Tpgs1",3.08022969472216e-10,-0.574048968234406,0.103,0.209,5.45354667450558e-06,"vcapEC"
"Gxylt1",8.70441787550068e-11,-0.572974974411298,0.077,0.175,1.54111718485739e-06,"vcapEC"
"Shb",3.74698777054705e-08,-0.572918689667565,0.068,0.143,0.0006634041847753,"vcapEC"
"Trappc9",1.47432072795433e-09,-0.572818751483222,0.087,0.18,2.61028484884314e-05,"vcapEC"
"Fli1",3.50021621899669e-36,-0.572057536677476,0.697,0.923,6.19713281573364e-32,"vcapEC"
"Eps8l2",1.47598046707896e-15,-0.571786579823051,0.118,0.263,2.6132234169633e-11,"vcapEC"
"Plekha5",5.67148473279207e-12,-0.571394686178795,0.091,0.203,1.00413637194084e-07,"vcapEC"
"Prkch",1.95672371411529e-29,-0.571066503074509,0.442,0.726,3.46437933584112e-25,"vcapEC"
"Foxj3",1.77761579046432e-10,-0.570970829889884,0.073,0.166,3.14726875701707e-06,"vcapEC"
"Pikfyve",8.74785583468721e-09,-0.57017278412441,0.066,0.145,0.0001548807875531,"vcapEC"
"Igsf5",8.36325150969174e-10,-0.570065659753493,0.075,0.165,1.48071367979092e-05,"vcapEC"
"Depdc5",1.48424299772111e-09,-0.569295020915013,0.046,0.119,2.62785222746523e-05,"vcapEC"
"Ythdf3",2.46083428349853e-15,-0.569109983504421,0.144,0.303,4.35690709893414e-11,"vcapEC"
"Stk4",1.88092805241356e-09,-0.567132077044694,0.056,0.135,3.3301831167982e-05,"vcapEC"
"Nipa2",1.79910538337119e-10,-0.566270169674016,0.084,0.184,3.18531608125869e-06,"vcapEC"
"Sik3",1.27969874011938e-17,-0.56592391847706,0.227,0.432,2.26570661938137e-13,"vcapEC"
"Resf1",6.02905871786259e-16,-0.564850475507278,0.141,0.303,1.06744484599757e-11,"vcapEC"
"Usp3",2.39239890520517e-12,-0.564791989301346,0.123,0.253,4.23574226166575e-08,"vcapEC"
"Arfgef2",5.62103644892637e-08,-0.564461607846829,0.051,0.117,0.0009952045032824,"vcapEC"
"Galnt18",3.87455672331612e-13,-0.564436023370847,0.139,0.278,6.85990267863119e-09,"vcapEC"
"Arhgap21",1.84208583938223e-11,-0.563633826492734,0.104,0.22,3.26141297862624e-07,"vcapEC"
"Fbxw4",7.05174991379706e-08,-0.563556511823478,0.063,0.135,0.0012485123222377,"vcapEC"
"Mpp7",3.54250404384809e-13,-0.56325345418329,0.147,0.289,6.27200340963304e-09,"vcapEC"
"Pdss2",1.03582352239373e-10,-0.562748014832954,0.067,0.159,1.8339255463981e-06,"vcapEC"
"Celf2",1.14353276239809e-07,-0.562631560610396,0.062,0.131,0.0020246247558258,"vcapEC"
"Fbxo11",4.87697671521017e-19,-0.562138453216941,0.22,0.434,8.63468727427961e-15,"vcapEC"
"Birc2",7.01521904136749e-13,-0.561402291045234,0.131,0.269,1.24204453127411e-08,"vcapEC"
"Relb",3.5396917788679e-07,-0.561195206033126,0.067,0.136,0.0062670242944856,"vcapEC"
"Nsmce2",7.94381873929542e-16,-0.560620759018267,0.101,0.243,1.40645310779225e-11,"vcapEC"
"Sorbs2",7.19321610114255e-32,-0.560236196986049,0.707,0.913,1.27355891070729e-27,"vcapEC"
"Ncoa2",5.64571424933693e-14,-0.560134669931012,0.181,0.34,9.99573707845103e-10,"vcapEC"
"Fech",6.16738724645965e-09,-0.559786274868165,0.059,0.136,0.0001091935911985,"vcapEC"
"C87436",1.40034460652763e-07,-0.559559460039561,0.076,0.152,0.0024793101258571,"vcapEC"
"Trim37",2.34850930476936e-06,-0.559556304543426,0.054,0.111,0.0415803572409415,"vcapEC"
"6720427I07Rik",1.94082241383605e-11,-0.559076811144268,0.07,0.168,3.43622608369672e-07,"vcapEC"
"Sox13",1.13430613827766e-19,-0.558959270803884,0.167,0.365,2.00828901782059e-15,"vcapEC"
"Malt1",7.03893455101903e-10,-0.558836949553445,0.084,0.18,1.24624336225792e-05,"vcapEC"
"Agpat2",4.68235929114587e-07,-0.558609409370553,0.045,0.103,0.0082901171249737,"vcapEC"
"Ankrd17",5.35810803537006e-19,-0.558106408752728,0.216,0.429,9.48653027662268e-15,"vcapEC"
"Itpr1",1.08329713742492e-15,-0.557988898443238,0.16,0.325,1.91797758181081e-11,"vcapEC"
"Trmt13",3.06386082262987e-07,-0.557688643730228,0.08,0.156,0.0054245655864661,"vcapEC"
"Tdg",2.40804555051537e-09,-0.557657123956244,0.064,0.146,4.26344464718747e-05,"vcapEC"
"Jarid2",3.13358238825332e-15,-0.556933465473414,0.178,0.347,5.54800761840251e-11,"vcapEC"
"Zfp654",1.06918805259113e-09,-0.556592290550319,0.085,0.18,1.89299744711259e-05,"vcapEC"
"Pstk",2.11729098421777e-09,-0.556503958925203,0.07,0.155,3.74866368755757e-05,"vcapEC"
"Ahcyl1",5.41465628374099e-16,-0.55628451094039,0.241,0.439,9.58664895036343e-12,"vcapEC"
"Gmcl1",8.43468217968042e-08,-0.556046206710618,0.054,0.122,0.0014933604799124,"vcapEC"
"Atp5md",2.37460052455809e-06,0.555618451119529,0.534,0.565,0.042042302287301,"vcapEC"
"Mmp28",1.14873457097505e-15,-0.55558876361682,0.126,0.276,2.03383455791132e-11,"vcapEC"
"Atp9b",3.89606172018022e-14,-0.555111005929168,0.141,0.289,6.89797727557908e-10,"vcapEC"
"Ap3m1",3.49198204987104e-13,-0.554962272530843,0.122,0.26,6.18255421929667e-09,"vcapEC"
"Psd3",4.2170148933379e-20,-0.554960311721307,0.199,0.415,7.46622486865474e-16,"vcapEC"
"Akt3",8.86631569484251e-26,-0.554004051013094,0.375,0.654,1.56978119377187e-21,"vcapEC"
"Cyb561",1.36703971652537e-07,-0.553778647648342,0.078,0.154,0.0024203438181081,"vcapEC"
"Fam222b",1.30784610344612e-14,-0.553581522175317,0.105,0.239,2.31554152615135e-10,"vcapEC"
"Alg10b",1.00197079733045e-06,-0.553220303665629,0.052,0.111,0.0177398929667356,"vcapEC"
"Rnf41",5.19874007895036e-07,-0.553055468336503,0.049,0.108,0.0092043693097816,"vcapEC"
"Mapk1ip1l",4.90619610918407e-12,-0.552987918637019,0.089,0.201,8.6864202113104e-08,"vcapEC"
"Acvr2a",8.94087302063643e-13,-0.552445443308569,0.088,0.203,1.58298156830368e-08,"vcapEC"
"Arhgef18",2.92698884528728e-09,-0.552171675552998,0.069,0.153,5.18223375058113e-05,"vcapEC"
"Gtf3c1",3.02289521646541e-12,-0.551680295785035,0.087,0.199,5.352035980752e-08,"vcapEC"
"Rufy3",4.720428360948e-10,-0.550956325045273,0.065,0.152,8.35751841305844e-06,"vcapEC"
"Btbd1",3.66535658852431e-16,-0.550751037818281,0.226,0.425,6.4895138399823e-12,"vcapEC"
"Med14",3.82526264109087e-08,-0.550667320234305,0.067,0.143,0.0006772627506051,"vcapEC"
"Hat1",1.17156405392131e-11,-0.550115414176805,0.083,0.191,2.07425415746768e-07,"vcapEC"
"Pwwp2a",1.65277839523466e-12,-0.550095911726016,0.117,0.243,2.92624414876296e-08,"vcapEC"
"Hace1",5.70894938696935e-10,-0.549561230258133,0.078,0.171,1.01076948896292e-05,"vcapEC"
"Fam13b",4.60954282157285e-11,-0.54935823390734,0.077,0.177,8.16119556559473e-07,"vcapEC"
"Eml4",2.10707073201883e-16,-0.549049586656644,0.143,0.306,3.73056873103933e-12,"vcapEC"
"Ddt",2.27060486834389e-12,-0.548407270084242,0.105,0.227,4.02010591940286e-08,"vcapEC"
"Kdm6a",3.77452732230352e-17,-0.548007725953266,0.211,0.407,6.68280062413838e-13,"vcapEC"
"Rspry1",8.10395165158571e-12,-0.547906959134403,0.112,0.234,1.43480463991325e-07,"vcapEC"
"Taf8",5.41237096364716e-07,-0.546904605052855,0.05,0.11,0.0095826027911373,"vcapEC"
"Urgcp",2.75283060385454e-08,-0.544887818221721,0.071,0.15,0.0004873886584124,"vcapEC"
"Ttc17",1.56300547931699e-11,-0.544680452007954,0.091,0.201,2.76730120113073e-07,"vcapEC"
"Shroom4",8.82543725308892e-20,-0.544633784950865,0.284,0.518,1.56254366565939e-15,"vcapEC"
"Evl",2.24041700611828e-13,-0.54373053378648,0.14,0.288,3.96665830933242e-09,"vcapEC"
"Tmtc4",4.38190666316195e-07,-0.543693500480206,0.067,0.136,0.0077581657471282,"vcapEC"
"Pkd2",1.66989583074042e-12,-0.543496536025316,0.105,0.228,2.95655056832592e-08,"vcapEC"
"Dyrk1a",1.11994133123207e-13,-0.540330557864598,0.119,0.254,1.98285612694637e-09,"vcapEC"
"Myo1d",5.35679229812673e-22,-0.540298010076959,0.372,0.63,9.48420076383337e-18,"vcapEC"
"Zfp397",4.35260216570833e-12,-0.540219036494444,0.085,0.197,7.7062821343866e-08,"vcapEC"
"Atp11c",1.51227748047717e-17,-0.53945607570328,0.257,0.47,2.67748727918483e-13,"vcapEC"
"Magi1",4.60487342513731e-22,-0.539423294094697,0.213,0.437,8.15292839920561e-18,"vcapEC"
"Rbm5",5.38915931051805e-20,-0.538943811531977,0.269,0.503,9.54150655927221e-16,"vcapEC"
"Kpna6",1.26957753240623e-07,-0.538825608567895,0.053,0.119,0.0022477870211252,"vcapEC"
"Tbck",3.35495922644299e-10,-0.5373560667452,0.081,0.178,5.93995531041731e-06,"vcapEC"
"Snx15",1.34983231842743e-09,-0.537244396825785,0.083,0.177,2.38987811977576e-05,"vcapEC"
"Sp110",2.14282447937627e-08,-0.53684723986159,0.067,0.144,0.0003793870740735,"vcapEC"
"Rab13",5.21911583679819e-08,-0.536498183131135,0.081,0.161,0.0009240444589051,"vcapEC"
"Cuedc1",6.16382746003954e-18,-0.53619240364305,0.119,0.281,1.0913056518e-13,"vcapEC"
"Klhdc8b",2.0986708047505e-07,-0.536181611166312,0.047,0.108,0.0037156966598107,"vcapEC"
"Cop1",4.04839556149039e-13,-0.535805999263582,0.143,0.289,7.16768434161874e-09,"vcapEC"
"Camkmt",9.74999270563208e-09,-0.53557886447735,0.076,0.159,0.0001726236208532,"vcapEC"
"Gna12",7.43810915308713e-11,-0.535552462498279,0.079,0.179,1.31691722555408e-06,"vcapEC"
"Zfp407",8.53494527903761e-14,-0.534910912884332,0.143,0.292,1.51111206165361e-09,"vcapEC"
"Arih1",1.49177044233048e-21,-0.53475676548277,0.283,0.53,2.64117956814612e-17,"vcapEC"
"Tspan5",2.16172751750019e-34,-0.53267775336922,0.691,0.907,3.82733856973408e-30,"vcapEC"
"Blvra",5.16619218572647e-08,-0.532293116182904,0.075,0.154,0.0009146743264828,"vcapEC"
"Wdr44",3.06128754859431e-10,-0.532177849748092,0.104,0.211,5.42000960478622e-06,"vcapEC"
"AU020206",6.60875357615457e-10,-0.531436678029778,0.086,0.182,1.17007982065817e-05,"vcapEC"
"Lancl2",1.45193776333978e-07,-0.530393444919468,0.046,0.108,0.002570655809993,"vcapEC"
"Eci1",4.10835288056424e-14,-0.529327596951855,0.155,0.313,7.27383877503899e-10,"vcapEC"
"Foxf1",9.60923138222865e-17,-0.528834105805609,0.159,0.332,1.70131441622358e-12,"vcapEC"
"Secisbp2",8.11658677588714e-12,-0.528493493896058,0.107,0.228,1.43704168867082e-07,"vcapEC"
"Focad",4.94737099262855e-08,-0.528305539798714,0.071,0.148,0.0008759320342448,"vcapEC"
"Slmap",1.76282240073928e-13,-0.527914348258486,0.148,0.292,3.12107706050889e-09,"vcapEC"
"Map2k5",3.41619115042633e-12,-0.527825999097621,0.106,0.225,6.04836643182982e-08,"vcapEC"
"Map3k3",4.47110492254323e-19,-0.527696495773224,0.228,0.445,7.91609126536279e-15,"vcapEC"
"Ubr1",7.86637412478847e-16,-0.527153623209664,0.148,0.315,1.3927415387938e-11,"vcapEC"
"Gclc",1.75168648410671e-07,-0.527047215024346,0.053,0.117,0.0031013609201109,"vcapEC"
"Uqcc1",3.11139783586169e-08,-0.525067412925761,0.048,0.115,0.0005508729868393,"vcapEC"
"Itga3",3.71386548634595e-09,-0.523006650954308,0.057,0.136,6.57539884357551e-05,"vcapEC"
"Parva",7.29975778942816e-10,-0.522253047410549,0.056,0.138,1.29242211661826e-05,"vcapEC"
"Tjp2",7.08358928465814e-19,-0.521689949356671,0.311,0.549,1.25414948284872e-14,"vcapEC"
"Zfp809",1.78570623169494e-07,-0.521243613771963,0.053,0.117,0.0031615928832158,"vcapEC"
"Exoc6",1.10496841725578e-20,-0.520776187420148,0.187,0.403,1.95634658275135e-16,"vcapEC"
"Coq10b",3.3207940783752e-15,-0.519822887145841,0.185,0.358,5.87946591576329e-11,"vcapEC"
"Adamts10",5.49146932793681e-17,-0.519095241214985,0.156,0.332,9.72264644511212e-13,"vcapEC"
"Phf10",6.84544960882249e-11,-0.516455213676071,0.109,0.223,1.21198685324202e-06,"vcapEC"
"Arfip1",1.07825998055392e-09,-0.51594895444976,0.062,0.145,1.90905929557071e-05,"vcapEC"
"Myo1b",4.7687994826917e-19,-0.515592975072863,0.302,0.542,8.44315948410566e-15,"vcapEC"
"Slc25a12",1.23795918109009e-07,-0.515563290073656,0.051,0.115,0.00219180673012,"vcapEC"
"4632427E13Rik",2.10275179139029e-09,-0.514027494895589,0.112,0.217,3.7229220466565e-05,"vcapEC"
"Sh3d19",3.77034083481829e-13,-0.51376033830806,0.143,0.286,6.67538844804578e-09,"vcapEC"
"Drosha",7.84095731549216e-08,-0.513729111141318,0.043,0.105,0.0013882414927078,"vcapEC"
"Tbl1xr1",2.96349821671488e-12,-0.513350574477752,0.113,0.237,5.24687359269369e-08,"vcapEC"
"Il15",2.390506341152e-07,-0.513279235232551,0.071,0.142,0.0042323914770096,"vcapEC"
"Pten",4.80305203339523e-19,-0.51137929844699,0.237,0.459,8.50380362512626e-15,"vcapEC"
"Lmcd1",7.64787125751606e-09,-0.511377681011681,0.079,0.166,0.0001354055606143,"vcapEC"
"Pmm2",2.40166391655898e-07,-0.511339430257419,0.059,0.126,0.0042521459642676,"vcapEC"
"Ppp1r21",1.32000042234458e-06,-0.511036967968564,0.06,0.122,0.0233706074776107,"vcapEC"
"Casp7",3.14485114773754e-09,-0.51017646941856,0.067,0.151,5.56795895706931e-05,"vcapEC"
"Srr",7.28351690485922e-08,-0.509967397051377,0.058,0.128,0.0012895466680053,"vcapEC"
"Rnf141",6.4125619698755e-07,-0.509309897075768,0.051,0.111,0.0113534409676646,"vcapEC"
"Akap13",2.75167284562267e-25,-0.508768930372384,0.437,0.711,4.87183677317494e-21,"vcapEC"
"Zmym4",2.48071257530608e-18,-0.508734579222689,0.176,0.372,4.39210161457941e-14,"vcapEC"
"Brms1l",8.50793664328249e-07,-0.508713886484244,0.063,0.128,0.0150633018269316,"vcapEC"
"Srsf4",1.33921084541167e-13,-0.507403764515967,0.153,0.309,2.37107280180136e-09,"vcapEC"
"Prr14l",2.02314291970245e-10,-0.50691250610902,0.082,0.181,3.58197453933318e-06,"vcapEC"
"Fra10ac1",5.28528948617762e-09,-0.506766130414714,0.082,0.171,9.35760503527748e-05,"vcapEC"
"Ankhd1",1.80577938952544e-20,-0.506700758851133,0.224,0.455,3.19713240915479e-16,"vcapEC"
"Zfp282",1.03623469382132e-07,-0.506542916320532,0.066,0.139,0.0018346535254106,"vcapEC"
"Phka1",6.44044124235163e-07,-0.506323353561798,0.048,0.106,0.0114028012195836,"vcapEC"
"Exoc6b",9.13665978246195e-25,-0.506282600076003,0.401,0.685,1.61764561448489e-20,"vcapEC"
"Ccdc58",7.85820561053622e-09,-0.506257045334532,0.05,0.122,0.0001391295303345,"vcapEC"
"Yeats2",1.24292936018303e-06,-0.505790384665939,0.081,0.151,0.0220060643220405,"vcapEC"
"Aopep",4.16406166883287e-21,-0.505440767237852,0.278,0.524,7.3724711846686e-17,"vcapEC"
"Rell1",3.41493614720783e-18,-0.504004567200049,0.187,0.382,6.04614444863146e-14,"vcapEC"
"Fam49b",7.37312605521999e-12,-0.50275883726711,0.123,0.252,1.3054119680767e-07,"vcapEC"
"Cradd",3.57725497921463e-09,-0.50263408923648,0.081,0.171,6.3335299406995e-05,"vcapEC"
"Atp7a",1.91533885180689e-10,-0.502307433851694,0.095,0.2,3.3911074371241e-06,"vcapEC"
"Dnmt3a",5.22786680934814e-10,-0.501834551213619,0.061,0.147,9.25593818595088e-06,"vcapEC"
"Cpsf3",5.66251300677953e-08,-0.501487241644976,0.053,0.121,0.0010025479278503,"vcapEC"
"Slc48a1",9.57480139909393e-08,-0.50109399184518,0.065,0.138,0.0016952185877095,"vcapEC"
"Dis3l2",3.32327882312648e-10,-0.501067883130364,0.112,0.22,5.88386515634543e-06,"vcapEC"
"Prex2",4.97223236416909e-24,-0.500950535904055,0.598,0.835,8.80333740076137e-20,"vcapEC"
