"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Cell_Type"
"Ppm1k",1.7990394962505e-06,1.0637645978078,0.121,0.071,0.0328540592805266,"vcapEC"
"Rapgef4os1",1.82912081265767e-07,1.06157680898907,0.183,0.122,0.0033403404280754,"vcapEC"
"Cdk5",4.37395715404051e-09,-1.05837752346686,0.051,0.108,7.98772055470878e-05,"vcapEC"
"Polr2l",1.32367628909688e-11,-1.05514301119688,0.059,0.131,2.41729763914872e-07,"vcapEC"
"Sass6",4.74302753635928e-08,1.05495874107489,0.154,0.091,0.0008661716886899,"vcapEC"
"Smad6",1.46466182497293e-07,1.04824451689654,0.173,0.111,0.0026747654247655,"vcapEC"
"Klk8",2.63378273656298e-10,-1.03360220938626,0.055,0.121,4.80981403351132e-06,"vcapEC"
"Akr1c14",1.09989450867771e-07,1.0203378570889,0.148,0.088,0.0020086273517472,"vcapEC"
"Cep250",3.86031636730577e-07,1.00910953893493,0.166,0.107,0.0070497097499737,"vcapEC"
"Xist",4.94710112420147e-47,-1.00541857908087,0.157,0.409,9.03439607301673e-43,"vcapEC"
"Mis18a",4.92536116976218e-11,-1.00436751094426,0.063,0.135,8.99469456821969e-07,"vcapEC"
"Gvin1",2.50899986992819e-07,0.990709616101714,0.141,0.083,0.0045819355624628,"vcapEC"
"Ipo9",2.41610683313358e-06,0.976433631668414,0.146,0.093,0.0441229429866854,"vcapEC"
"Uri1",3.32550704980076e-11,0.972135720020412,0.288,0.196,6.07304097434615e-07,"vcapEC"
"Ttc17",9.10501387827752e-10,0.948504438084503,0.281,0.201,1.66275763445104e-05,"vcapEC"
"Trp53i13",9.81760779656876e-11,-0.944282671697228,0.058,0.127,1.79289153580939e-06,"vcapEC"
"H2afy2",2.30355467115866e-09,-0.942630161357205,0.051,0.111,4.20675154046995e-05,"vcapEC"
"Lepr",3.06409101897219e-07,0.9353323497924,0.209,0.146,0.005595643018847,"vcapEC"
"Galt",4.06186756624497e-08,-0.929202707208745,0.048,0.1,0.0007417782549476,"vcapEC"
"Gm44148",1.47082547873925e-06,0.915898614970904,0.137,0.083,0.0268602148927362,"vcapEC"
"Memo1",8.42823128528242e-07,0.909915468028287,0.197,0.137,0.0153916359731828,"vcapEC"
"Lmtk2",3.92028719035826e-07,0.909022442442272,0.199,0.137,0.0071592284670322,"vcapEC"
"Usp3",1.4915501377288e-12,0.903498836456279,0.346,0.253,2.72386886152034e-08,"vcapEC"
"Commd10",1.22374982456827e-07,0.899369005194801,0.235,0.168,0.0022348119296265,"vcapEC"
"Cdc42ep5",2.12373829449234e-10,-0.893618667398497,0.053,0.119,3.87837087340192e-06,"vcapEC"
"Tnfaip8l1",6.61063695859058e-08,-0.892963944282115,0.049,0.101,0.0012072345213778,"vcapEC"
"Chkb",1.32244775330251e-08,-0.889210124546574,0.046,0.1,0.0002415054087081,"vcapEC"
"Ica1",2.8790965583069e-17,0.887720137899319,0.465,0.362,5.25780613478006e-13,"vcapEC"
"Carhsp1",4.24789033164525e-11,-0.880959750187586,0.068,0.142,7.75749732365055e-07,"vcapEC"
"Eps8l2",4.26385096200921e-20,-0.879075441914799,0.127,0.264,7.78664462682122e-16,"vcapEC"
"Mcfd2",5.80839383397973e-15,-0.862264194247242,0.132,0.244,1.06072888196138e-10,"vcapEC"
"Tfpt",5.5419199069385e-07,-0.85112669897437,0.053,0.102,0.0101206541340511,"vcapEC"
"Wrn",2.06210158606016e-06,0.847658841193576,0.257,0.201,0.0376580991646306,"vcapEC"
"Nr2f2",2.93616355991519e-32,-0.840152681131924,0.241,0.457,5.36202189311712e-28,"vcapEC"
"Smyd2",3.9987484562291e-13,-0.838347218150888,0.093,0.186,7.30251443076558e-09,"vcapEC"
"Gpr155",5.11717260253863e-09,0.819160407435479,0.271,0.192,9.34498060675605e-05,"vcapEC"
"Daam1",2.71947143173624e-08,0.818926426842605,0.266,0.192,0.0004966298728636,"vcapEC"
"Prr14l",1.70575212451785e-06,0.814601395099189,0.241,0.181,0.0311504452979451,"vcapEC"
"Fam129a",1.4107672715453e-10,0.811414828669883,0.314,0.226,2.57634319129602e-06,"vcapEC"
"Trim33",6.90793107279301e-12,0.805276769225948,0.381,0.29,1.26152637251346e-07,"vcapEC"
"Ddx3y",2.92071332808984e-13,0.80050080798115,0.342,0.232,5.33380667975767e-09,"vcapEC"
"Fam57a",1.29891225476474e-10,-0.794155507306022,0.07,0.144,2.37207355965137e-06,"vcapEC"
"Slc1a1",4.53823690237408e-31,0.79045725843669,0.749,0.676,8.28772823111554e-27,"vcapEC"
"Zfp36l2",6.8844275602659e-19,-0.787035355911714,0.197,0.345,1.25723416105576e-14,"vcapEC"
"Ramp3",1.7624771763883e-11,-0.779145875657102,0.085,0.168,3.21863581952032e-07,"vcapEC"
"Nos2",3.14283592198831e-11,-0.777014877696626,0.094,0.18,5.73944696073504e-07,"vcapEC"
"Hsd3b7",4.06924842887378e-15,-0.775033861810689,0.142,0.261,7.4312614808093e-11,"vcapEC"
"Iqsec1",4.41653396320914e-07,0.774159014688169,0.269,0.203,0.0080654743236125,"vcapEC"
"Tpd52l1",5.90986746042688e-23,-0.77266032977228,0.176,0.339,1.07925999562316e-18,"vcapEC"
"Chka",5.64981343430715e-08,0.772295670335459,0.352,0.284,0.0010317689293731,"vcapEC"
"Dlc1",4.22577627556005e-36,0.771058505258853,0.773,0.673,7.71711263442776e-32,"vcapEC"
"Armc8",1.10477866136356e-07,0.761893755962775,0.265,0.194,0.0020175467913821,"vcapEC"
"Srpk2",5.54234360756839e-11,0.76003976018415,0.383,0.299,1.01214278961414e-06,"vcapEC"
"Herc6",2.02451689362092e-07,0.755117983903361,0.322,0.255,0.0036971727511305,"vcapEC"
"Sertad2",6.5679387695065e-12,0.753239796989105,0.427,0.334,1.19943697808728e-07,"vcapEC"
"Pde4b",1.03735930318513e-06,0.749843974849327,0.228,0.164,0.0189442555947669,"vcapEC"
"Fkbp7",2.83986543956856e-09,-0.747057714973686,0.087,0.159,5.18616226574011e-05,"vcapEC"
"Epb41l4aos",9.61257276279537e-07,-0.745757997410435,0.056,0.105,0.0175544803794169,"vcapEC"
"Nt5dc1",9.61024150395551e-07,0.745432851783902,0.217,0.153,0.0175502230345236,"vcapEC"
"Gbp4",6.66416622931855e-12,-0.740844492443537,0.161,0.267,1.21701003679815e-07,"vcapEC"
"Psen2",1.67121936592462e-08,-0.73945312254748,0.084,0.151,0.0003051980806051,"vcapEC"
"Acd",2.38947552682977e-06,-0.738925270925129,0.054,0.1,0.0436366020709652,"vcapEC"
"Faap20",1.29647142092284e-08,-0.735771078129627,0.081,0.149,0.0002367616108889,"vcapEC"
"Tmem37",1.28487251925118e-06,-0.733834251960595,0.056,0.105,0.0234643419465651,"vcapEC"
"Hspb8",7.02319872342509e-18,-0.732950036982695,0.175,0.314,1.28257655087189e-13,"vcapEC"
"Spata6",2.99390968527518e-07,0.732245360656001,0.344,0.285,0.0054674778672495,"vcapEC"
"Hax1",2.57341658610373e-09,-0.731832854566887,0.1,0.177,4.69957336954263e-05,"vcapEC"
"Dusp23",3.4703647197981e-17,-0.725577861450911,0.19,0.333,6.3375800512953e-13,"vcapEC"
"Arfip1",1.65809202689116e-08,-0.720544082111785,0.08,0.146,0.0003028007659508,"vcapEC"
"Creld2",1.63228380689677e-08,-0.717297854284547,0.084,0.152,0.0002980876688154,"vcapEC"
"Pigt",3.87336468734852e-08,-0.716984870086476,0.06,0.118,0.0007073538592035,"vcapEC"
"Hsd17b10",9.19416430096193e-12,-0.715429221541329,0.105,0.198,1.67903828464167e-07,"vcapEC"
"Jak1",8.33009342401292e-11,0.715057540062915,0.428,0.344,1.52124166109324e-06,"vcapEC"
"Ing2",4.60200744919262e-09,-0.713566031603456,0.098,0.174,8.40418600371557e-05,"vcapEC"
"Nans",1.35427656151061e-06,-0.712943162469835,0.056,0.104,0.0247317985663068,"vcapEC"
"Zfp704",6.63824280928914e-10,0.712898358209336,0.428,0.362,1.21227590183238e-05,"vcapEC"
"Fdx2",9.34416692370808e-07,-0.711590931590668,0.062,0.113,0.0170643176360757,"vcapEC"
"Npr1",2.5012694926757e-09,-0.710547834554407,0.083,0.156,4.56781834752436e-05,"vcapEC"
"Slc29a1",2.48392825896452e-06,-0.703841200320395,0.071,0.122,0.04536149786521,"vcapEC"
"Scamp3",2.46958146675488e-12,-0.702220825823719,0.115,0.212,4.50994967458777e-08,"vcapEC"
"Tceal1",1.66958415626948e-06,-0.701776165886967,0.061,0.11,0.0304899458617932,"vcapEC"
"Zmynd8",1.30663477689375e-08,0.700712852597899,0.333,0.249,0.0002386176429563,"vcapEC"
"Vps13c",1.42697075433775e-06,0.690101481669817,0.279,0.217,0.026059339915716,"vcapEC"
"Zfp511",1.70099201176541e-07,-0.68990870331129,0.094,0.158,0.0031063516118859,"vcapEC"
"Mthfsl",8.51581789094776e-08,-0.679969626359463,0.087,0.151,0.0015551586632448,"vcapEC"
"Mxi1",3.03065086806568e-10,0.677445637555915,0.461,0.387,5.53457461526154e-06,"vcapEC"
"Ankrd33b",5.7833195477118e-11,-0.675308402460529,0.109,0.199,1.05614981580313e-06,"vcapEC"
"Borcs7",1.76107335996939e-06,-0.674143582158711,0.056,0.104,0.0321607216997611,"vcapEC"
"Mnat1",1.0865910590695e-06,0.670868839734418,0.312,0.253,0.0198433259207273,"vcapEC"
"Ezr",3.71097971334562e-08,-0.667766940999611,0.092,0.16,0.0006776991152511,"vcapEC"
"Mid1ip1",1.759836756605e-07,-0.666214354432673,0.081,0.141,0.003213813884912,"vcapEC"
"Gpaa1",4.69842526772013e-08,-0.665251456201495,0.064,0.123,0.000858026422391,"vcapEC"
"Tap1",5.33215768512349e-07,-0.665224462237497,0.072,0.127,0.0097375863645725,"vcapEC"
"Nt5c3b",1.17946830628938e-06,-0.662545926663276,0.068,0.12,0.0215394502094566,"vcapEC"
"Ncoa6",8.17025345956584e-07,0.659661784520603,0.355,0.298,0.0149205168678591,"vcapEC"
"Rcor1",2.23148944952956e-09,0.655395301174927,0.355,0.272,4.07514603273088e-05,"vcapEC"
"Prorp",9.24113102131317e-09,-0.655332523211664,0.109,0.186,0.0001687615347112,"vcapEC"
"Ddx39",1.58115674207222e-07,-0.654327825086733,0.095,0.161,0.0028875084423723,"vcapEC"
"Bcl3",2.28064962947028e-07,-0.653078054706481,0.083,0.145,0.0041649223533386,"vcapEC"
"Prkacb",3.9359983341387e-11,0.648623015245421,0.473,0.4,7.18792015780409e-07,"vcapEC"
"Tmem238",3.30542588305181e-09,-0.647257468722161,0.159,0.247,6.03636874762921e-05,"vcapEC"
"Nudt21",5.6696520453945e-08,-0.642555150099216,0.104,0.174,0.0010353918565299,"vcapEC"
"Cpsf6",1.93075009198543e-08,0.641876663851385,0.361,0.284,0.0003525935817983,"vcapEC"
"Commd9",5.42780805635356e-07,-0.640345011061297,0.06,0.112,0.0099122630725128,"vcapEC"
"Golm1",5.61481424683934e-16,-0.638219925834018,0.255,0.4,1.0253773777578e-11,"vcapEC"
"Plrg1",3.1388935366288e-07,-0.636790224767191,0.069,0.126,0.0057322473765915,"vcapEC"
"Csf1",8.58401808418312e-08,-0.634453936077523,0.143,0.22,0.0015676133825335,"vcapEC"
"Chd8",2.73123775668069e-08,0.634165494781593,0.364,0.297,0.000498778639125,"vcapEC"
"Lipa",1.31360748931495e-08,0.632699395037964,0.462,0.411,0.0002398909996986,"vcapEC"
"Rlf",2.6426403866989e-07,0.630462741724747,0.342,0.276,0.0048259898741895,"vcapEC"
"Numa1",2.44310913583572e-09,0.626101238041281,0.416,0.343,4.46160590386319e-05,"vcapEC"
"Acsl3",1.29141666831955e-10,0.625608305712071,0.397,0.301,2.35838511968515e-06,"vcapEC"
"Nt5m",1.84577304631447e-06,-0.620987374562669,0.063,0.113,0.0337075073717949,"vcapEC"
"Ints11",3.30560011252794e-07,-0.620535911725005,0.102,0.169,0.0060366869254985,"vcapEC"
"Tcta",1.86031855641256e-06,-0.618691026530001,0.066,0.117,0.0339731374772061,"vcapEC"
"Lonp2",8.10349274762524e-09,0.617823697714745,0.413,0.341,0.0001479859845571,"vcapEC"
"Psme2",3.41498401825213e-21,-0.612340366210458,0.34,0.526,6.23644381413203e-17,"vcapEC"
"E2f4",1.08857849218579e-07,-0.611229930968721,0.085,0.148,0.0019879620424296,"vcapEC"
"Scamp1",6.28437799741826e-07,0.611095457324718,0.377,0.322,0.0114765310988852,"vcapEC"
"Gatd3a",8.29212642348015e-08,-0.610373520627018,0.076,0.138,0.0015143081274559,"vcapEC"
"Gm32688",8.20241397412427e-09,-0.609804860870384,0.177,0.267,0.0001497924839954,"vcapEC"
"Mrpl46",2.96635585277102e-08,-0.603857437691014,0.117,0.191,0.000541715905833,"vcapEC"
"Prpf40b",1.22200318639468e-08,-0.60219121876797,0.147,0.229,0.0002231622218993,"vcapEC"
"Fgfr2",1.93369922158647e-06,0.601863604380739,0.403,0.354,0.0353132151846121,"vcapEC"
"Ess2",2.31249834149651e-06,-0.597908466923073,0.06,0.108,0.0422308447124093,"vcapEC"
"Josd2",1.36377419341738e-06,-0.594935883054692,0.074,0.128,0.0249052443201882,"vcapEC"
"Erf",2.67880949863095e-07,-0.592931629124201,0.123,0.193,0.0048920419063998,"vcapEC"
"Taf1d",1.14621324833612e-07,-0.590692421001874,0.137,0.214,0.0020932146341114,"vcapEC"
"Zfp280d",2.85066971210208e-07,0.590235760531292,0.416,0.356,0.0052058930282408,"vcapEC"
"Tmem147",2.56861547673894e-15,-0.589402533832528,0.182,0.316,4.69080558362066e-11,"vcapEC"
"Plpbp",1.62746249273869e-09,-0.589132573003371,0.111,0.193,2.97207200423939e-05,"vcapEC"
"Il11ra1",1.01234441439466e-08,-0.588851429750531,0.102,0.179,0.0001848743369567,"vcapEC"
"Czib",5.13887442872231e-11,-0.58701243204512,0.165,0.268,9.38461248173268e-07,"vcapEC"
"Slc25a1",4.5020759336129e-09,-0.584907838880503,0.135,0.219,8.22169106996388e-05,"vcapEC"
"Map2k2",6.29767693590043e-15,-0.584748753174876,0.283,0.429,1.15008176203414e-10,"vcapEC"
"Sdk1",8.54113270368822e-23,-0.581304260384873,0.097,0.237,1.55978165434754e-18,"vcapEC"
"Gid8",2.40881006759734e-09,-0.58117578607114,0.119,0.202,4.39896894544627e-05,"vcapEC"
"Ttc4",1.07963530589437e-08,-0.580400565613699,0.129,0.212,0.0001971629995624,"vcapEC"
"Rfk",2.87892141904906e-09,-0.580347185475688,0.154,0.244,5.25748629546739e-05,"vcapEC"
"Pigyl",4.74750729639331e-08,-0.580011508912199,0.119,0.195,0.0008669897824673,"vcapEC"
"Arhgdib",4.82099951047062e-10,-0.578195344259234,0.12,0.205,8.80410930602145e-06,"vcapEC"
"Mrpl11",2.98251831464946e-10,-0.575900588938896,0.154,0.252,5.44667494621285e-06,"vcapEC"
"Ier3",1.91707552257176e-29,-0.574955655538705,0.531,0.738,3.50096331932055e-25,"vcapEC"
"Fkbp2",1.25069414686838e-12,-0.571211551637672,0.224,0.347,2.28401765101103e-08,"vcapEC"
"Pcp4l1",5.42075364410168e-59,-0.567477442244382,0.869,0.961,9.89938030485849e-55,"vcapEC"
"Fam173a",1.94175768757487e-06,-0.567351201828185,0.1,0.161,0.0354603788904922,"vcapEC"
"Wdr33",5.8403044784713e-08,0.567220266711886,0.473,0.428,0.0010665564038584,"vcapEC"
"Timm17b",1.1099046123203e-11,-0.566685075845066,0.136,0.238,2.02690780301934e-07,"vcapEC"
"Zfp830",3.43791666620872e-07,-0.566683360240754,0.108,0.174,0.0062783234158303,"vcapEC"
"Actl6a",5.25062972358844e-09,-0.566623455297667,0.169,0.262,9.58870000121721e-05,"vcapEC"
"Cab39",4.71655267895267e-10,0.566610036593401,0.493,0.424,8.61336850230337e-06,"vcapEC"
"Dohh",9.60819570663152e-09,-0.566059354844635,0.108,0.184,0.0001754648699945,"vcapEC"
"Nxn",3.13552625936109e-11,0.564378283698776,0.634,0.6,5.72609805484523e-07,"vcapEC"
"Ecm1",1.19972497429266e-06,-0.563809484123227,0.175,0.25,0.0219093774805326,"vcapEC"
"Diablo",3.31678447517318e-07,-0.561221165341874,0.116,0.186,0.0060571118085612,"vcapEC"
"Atp6ap2",1.1396748738238e-12,-0.560658821094117,0.191,0.315,2.08127425457703e-08,"vcapEC"
"Zfp644",5.51900841537709e-09,0.55917607816509,0.482,0.414,0.0001007881316816,"vcapEC"
"9930111J21Rik2",3.21496915984593e-08,0.55882918631243,0.455,0.384,0.000587117667971,"vcapEC"
"Gsdmd",2.89314520621635e-07,-0.558572893990906,0.093,0.157,0.0052834617755923,"vcapEC"
"Pkn1",4.25543090518256e-07,0.558391883814488,0.364,0.301,0.0077712679190443,"vcapEC"
"Pias4",5.98368662435197e-07,-0.556415034632332,0.084,0.144,0.0109274085133916,"vcapEC"
"Dda1",4.56624595370673e-09,-0.556247423988553,0.117,0.198,8.33887836065922e-05,"vcapEC"
"Dtymk",2.67486125343197e-06,-0.556012676036648,0.075,0.128,0.0488483162101746,"vcapEC"
"Osgep",1.99941421206097e-08,-0.555392570477988,0.154,0.238,0.0003651330234065,"vcapEC"
"Commd7",5.09388719829173e-11,-0.550319887881751,0.177,0.283,9.30245680152036e-07,"vcapEC"
"Tiam1",5.44127830294542e-15,0.550246093294154,0.693,0.623,9.93686243683893e-11,"vcapEC"
"Mrpl21",2.58867022339461e-08,-0.549629406747656,0.16,0.245,0.0004727429561963,"vcapEC"
"Psmd9",1.46528767840617e-07,-0.545268922102111,0.114,0.186,0.0026759083583053,"vcapEC"
"Ppic",5.31562616128843e-12,-0.541502264324034,0.195,0.31,9.70739649574492e-08,"vcapEC"
"Rassf9",5.9682077260427e-13,0.539855154931354,0.632,0.569,1.08991409492992e-08,"vcapEC"
"Aprt",5.14049574052533e-08,-0.539694330045245,0.09,0.158,0.0009387573321347,"vcapEC"
"Lsm1",5.07970901069154e-09,-0.536140190258645,0.11,0.19,9.27656459532489e-05,"vcapEC"
"Mrpl52",3.71414299877336e-11,-0.535179132653542,0.208,0.322,6.78276794435991e-07,"vcapEC"
"Emc10",4.65847027702758e-15,-0.534377883754223,0.243,0.389,8.50729841990777e-11,"vcapEC"
"Lyrm2",8.37243840380505e-07,-0.532695791771562,0.12,0.186,0.0152897470130288,"vcapEC"
"Ddit4",2.4488178829508e-10,-0.532004980189791,0.278,0.396,4.47203121784476e-06,"vcapEC"
"H2-Ke6",1.53909476421607e-09,-0.526151014004357,0.111,0.195,2.81069485841139e-05,"vcapEC"
"Sin3b",1.64339705334777e-09,-0.519941206416633,0.221,0.324,3.00117169882369e-05,"vcapEC"
"Nhp2",6.41707065880365e-07,-0.519734104160484,0.079,0.137,0.0117188544371072,"vcapEC"
"Sdhaf4",1.45039433469305e-07,-0.519089898918901,0.124,0.199,0.0026487101340164,"vcapEC"
"Bclaf1",3.01270961427195e-08,0.5185572464717,0.507,0.454,0.0005501810297583,"vcapEC"
"Txndc12",2.13597139495618e-09,-0.518326051079809,0.175,0.272,3.90071096146897e-05,"vcapEC"
"Psmb8",9.55110019490111e-15,-0.517832644966799,0.352,0.503,1.74422191759284e-10,"vcapEC"
"Naa10",2.31992956001945e-07,-0.515848066009768,0.102,0.169,0.0042366553625075,"vcapEC"
"Impdh2",5.40019085201993e-09,-0.51424669603896,0.15,0.238,9.86182853395879e-05,"vcapEC"
"Fundc2",3.54046029729277e-09,-0.511987542901525,0.191,0.29,6.46558859491606e-05,"vcapEC"
"Nrep",2.34854492174223e-08,-0.511416583371084,0.128,0.207,0.0004288912736085,"vcapEC"
"Slirp",1.0914707990868e-10,-0.506913675359348,0.188,0.299,1.99324397329231e-06,"vcapEC"
"Clptm1l",1.3425276176396e-07,-0.504603180561884,0.108,0.18,0.0024517239353334,"vcapEC"
"Actn1",1.71778774392626e-12,-0.502754168036564,0.291,0.428,3.13702397795814e-08,"vcapEC"
"Rnaseh2c",7.17241549979083e-15,-0.499864264196297,0.325,0.471,1.3098265185718e-10,"vcapEC"
"Rrp36",4.86966724615356e-07,-0.499469174308355,0.094,0.157,0.0088929863249256,"vcapEC"
"Rab13",2.14171594242381e-06,-0.496434552326671,0.1,0.161,0.0391120165405436,"vcapEC"
"Mia3",3.20572718107493e-07,0.494962148467134,0.44,0.382,0.005854298978079,"vcapEC"
"Tmem88",1.1348075221365e-06,-0.492332538150673,0.144,0.215,0.0207238549692567,"vcapEC"
"Ehbp1l1",8.39845907782503e-07,-0.492267391727157,0.119,0.186,0.0153372659679241,"vcapEC"
"Glod4",2.71340727043329e-10,-0.4890015532514,0.197,0.306,4.95522435726528e-06,"vcapEC"
"Gtf3a",1.42058496791397e-06,-0.484912551890921,0.084,0.143,0.0259427226840449,"vcapEC"
"Ddah1",6.63498186247079e-20,-0.48202800486051,0.334,0.521,1.21168038772442e-15,"vcapEC"
"Tapbpl",1.4818536991965e-06,-0.481717891845692,0.12,0.186,0.0270616122547266,"vcapEC"
"Adcy4",1.96881036701553e-13,-0.481231565400449,0.274,0.416,3.59544149224376e-09,"vcapEC"
"Sod2",5.23784944377034e-10,-0.47826156639459,0.203,0.309,9.5653606542134e-06,"vcapEC"
"Senp6",2.61186712079011e-06,0.477369384544808,0.482,0.435,0.047697917359869,"vcapEC"
"Tnrc6a",1.27784058702317e-07,0.47698198727909,0.486,0.423,0.0023335924800217,"vcapEC"
"Psmd5",8.23841245257854e-08,-0.476338762463556,0.118,0.193,0.0015044988820898,"vcapEC"
"Ssbp1",9.65578791966991e-07,-0.475727213534063,0.175,0.252,0.0176333998989012,"vcapEC"
"Cebpd",6.01578740676898e-11,-0.474002676871707,0.312,0.442,1.09860309622415e-06,"vcapEC"
"Fuca1",5.23105518862691e-08,-0.472243888497391,0.141,0.223,0.000955295298547,"vcapEC"
"Phf20",1.25561070917986e-06,0.471951133550623,0.435,0.374,0.0229299627710425,"vcapEC"
"Robo4",4.01627846169028e-08,0.468328709023159,0.575,0.53,0.0007334527726738,"vcapEC"
"Eif2b2",8.12120507009411e-08,-0.465001145724186,0.101,0.172,0.0014830944699005,"vcapEC"
"Gtf2h5",2.71832900011698e-13,-0.464068390686165,0.309,0.45,4.96421242001362e-09,"vcapEC"
"Cenpx",1.73708392441285e-12,-0.463652323129112,0.254,0.387,3.17226266276276e-08,"vcapEC"
"Tmem219",4.916871963406e-07,-0.463199151960112,0.089,0.151,0.008979191579572,"vcapEC"
"Plaat3",3.21477856593169e-13,-0.4629855217506,0.32,0.462,5.87082861710445e-09,"vcapEC"
"Slc25a39",2.82044677105621e-09,-0.460973576040653,0.127,0.212,5.15069989330284e-05,"vcapEC"
"Mgat4b",1.03257950712826e-09,-0.460295661436707,0.179,0.281,1.88569669591763e-05,"vcapEC"
"Dcps",2.48655706996306e-08,-0.458806907234578,0.1,0.175,0.0004540950521166,"vcapEC"
"Anp32b",1.85003384499428e-13,-0.456775291308436,0.38,0.524,3.37853180772855e-09,"vcapEC"
"Tm6sf1",1.69077398343463e-08,-0.455855234740777,0.196,0.294,0.0003087691448548,"vcapEC"
"Tmem256",2.26816889317752e-10,-0.454532800054798,0.271,0.392,4.14213003272079e-06,"vcapEC"
