"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ERCC-00130",1.09129006746592e-244,-5.02929720418404,0.043,0.929,1.90342813567406e-240
"Malat1",3.2644521487491e-244,3.74834548390457,0.986,0.362,5.69385743784818e-240
"ERCC-00074",5.33410762835672e-242,-4.8597858783613,0.043,0.929,9.30375052537979e-238
"ERCC-00002",1.95707536761694e-241,-4.97830133850985,0.043,0.929,3.41353085619746e-237
"ERCC-00096",4.32967097211867e-241,-4.93283306978441,0.043,0.929,7.55181210956938e-237
"ERCC-00113",7.87148381108821e-236,-4.79946924495856,0.043,0.922,1.37294420633001e-231
"ERCC-00004",1.40815868254943e-234,-4.61672703699346,0.043,0.926,2.45611037410272e-230
"ERCC-00046",4.42679958356731e-233,-4.68680576651796,0.043,0.921,7.7212238336581e-229
"ERCC-00171",5.13146572468006e-224,-4.56275020003609,0.04,0.898,8.95030251698696e-220
"ERCC-00136",1.4492992800174e-206,-4.15153554886691,0.04,0.868,2.52786780420635e-202
"Fus",4.81550334284535e-187,3.02795269470659,0.749,0.054,8.39920093059086e-183
"Atp6v0b",4.4431660155487e-179,2.66200528153443,0.794,0.091,7.74977016432004e-175
"Cst3",2.1632218971678e-169,-1.74384432193467,0.974,0.997,3.77309163304008e-165
"Gm10925",8.65918700071866e-168,-3.91532537618105,0.034,0.757,1.51033539666535e-163
"ERCC-00108",5.70760949852159e-167,-3.93400092756213,0.032,0.743,9.95521248732136e-163
"Dock4",1.38387634588717e-166,2.97185849626284,0.666,0.03,2.4137571224964e-162
"AC113316.1",1.31037272962446e-162,-3.1610737143713,0.04,0.761,2.28555211501098e-158
"Mef2a",4.98251844513564e-162,2.17523556773843,0.861,0.182,8.69050867200559e-158
"Luc7l2",1.15855617752016e-160,2.87766180379272,0.678,0.049,2.02075368483065e-156
"Rbm39",2.58882351645052e-158,2.09519276931806,0.807,0.128,4.515425977393e-154
"Nav2",1.39782937636403e-154,2.966021240606,0.628,0.031,2.43809399825415e-150
"Csmd3",1.68195807739808e-152,2.84751873404736,0.643,0.04,2.93367127859773e-148
"Pag1",8.82999476237489e-152,2.19746824008719,0.811,0.152,1.54012768645343e-147
"Syt1",2.99462287582119e-151,2.99206515644559,0.6,0.019,5.22322122000732e-147
"Snrnp70",4.86945632295225e-150,2.71978107435063,0.643,0.043,8.49330571849331e-146
"Son",5.95374760497439e-150,2.05408773183587,0.784,0.122,1.03845265725963e-145
"Meg3",1.50058532628358e-147,3.17307726187864,0.603,0.025,2.61732092610381e-143
"Numb",2.98530517725017e-147,2.55573463895776,0.703,0.089,5.20696929015975e-143
"B2m",7.47527100368796e-143,-2.98327036759146,0.191,0.797,1.30383676846325e-138
"ERCC-00009",4.81410931931172e-142,-4.17753997427193,0.033,0.668,8.3967694747435e-138
"Srrm2",1.02636187000376e-140,2.1991099796386,0.683,0.074,1.79018037366056e-136
"ERCC-00003",8.69321809116848e-136,-3.97626655009506,0.033,0.654,1.51627109946161e-131
"Chd9",8.96464188688622e-136,2.32866716607051,0.626,0.053,1.56361283791069e-131
"Srsf5",3.22901857292674e-134,2.56738220288237,0.593,0.044,5.63205419489882e-130
"Elmo1",1.25908335447353e-131,2.21275716847295,0.701,0.118,2.19609318687274e-127
"Srgap2",5.38845670014803e-130,1.79625291502003,0.815,0.194,9.3985461763982e-126
"Atp1b1",2.48350893889252e-126,2.76620662277748,0.521,0.018,4.33173629121633e-122
"Inpp5d",4.97856667391211e-126,2.03528618670773,0.728,0.146,8.68361599263751e-122
"Mycbp2",6.62819330369536e-126,2.34520694005841,0.567,0.039,1.15608947603055e-121
"Srsf7",2.77877195166926e-125,2.51840373570538,0.572,0.045,4.84673403810153e-121
"Ssh2",1.50240226867794e-123,2.03364788927259,0.713,0.134,2.62049003702807e-119
"Mef2c",1.1670473329758e-122,1.69473514902789,0.821,0.216,2.0355639581764e-118
"Frmd4a",2.51301868583185e-122,1.74469697921859,0.691,0.118,4.38320719182792e-118
"Phyhd1",9.11497126692658e-122,2.16885580330892,0.622,0.078,1.58983328837733e-117
"Tmsb4x",1.71899743034604e-121,-2.08338880582566,0.559,0.892,2.99827531800956e-117
"Gm11410",2.24961168225007e-120,-3.22481574892131,0.026,0.596,3.92377269618058e-116
"Hpgds",1.3740463656914e-119,1.9794027274958,0.673,0.105,2.39661167103895e-115
"Dennd4a",3.78734586699325e-119,2.4525697272962,0.524,0.029,6.60588866120962e-115
"Zeb2",1.2402006795625e-117,2.06184241900783,0.596,0.064,2.16315802529291e-113
"Ivns1abp",3.87795189442074e-117,2.02350842938846,0.691,0.131,6.76392369424865e-113
"Sepp1",2.4200252493325e-116,-3.36000635670543,0.03,0.595,4.22100803988575e-112
"Atp2b1",7.43174609124737e-115,1.84915147559982,0.586,0.061,1.29624515323537e-110
"Fyb",8.30068275233534e-115,2.00313698899923,0.595,0.072,1.44780508566233e-110
"Ttc14",1.52734765139676e-114,2.60580460893125,0.484,0.019,2.66399977356623e-110
"Ctsd",3.94189726460983e-114,-1.84422510797761,0.669,0.919,6.87545720893247e-110
"Dock10",4.05313421962743e-114,1.99499348651558,0.586,0.063,7.06947670587417e-110
"Sf3b1",1.02236833579969e-112,2.12333583538001,0.587,0.071,1.78321485130182e-108
"Mbnl1",2.16595787703226e-112,1.64179571387526,0.748,0.178,3.77786372911967e-108
"Ddx5",2.08115672351267e-111,1.76421914726785,0.748,0.194,3.6299535571508e-107
"Actb",4.1640890827415e-111,-1.82113826668928,0.626,0.897,7.26300417811772e-107
"Cyth4",4.18690775706783e-110,1.78563048918941,0.689,0.146,7.30280450987772e-106
"Rapgef5",4.40605804434996e-110,2.15033570188115,0.513,0.033,7.6850464409552e-106
"Camk2d",6.60783322542629e-110,2.30898027109141,0.51,0.039,1.15253827117885e-105
"4933406I18Rik",1.92919374489252e-107,2.57113905000125,0.441,0.01,3.36489972984154e-103
"Dock8",8.09657525917136e-106,2.18272892220848,0.526,0.05,1.41220465670467e-101
"Unc93b1",1.77874328922517e-104,1.67328072911262,0.794,0.271,3.10248404506655e-100
"Fchsd2",2.51141753062916e-104,1.98003404850754,0.537,0.056,4.38041445692338e-100
"Gapdh",7.2028518454525e-104,2.3959355412612,0.451,0.018,1.25632141888382e-99
"Snhg11",7.23283811842622e-104,2.56872359175096,0.458,0.02,1.2615516246159e-99
"Plp1",1.72370717042465e-103,2.4206481243457,0.458,0.022,3.00649004665468e-99
"Srsf11",2.4783760924088e-102,2.0349325634492,0.513,0.047,4.32278358037943e-98
"Tmem55b",1.85764241816543e-100,1.97110577709304,0.556,0.075,3.24009990576414e-96
"ERCC-00043",7.05747812131333e-100,-3.95514321481732,0.023,0.515,1.23096533391947e-95
"ERCC-00145",1.00607107025328e-99,-3.53157737727852,0.023,0.521,1.75478916073578e-95
"Nrip1",1.35898155705845e-99,1.70465035680517,0.59,0.091,2.37033563182136e-95
"Cd33",2.01592741805456e-99,1.98378201472468,0.526,0.061,3.51618060257077e-95
"Ptgds",1.45286472995871e-97,2.52159040453267,0.423,0.015,2.53408666199399e-93
"ERCC-00111",2.51719352884782e-97,-3.67037220250632,0.027,0.514,4.39048895301637e-93
"Tanc2",2.6965031731945e-97,1.62518289117452,0.639,0.13,4.70324083468584e-93
"Sat1",6.37150468746206e-97,1.98549362747365,0.589,0.11,1.11131784758713e-92
"P2ry6",4.2507824778513e-96,1.94277360365439,0.563,0.093,7.41421479786823e-92
"Fgd2",6.97273562959797e-96,1.79687738871364,0.552,0.08,1.21618454851448e-91
"Dip2b",1.57015948761457e-95,1.76506534583052,0.553,0.083,2.73867217829732e-91
"Tra2a",2.16744746170332e-95,2.09897141376952,0.451,0.03,3.78046186270293e-91
"Ttc3",8.89604089078315e-95,2.16162687262628,0.444,0.027,1.5516474521704e-90
"Ppcdc",1.87332636417692e-94,1.81506498697009,0.487,0.048,3.26745584439738e-90
"Rbm25",1.2989384738322e-92,2.08109627790289,0.45,0.033,2.26560848605813e-88
"Zfp69",5.69387397596947e-92,2.32044514129819,0.427,0.029,9.93125498888594e-88
"Ppia",1.60886288151622e-91,2.30716049972603,0.394,0.013,2.80617863794059e-87
"Celf2",5.64736567951795e-91,1.62982441683402,0.599,0.116,9.8501352182152e-87
"Rtn1",1.44228077435971e-90,1.77754066988127,0.517,0.07,2.51562612663821e-86
"Lrch1",1.7121799863571e-90,2.22282722201677,0.431,0.032,2.98638433220405e-86
"Macf1",1.7584400199341e-90,1.43055277512971,0.6,0.118,3.06707108276905e-86
"Srek1",2.18952444613548e-90,2.25529020499585,0.395,0.015,3.81896853894951e-86
"Lpcat2",8.11461153361935e-90,1.30275434947115,0.797,0.293,1.41535054369389e-85
"ERCC-00042",8.40977514927949e-90,-3.23970812818033,0.019,0.477,1.46683298153733e-85
"Ophn1",9.48332119229032e-90,1.73717014502391,0.511,0.07,1.65408088235928e-85
"Nktr",1.2424262460922e-89,2.00121227840849,0.428,0.029,2.16703985843402e-85
"Ankrd44",2.73879442688967e-89,1.95614282040532,0.458,0.043,4.77700523938096e-85
"Ogt",4.48439178893819e-89,2.21590004030485,0.417,0.025,7.82167615826599e-85
"Rbm5",6.68447116242505e-89,2.16226528726926,0.421,0.028,1.16590546015018e-84
"Snx29",1.40271739598276e-88,2.23945436901274,0.381,0.012,2.44661968207313e-84
"Clk1",6.13608288778468e-88,2.08791543515192,0.441,0.037,1.0702555772874e-83
"Nav3",1.42161609032164e-87,1.81879264027522,0.467,0.049,2.47958278473901e-83
"Aplp1",8.17805395368298e-86,2.20820462281426,0.371,0.011,1.42641617060139e-81
"Irak2",1.1091916740463e-85,1.92397468401655,0.411,0.027,1.93465211787156e-81
"Ctss",1.93291538512613e-85,-1.5842193255374,0.681,0.89,3.37139101473699e-81
"Wsb1",2.32443335474869e-85,1.97472319298873,0.448,0.048,4.05427665735266e-81
"Ltc4s",4.3492128607036e-85,1.76288884284698,0.622,0.16,7.58589707163921e-81
"Cd37",1.64478930339887e-84,1.2795474110064,0.65,0.168,2.8688415029883e-80
"Frmd4b",6.75763405214576e-84,1.83605440675525,0.47,0.058,1.17866653137526e-79
"4632428N05Rik",6.88955797464781e-84,-2.85045548379907,0.03,0.478,1.20167670193807e-79
"Wdfy2",2.38590383592352e-83,2.20506456329585,0.357,0.009,4.1614934706178e-79
"Hnrnpa2b1",3.6820140006739e-83,1.43603499728642,0.629,0.158,6.42216881997541e-79
"AY036118",2.64731698227153e-81,2.34041798859977,0.365,0.015,4.617450280478e-77
"Apbb1ip",7.54726329705297e-81,1.43765489645882,0.639,0.169,1.31639366427198e-76
"Zcchc7",9.55084329157903e-81,2.04749298935554,0.403,0.03,1.66585808691721e-76
"Ptprc",1.08870264919976e-80,1.44243098945295,0.491,0.073,1.89891516073423e-76
"Srsf2",2.6389268142767e-80,1.99790296692835,0.428,0.047,4.60281614946141e-76
"Pkn1",3.32046502187976e-80,1.91415413740524,0.391,0.027,5.79155509116268e-76
"Dpp8",5.12087257909833e-80,2.0439128275691,0.361,0.015,8.93182595246331e-76
"Inpp4b",5.14160964193563e-80,1.99047520514173,0.362,0.016,8.96799553746413e-76
"Lair1",1.40402957607925e-79,1.39781502949863,0.645,0.174,2.44890838659742e-75
"Serinc3",2.85980617663619e-79,-1.92838015354955,0.517,0.81,4.98807393328884e-75
"March1",1.7851595116936e-77,1.43510569615483,0.468,0.064,3.11367522029598e-73
"Iffo1",5.39900986495783e-77,1.8216349303649,0.401,0.037,9.41695300645945e-73
"Zfp950",5.63724767511121e-77,2.14268397435805,0.334,0.009,9.83248739492898e-73
"Pcsk1n",7.30589332861523e-77,2.03155563986089,0.35,0.014,1.27429391437707e-72
"Hps4",1.07271542061032e-76,1.6518130040258,0.428,0.05,1.87103023662853e-72
"Tcf25",2.5350234818269e-76,1.69478317595063,0.424,0.048,4.42158795700247e-72
"Dst",3.26039693519783e-76,1.72679353383168,0.438,0.055,5.68678433437206e-72
"Taf15",3.66509583362575e-76,1.98970813195842,0.347,0.015,6.39266015301004e-72
"Uvrag",1.07617298218958e-75,1.91102444276384,0.381,0.03,1.87706091553506e-71
"Arhgap5",1.6242089370567e-74,1.08972471914219,0.573,0.127,2.8329452280143e-70
"Wnk1",1.85409881835685e-74,1.65709251959397,0.477,0.079,3.23391915897802e-70
"Git2",2.54437479871939e-74,1.53517945233624,0.486,0.084,4.43789852392636e-70
"Runx1",3.82697209626617e-74,1.7109778633552,0.42,0.049,6.67500473030745e-70
"Abcc5",4.05886389169435e-74,2.10209319478666,0.351,0.021,7.07947039989328e-70
"mt-Co1",6.57825079630857e-74,2.27240302102892,0.331,0.012,1.14737850389214e-69
"Ubn2",7.45195201299053e-74,1.79566871512937,0.374,0.029,1.29976947010581e-69
"Camk2n1",1.05466896107329e-73,2.1284241218021,0.34,0.017,1.83955360190403e-69
"Ccnt2",1.59677790868548e-73,1.9339876642925,0.347,0.019,2.78510002832922e-69
"Phf20l1",2.74486580009374e-73,1.85544084829841,0.348,0.019,4.78759492852349e-69
"Ankrd11",3.03799015144258e-73,1.55920675828809,0.41,0.047,5.29886242214615e-69
"Smg1",3.42508916470786e-73,1.65177166542111,0.387,0.034,5.97404052108345e-69
"Tmcc3",4.41793575105463e-73,1.59695705685464,0.461,0.074,7.70576353698949e-69
"Atp8a1",9.04889038943127e-73,1.86786008718566,0.41,0.052,1.5783074617246e-68
"App",2.15262133642071e-72,1.6549158972676,0.479,0.088,3.754602134985e-68
"Zufsp",5.51370897474952e-72,1.86171683711807,0.34,0.017,9.61701119375811e-68
"Mkln1",8.85071373088224e-72,2.0141851914944,0.341,0.019,1.54374148894048e-67
"Ank2",1.20409778369625e-71,2.08564625466643,0.335,0.017,2.100187354323e-67
"Stard9",1.55473722702867e-71,2.11460981597818,0.322,0.013,2.71177267138341e-67
"Cflar",2.1150907402126e-71,1.81580422957763,0.395,0.047,3.68914126907881e-67
"Rcsd1",2.42418584197517e-71,1.54463107568997,0.414,0.053,4.22826494557309e-67
"mmu-mir-703",6.87134617117159e-71,-2.51981874019117,0.027,0.414,1.19850019917575e-66
"Zfp292",9.26111635272414e-71,1.71990054939064,0.381,0.038,1.61532391424215e-66
"Plxdc2",1.20278725865979e-70,0.86389926805166,0.769,0.284,2.09790153655441e-66
"Abca9",2.13808549388719e-70,1.31164658720383,0.468,0.081,3.72924871843804e-66
"Gabbr1",2.18666345585242e-70,1.93179637576391,0.331,0.017,3.81397839969779e-66
"Atp2c1",2.49744993371073e-70,1.88222952216432,0.381,0.042,4.35605217437826e-66
"Sfpq",4.09710951777572e-70,1.48393924697963,0.444,0.067,7.14617842090442e-66
"Akap8l",1.46921544990209e-69,1.91015503540745,0.321,0.014,2.56260558771922e-65
"Fubp1",2.60008306673477e-69,1.93187219265287,0.365,0.034,4.53506488499879e-65
"Senp2",4.2129461105128e-69,1.61165073100097,0.371,0.034,7.34822060595642e-65
"Capn3",4.39218996110451e-69,1.70844947697744,0.391,0.047,7.66085773015849e-65
"Jmjd1c",5.60285266174139e-69,1.51411786056902,0.411,0.056,9.77249561260934e-65
"Zfhx3",5.88789687774568e-69,0.893055391749202,0.64,0.184,1.0269669734164e-64
"Lpin2",1.63358189073002e-68,1.68513146217927,0.377,0.041,2.84929353381131e-64
"Gtf2h2",2.75931487308401e-68,1.68873499767789,0.397,0.05,4.81279700163313e-64
"Ppp1r9a",3.06127429757806e-68,1.88124273939733,0.332,0.021,5.33947462983565e-64
"Cpsf6",3.08689884948248e-68,1.84499796023941,0.341,0.024,5.38416897326733e-64
"Foxn3",3.37510119981387e-68,1.7727284119882,0.357,0.029,5.88685151271536e-64
"Hnrnpa3",5.24680996458467e-68,1.80694697977679,0.351,0.03,9.15148594022858e-64
"Srrm1",1.90053514384432e-67,1.33481809296177,0.423,0.06,3.31491339789326e-63
"Mbnl2",2.15298326366604e-67,1.66765559666072,0.395,0.053,3.75523340848631e-63
"Il10ra",2.28195375302339e-67,1.31279116552238,0.562,0.15,3.98018373602339e-63
"Etv6",2.56597838214365e-67,1.80163632989701,0.342,0.026,4.47557949413495e-63
"Ccnl1",3.75585950092465e-67,1.4489329050156,0.364,0.032,6.55097014151278e-63
"Rhobtb1",3.77053998974516e-67,1.88630629481379,0.33,0.021,6.57657585011351e-63
"Sparc",5.31031707732758e-67,-1.48516477899846,0.625,0.838,9.26225504627477e-63
"Snap25",2.21961309324631e-66,1.94544787135662,0.298,0.01,3.87144915724022e-62
"Tia1",9.49496783221035e-66,1.88934464195341,0.325,0.021,1.65611228929413e-61
"Specc1",1.29843692229995e-65,1.58977408617216,0.34,0.027,2.26473367987556e-61
"Mdm4",2.57984998828709e-65,2.00627613103113,0.282,0.006,4.49977434957033e-61
"Matr3",2.99143325259757e-65,1.85438379705823,0.325,0.022,5.21765787918067e-61
"Anxa3",3.91559518606589e-65,1.619483983639,0.437,0.079,6.82958112353612e-61
"Chn2",5.66580394567535e-65,1.62897852851414,0.351,0.033,9.88229524204694e-61
"Ndfip1",7.2850197771456e-65,1.69639335217132,0.324,0.022,1.27065314952974e-60
"Gm13339",7.5273248506717e-65,-2.86491999286475,0.026,0.382,1.31291600045416e-60
"Hnrnph3",9.19442047905148e-65,1.73737916744403,0.327,0.023,1.60369081995616e-60
"Itch",1.16266084170905e-64,1.84806899114476,0.335,0.028,2.02791304010892e-60
"Hnrnpu",2.58735398550217e-64,1.18791500246457,0.474,0.095,4.51286282151289e-60
"Asap1",2.59494849353912e-64,1.60127647974737,0.39,0.054,4.52610916243093e-60
"Pou2f2",2.77888745130389e-64,1.53060225762544,0.344,0.03,4.84693549256424e-60
"Gria2",3.12723510811718e-64,1.91242892336803,0.299,0.013,5.45452347557798e-60
"Fam105a",3.54394387542685e-64,1.42894572784877,0.534,0.142,6.18134690751952e-60
"Clk4",4.63115321772302e-64,1.86529716536151,0.317,0.021,8.0776574423525e-60
"Gdi1",8.01415335835205e-64,1.73249707052346,0.321,0.022,1.39782862876376e-59
"Ube3a",1.4475109409391e-63,1.65075884954733,0.34,0.03,2.52474858318598e-59
"Herc1",4.83347137859812e-63,1.80504584035865,0.307,0.018,8.43054077855084e-59
"Dhx9",6.04113345782543e-63,1.78287474480471,0.314,0.021,1.05369449771391e-58
"Slc22a17",6.91212474858912e-63,1.84205504414625,0.294,0.013,1.20561279864891e-58
"Dapp1",9.22883492256235e-63,1.46639882545176,0.384,0.052,1.60969338719332e-58
"Penk",1.00163346471804e-62,1.98111384020509,0.282,0.01,1.74704908916121e-58
"Fmnl3",1.79000338113301e-62,1.53906138312693,0.414,0.068,3.12212389737219e-58
"Setd5",1.81950715666452e-62,1.71799710243864,0.308,0.019,3.17358438265425e-58
"Pnn",2.59412038009384e-62,1.69704043210984,0.319,0.025,4.52466476695967e-58
"Bclaf1",3.29060263122604e-62,1.3521290803576,0.393,0.055,5.73946910938445e-58
"Huwe1",4.43951523578253e-62,1.65529081211238,0.33,0.028,7.74340247425188e-58
"Dcaf8",5.82230660706885e-62,1.7347568843524,0.327,0.028,1.01552671840495e-57
"Zmiz1",6.72147470909618e-62,1.72242669878479,0.311,0.022,1.17235961876056e-57
"Leng8",2.40240947755473e-61,1.94388801430321,0.285,0.013,4.19028261075097e-57
"Adap2",4.69613201112256e-61,1.10299179147907,0.52,0.127,8.19099345379997e-57
"Hnrnph1",1.03560911314984e-60,1.58747573323926,0.367,0.048,1.80630941515595e-56
"Apc",1.30611341417859e-60,1.6378962372822,0.308,0.022,2.2781230170103e-56
"Gpm6a",1.65103294370447e-60,1.86766441308808,0.277,0.01,2.87973166040934e-56
"Nisch",1.80185090422174e-60,1.4650814882455,0.37,0.051,3.14278834714355e-56
"Slc9a9",2.14529429440253e-60,1.43648640424566,0.354,0.041,3.7418223082969e-56
"Gtpbp2",2.81386805262988e-60,1.85934718851308,0.285,0.014,4.90794865739704e-56
"Rreb1",2.83315348853811e-60,1.77660558829321,0.307,0.022,4.94158631470817e-56
"Ppp1r12a",3.9045928176326e-60,1.52423508689878,0.327,0.029,6.81039079251477e-56
"Atrx",5.34972282733059e-60,1.33040071725074,0.355,0.042,9.33098655543002e-56
"Lrrk1",5.61780039719224e-60,1.65376077831106,0.327,0.03,9.79856745278271e-56
"Pts",6.43103597757061e-60,1.74476278230051,0.307,0.023,1.12170129520787e-55
"Tef",8.21225960169431e-60,1.38131652625845,0.335,0.034,1.43238231972752e-55
"Atp6v0a1",8.76642992411251e-60,1.62079357074809,0.36,0.049,1.5290407073637e-55
"Ankrd12",9.59660833688801e-60,1.60367881088181,0.319,0.027,1.67384042612001e-55
"Cd84",2.40072002776977e-59,1.52152294826443,0.401,0.072,4.18733587243602e-55
"Skap2",3.38208790683017e-59,1.46716264185373,0.338,0.039,5.89903772709317e-55
"Camk1",4.02266172078832e-59,1.30109912901203,0.464,0.102,7.01632657339899e-55
"Atp6v0c",5.24531457156398e-59,1.56625135381176,0.458,0.112,9.1488776757219e-55
"Ddx17",5.39185427572535e-59,1.54024793102598,0.393,0.065,9.40447222772016e-55
"Zfp36l2",9.22779195740971e-59,1.66638143945922,0.354,0.048,1.6095114732114e-54
"Ypel3",1.20470264120295e-58,1.64685959643717,0.385,0.064,2.10124234678618e-54
"Nsd1",1.40237135777288e-58,1.40704622741134,0.348,0.043,2.44601612222745e-54
"Prpf4b",1.79207023726147e-58,1.51710342437434,0.312,0.026,3.12572890783145e-54
"Crlf3",1.97463931354565e-58,1.63128781311112,0.345,0.042,3.44416589068632e-54
"Herc2",2.58028205207057e-58,1.36786042698287,0.403,0.07,4.5005279552215e-54
"Klf3",3.11043934639636e-58,1.30867999910399,0.38,0.056,5.42522830798454e-54
"Tgfbr1",4.91906198595177e-58,0.931440009095394,0.787,0.376,8.57982791589707e-54
"Hivep3",8.02279517905679e-58,1.60944865778275,0.318,0.031,1.39933593513108e-53
"mt-Co3",1.10388108472451e-57,2.07727531947058,0.254,0.006,1.92538938797648e-53
"Arglu1",2.69795226231615e-57,1.45026241832439,0.337,0.04,4.70576833593184e-53
"Rhoh",2.74017688342894e-57,1.69863555315207,0.344,0.046,4.77941652007676e-53
"Lnpep",2.74364575089302e-57,1.66177467873646,0.291,0.02,4.7854669187076e-53
"Birc6",3.28164616771022e-57,1.51707696564999,0.319,0.031,5.72384724572016e-53
"Prnp",3.45263409297254e-57,1.7979095181177,0.272,0.013,6.02208438496271e-53
"Clasp2",7.75596993930683e-57,1.57248573192835,0.327,0.038,1.3527962768139e-52
"Ash1l",1.0837777040934e-56,1.51343451445543,0.321,0.033,1.89032507147971e-52
"Krit1",2.08593971326439e-56,1.75259034342233,0.278,0.016,3.63829604787574e-52
"Cacnb2",3.417724582951e-56,1.73402805591607,0.252,0.007,5.96119521758313e-52
"Cbl",4.92538765508593e-56,1.52375436141628,0.299,0.025,8.59086114800087e-52
"Fnbp4",6.77714584794169e-56,1.74210899496057,0.268,0.014,1.18206977879799e-51
"Rasal3",8.4382866816938e-56,1.55068836655013,0.341,0.046,1.47180596302103e-51
"Klhl24",1.48059635360967e-55,1.73526480523624,0.274,0.017,2.58245615996599e-51
"Arhgef1",2.06966374166224e-55,1.64112424540422,0.298,0.027,3.60990749820728e-51
"Pten",2.26360911666788e-55,1.3991452863357,0.344,0.045,3.94818702129212e-51
"Eif4a2",2.71081249827426e-55,1.64168796675368,0.318,0.037,4.72819915948997e-51
"Cfh",2.71105628848842e-55,1.18086052771139,0.483,0.125,4.72862437838151e-51
"Pik3r1",3.71323311493417e-55,1.33648552022003,0.354,0.051,6.47662119906818e-51
"Ddx50",4.86723161344822e-55,1.60089681647293,0.264,0.013,8.48942538017638e-51
"Prrc2c",5.85902517419328e-55,1.11537087558561,0.328,0.039,1.02193117088279e-50
"Nfat5",7.85529395250138e-55,1.74952244149814,0.268,0.016,1.37012037119529e-50
"Spag9",8.09531028197363e-55,1.56876160527816,0.271,0.016,1.41198401938184e-50
"Zranb2",2.39279154760729e-54,1.50462400646381,0.305,0.032,4.17350701733663e-50
"Ccnl2",3.37897300729609e-54,1.52743138696685,0.298,0.028,5.89360471932584e-50
"Pwwp2a",3.38766864212094e-54,1.35728617510638,0.318,0.037,5.90877164558734e-50
"Zfp90",3.52840396962169e-54,1.4780077524719,0.325,0.042,6.15424220381415e-50
"Atp1a3",3.74441859992281e-54,1.67204238115238,0.255,0.011,6.53101492198537e-50
"Tbc1d9",5.66326759125473e-54,1.50768061837306,0.327,0.041,9.8778713326665e-50
"Ythdc1",8.028835389265e-54,1.5545513080106,0.268,0.017,1.4003894685956e-49
"Il6st",9.87122435496128e-54,1.44961153241993,0.307,0.032,1.72173895199235e-49
"Zkscan3",1.11449548167981e-53,1.6317844142828,0.261,0.014,1.94390301914592e-49
"Fam120b",1.15502980035184e-53,1.44753650418879,0.277,0.019,2.01460297777367e-49
"Usp15",1.4305769286865e-53,1.60038051066496,0.289,0.025,2.49521227901499e-49
"Ankrd10",2.21779298583092e-53,1.40086929929914,0.269,0.017,3.86827452588629e-49
"Tbc1d23",2.25655487453447e-53,1.64191375153798,0.252,0.011,3.93588301216301e-49
"Syt11",2.41268780008546e-53,1.52534758929873,0.288,0.024,4.20821006090907e-49
"Olfm1",2.77171837573109e-53,1.68472140017859,0.249,0.01,4.83443119095017e-49
"Acin1",3.28607830362915e-53,1.35092929250321,0.318,0.038,5.73157777718995e-49
"BC037034",3.82621079177219e-53,1.59765049045243,0.288,0.025,6.67367686300905e-49
"Ewsr1",4.24434990544556e-53,1.6058477009611,0.317,0.04,7.40299510507815e-49
"Cpe",5.77231363050474e-53,1.72082193551588,0.246,0.01,1.00680694343264e-48
"Luc7l3",8.6672252140893e-53,1.24248987028867,0.334,0.047,1.51173742184146e-48
"Pcm1",1.92934049029309e-52,1.54354109639263,0.262,0.016,3.3651556831692e-48
"Zc3h7a",1.94644490180262e-52,1.64128866470059,0.265,0.018,3.39498919772414e-48
"Ppp3ca",2.09869229841203e-52,1.24495494480391,0.361,0.06,3.66053910689026e-48
"Prkcd",2.84568575226252e-52,1.37722322614651,0.372,0.071,4.96344508909628e-48
"Hps3",3.64913226916033e-52,1.23156131916043,0.322,0.044,6.36481650386945e-48
"Syngr1",5.47710981123165e-52,1.31243034317206,0.413,0.088,9.55317493275025e-48
"Rap1gds1",6.80727275773445e-52,1.13549430693669,0.388,0.073,1.18732451440404e-47
"Phf14",7.42473267554427e-52,1.18567945441504,0.327,0.045,1.29502187326843e-47
"Tm6sf1",8.4527589515171e-52,1.27763324999402,0.352,0.057,1.47433021632361e-47
"Gm11942",1.15197380508097e-51,-2.33890469922989,0.014,0.303,2.00927271082223e-47
"Ube2d3",1.16123183421837e-51,1.27239396641718,0.374,0.071,2.02542056524367e-47
"Tubgcp5",1.19346833025939e-51,1.50042428020958,0.278,0.023,2.08164746163843e-47
"Zfp329",2.81965945484432e-51,1.63945174994914,0.244,0.011,4.91805002113946e-47
"Cerk",2.94565223271767e-51,1.14040388851307,0.351,0.056,5.13780662430617e-47
"Ncor1",3.255698991846e-51,1.30065656763381,0.311,0.039,5.67859018157779e-47
"Ikbkb",3.49615096234948e-51,1.67256375883166,0.246,0.013,6.09798650852996e-47
"Whrn",7.30319976586374e-51,1.63877985810285,0.246,0.013,1.27382410316195e-46
"Hectd1",1.00963147901002e-50,1.5274538402942,0.271,0.024,1.76099922568927e-46
"Cck",1.02900777058535e-50,1.68180388701265,0.234,0.008,1.79479535345498e-46
"Lpar6",1.69081218071912e-50,1.33027962598493,0.351,0.059,2.9491146056103e-46
"R3hdm1",1.79807448918912e-50,1.49919873099782,0.254,0.016,3.13620152404366e-46
"Gns",2.16784690274218e-50,0.876031134598596,0.632,0.24,3.78115856776291e-46
"Xiap",5.98240401144072e-50,1.37332960095598,0.298,0.035,1.04345090767549e-45
"Grin2b",6.65610429013857e-50,1.72643860098777,0.223,0.006,1.16095771028597e-45
