"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Cell_Type"
"Sbno1",1.87952484351502e-09,0.601718753646727,0.417,0.338,3.43238826922714e-05,"acapEC"
"Prrg1",4.47977017545929e-08,0.599611582341442,0.406,0.333,0.0008180956294423,"acapEC"
"Ddx58",7.82238128800073e-07,0.59718128161201,0.354,0.287,0.0142852327081469,"acapEC"
"Farsa",1.15436323077591e-06,-0.593622794732434,0.084,0.14,0.0210809813204297,"acapEC"
"Cyth1",9.01293645508858e-08,0.593433560379033,0.353,0.278,0.0016459424554282,"acapEC"
"Epc2",3.33682345611858e-07,0.593119107904634,0.341,0.275,0.0060937069955637,"acapEC"
"Casp8ap2",9.17336344104901e-08,0.586766028415542,0.281,0.202,0.0016752396316043,"acapEC"
"Bdp1",5.9198145995744e-10,0.577757078580904,0.392,0.3,1.08107654217428e-05,"acapEC"
"Amot",1.08201444949445e-06,0.569869944352909,0.283,0.213,0.0197597478766676,"acapEC"
"Washc4",2.41442924779796e-06,0.567215120132528,0.277,0.213,0.0440923069232863,"acapEC"
"Epc1",3.14429113667763e-07,0.561804529407346,0.385,0.322,0.0057421044738006,"acapEC"
"Ckap4",3.7069072894877e-07,-0.561696260263924,0.138,0.207,0.0067695540920624,"acapEC"
"Usp33",1.55304402582516e-06,0.558501100687479,0.268,0.199,0.028361689999619,"acapEC"
"Gins4",9.8071206860436e-07,-0.557207063869415,0.099,0.161,0.0179097637968528,"acapEC"
"Arhgap10",4.14203945287702e-08,-0.554318748905459,0.09,0.157,0.0007564192448844,"acapEC"
"Trim30a",1.7335865815572e-06,0.552663401377087,0.382,0.316,0.0316587581523976,"acapEC"
"Parp4",1.7321643729875e-06,0.55019735510851,0.326,0.262,0.0316327857794978,"acapEC"
"Hnrnpul2",2.42814034592038e-08,0.549622843778058,0.413,0.344,0.0004434269899719,"acapEC"
"Ripk1",6.52400737581475e-07,0.549460878572554,0.321,0.25,0.0119141422697129,"acapEC"
"Cpne1",1.10697478292428e-07,0.547677818556827,0.364,0.29,0.0020215573485763,"acapEC"
"Ppfia1",2.98800465955781e-07,0.546670590582625,0.32,0.245,0.0054566941092844,"acapEC"
"Sltm",8.92993243971012e-11,0.540714705837319,0.48,0.386,1.63078426213986e-06,"acapEC"
"Tdrd7",1.62504576406527e-06,0.540249078230504,0.268,0.198,0.02967658574336,"acapEC"
"Man1a2",1.59064325958474e-06,0.531216482121268,0.357,0.297,0.0290483272065364,"acapEC"
"Usp46",2.96313727073218e-07,0.53042057091852,0.455,0.41,0.0054112812838111,"acapEC"
"Plin2",5.75205560491242e-10,-0.528961210971182,0.189,0.291,1.05044039456911e-05,"acapEC"
"Tnrc18",1.7167264681083e-09,0.52084840954219,0.438,0.354,3.13508587605937e-05,"acapEC"
"Chchd3",4.69875011548977e-08,0.517638244730269,0.452,0.382,0.0008580857460907,"acapEC"
"Fip1l1",1.04478314475071e-07,0.516672857917532,0.408,0.338,0.0019079829789437,"acapEC"
"Vps4a",7.9384920866264e-09,-0.51561651864018,0.203,0.293,0.0001449727424859,"acapEC"
"Otud4",9.28895796765963e-07,0.513289284256722,0.274,0.204,0.01696349504054,"acapEC"
"Sh3bp4",3.44890458467906e-08,0.51298214355358,0.415,0.344,0.000629838955254,"acapEC"
"Chd1",1.32167426185554e-08,0.511432825889258,0.427,0.345,0.0002413641537,"acapEC"
"Prpsap1",2.33507359102802e-07,-0.508797557207223,0.15,0.225,0.0042643113919353,"acapEC"
"Tut4",1.48348428384582e-07,0.505919612386035,0.418,0.351,0.0027091389991592,"acapEC"
"Itch",1.17264433020074e-09,0.505900995864546,0.499,0.423,2.14148307581259e-05,"acapEC"
"Gatad2b",1.02319450768594e-08,0.499385535694311,0.478,0.406,0.0001868557809936,"acapEC"
"Acbd5",1.57283217010614e-07,0.489349159965865,0.404,0.329,0.0028723061090478,"acapEC"
"Pcf11",2.1417077219383e-06,0.48926421801807,0.291,0.222,0.0391118664180371,"acapEC"
"Atp11b",8.41119886226478e-08,0.485678119286653,0.441,0.373,0.0015360531362267,"acapEC"
"Cyb5r3",1.00555743157444e-09,0.485067474922807,0.518,0.441,1.83634898154124e-05,"acapEC"
"Glul",2.03145373517893e-45,-0.482791375662426,0.919,0.975,3.70984081118376e-41,"acapEC"
"Gpbp1l1",7.79655783880229e-07,0.477435322616793,0.384,0.316,0.0142380739252207,"acapEC"
"Tut7",1.7924339235303e-11,0.463970664471228,0.596,0.507,3.27334283115102e-07,"acapEC"
"Slc25a24",4.0513192781987e-08,-0.463541124566216,0.238,0.331,0.0007398519265846,"acapEC"
"Tmem167",2.73120859770934e-08,-0.463191024889741,0.245,0.341,0.0004987733141136,"acapEC"
"Rabep1",1.23280624465341e-09,0.46149235165935,0.516,0.433,2.25135076398606e-05,"acapEC"
"Scaf11",2.98822606729706e-10,0.457614334493923,0.549,0.472,5.45709844409789e-06,"acapEC"
"Synrg",1.00911526639547e-06,0.455404584535469,0.327,0.255,0.018428462994914,"acapEC"
"Creb1",7.50226763170533e-07,0.452219162055534,0.446,0.374,0.0137006411490203,"acapEC"
"Sgms2",1.30565547923447e-06,0.449445755418996,0.475,0.421,0.0238438803617799,"acapEC"
"Suz12",8.61064907023526e-07,0.444875980109929,0.428,0.361,0.0157247673320636,"acapEC"
"Dguok",2.73552383067078e-07,-0.444101608764011,0.213,0.297,0.0049956136195709,"acapEC"
"Dld",5.6722075700309e-07,-0.444036642659079,0.191,0.269,0.0103585854643904,"acapEC"
"Nosip",4.68283962716399e-07,-0.438821633822516,0.153,0.228,0.0085518017271268,"acapEC"
"Brd4",1.54447916827429e-09,0.436877178084486,0.539,0.462,2.8205278571025e-05,"acapEC"
"Cisd1",8.94992748198652e-07,-0.433780542283587,0.211,0.291,0.0163443575676038,"acapEC"
"Idh3b",1.82973930539652e-07,-0.432655679202869,0.22,0.308,0.0033414699195151,"acapEC"
"Def6",2.53744709520166e-07,-0.421101711918394,0.2,0.287,0.0046338858852572,"acapEC"
"Tsg101",1.23475890990078e-07,-0.412465263021398,0.276,0.371,0.0022549167212608,"acapEC"
"Tbx3",9.22488500740035e-13,-0.412353805467323,0.509,0.637,1.68464850005145e-08,"acapEC"
"Gpi1",6.53983506833896e-09,-0.410952631593167,0.428,0.531,0.000119430468018,"acapEC"
"Nktr",2.05808849283572e-06,0.39566542769456,0.471,0.413,0.0375848120561659,"acapEC"
"Dbnl",4.41781261204739e-07,-0.393889304884347,0.184,0.262,0.0080678093921209,"acapEC"
"Rassf3",1.34499187149268e-06,0.385196122852865,0.543,0.485,0.0245622415571992,"acapEC"
"Ndufaf8",1.58609648239424e-06,-0.379026547097796,0.168,0.24,0.0289652939614836,"acapEC"
"Ubr2",4.15106964089157e-07,0.378423651717957,0.461,0.392,0.0075806833781961,"acapEC"
"Rpp21",8.05673930191385e-07,-0.372345008803737,0.157,0.234,0.0147132173131551,"acapEC"
"Rab14",1.1221102380015e-14,-0.368101642699207,0.677,0.787,2.04919771663833e-10,"acapEC"
"Ppig",2.45420010373063e-07,0.361221883463991,0.593,0.531,0.0044818602294328,"acapEC"
"She",1.87792107735226e-07,0.354540341608782,0.601,0.547,0.0034294594714607,"acapEC"
"Gatad1",2.85561017081205e-08,-0.337793243276918,0.333,0.436,0.0005214915293936,"acapEC"
"Smad7",1.52521943504844e-10,-0.331319059975478,0.618,0.73,2.78535573228546e-06,"acapEC"
"2610001J05Rik",6.4286659951234e-07,-0.326146089037866,0.243,0.335,0.0117400298402944,"acapEC"
"Sept7",7.42052313998333e-16,-0.3172354961119,0.753,0.858,1.35513593582375e-11,"acapEC"
"Ctnnbip1",1.55422400021836e-07,-0.316133171522178,0.328,0.432,0.0028383238691987,"acapEC"
"Snap23",2.34898712830088e-06,-0.311167144320122,0.25,0.337,0.0428972029370306,"acapEC"
"Rela",1.72703139830976e-06,-0.311012555361314,0.262,0.349,0.0315390473959328,"acapEC"
"Ppp2ca",1.98381445914634e-08,-0.306960056630031,0.474,0.581,0.0003622841965293,"acapEC"
"Atp5g1",2.0533690972649e-06,-0.293068304418351,0.375,0.468,0.0374986264542516,"acapEC"
"Tmem234",1.69643720342733e-07,-0.277348651616704,0.5,0.619,0.0030980336208989,"acapEC"
"Ube2d2a",4.98172549863677e-09,-0.27727040257553,0.39,0.513,9.09762710561046e-05,"acapEC"
"Ehd4",9.49767516654775e-07,-0.274370968173774,0.357,0.462,0.0173446543891495,"acapEC"
"Acadl",2.91783741328923e-07,-0.271633625153158,0.542,0.631,0.0053285546841487,"acapEC"
"Smim10l1",3.69597104269561e-07,-0.264795510379325,0.476,0.57,0.0067495823181707,"acapEC"
"Nfic",1.19081563480145e-07,-0.257413041631906,0.62,0.707,0.0021746675122744,"acapEC"
"Stx12",8.1626902271551e-07,-0.255944075878957,0.5,0.608,0.0149067048928306,"acapEC"
