"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Cell_Type"
"Notum",1.60917774946457e-27,-0.750883322556103,0.215,0.349,2.85484224532509e-23,"capEC"
"Gm20275",1.28625914834468e-06,-0.749743455343046,0.067,0.104,0.0228195235507829,"capEC"
"Rassf8",7.14476894390375e-19,-0.739761902236252,0.161,0.263,1.26755345833796e-14,"capEC"
"Plekha5",2.06165831576906e-09,-0.718892255846403,0.115,0.173,3.65758801800589e-05,"capEC"
"Fgf13",8.85852962826932e-07,-0.717757826668503,0.087,0.13,0.0157159174135126,"capEC"
"4930517O19Rik",3.04585286905638e-12,-0.712765551000515,0.128,0.2,5.40364757499292e-08,"capEC"
"Lncppara",8.2404317675718e-07,-0.705346443253509,0.083,0.125,0.0146193499988491,"capEC"
"Gab2",1.76218641649943e-16,-0.692924574052546,0.225,0.323,3.12629492151165e-12,"capEC"
"4921511C10Rik",2.0760012968777e-11,-0.692096081509161,0.138,0.208,3.68303390079073e-07,"capEC"
"Lysmd4",1.04869544522251e-06,-0.682179201725179,0.073,0.113,0.0186049058936926,"capEC"
"Ptpn4",1.66656430584344e-06,-0.6741758958044,0.074,0.113,0.0295665173499684,"capEC"
"Mapk6",1.73515850689379e-12,-0.670777844411706,0.152,0.228,3.07834470708028e-08,"capEC"
"Tmem164",1.46445800674714e-06,-0.670340962166461,0.078,0.118,0.025980949497701,"capEC"
"Acyp2",4.08490673995568e-07,-0.66404098960504,0.136,0.186,0.0072470330473553,"capEC"
"Bcor",1.35773891411396e-08,-0.663149639239587,0.091,0.143,0.0002408764607529,"capEC"
"Eif2ak4",1.73561629246879e-07,0.663046445442617,0.204,0.152,0.0030791568644688,"capEC"
"Gm15738",9.09463735448347e-09,-0.661876709713766,0.095,0.147,0.0001613479613058,"capEC"
"Tiparp",2.29302511761312e-06,0.661234583876809,0.125,0.087,0.0406805586115743,"capEC"
"Nedd4l",9.19683743139173e-19,-0.657092397753863,0.256,0.361,1.63161092870321e-14,"capEC"
"6720427I07Rik",2.24070067121188e-06,-0.654121130515248,0.096,0.137,0.03975227060797,"capEC"
"5330438D12Rik",2.72049614485794e-06,-0.653866565510445,0.098,0.14,0.0482643221059246,"capEC"
"Slc25a1",2.01763237625407e-07,-0.649040825718693,0.096,0.143,0.0035794815987123,"capEC"
"Gm41030",1.5132003653053e-07,-0.648116230219398,0.088,0.135,0.0026845687680881,"capEC"
"9630028H03Rik",3.3520183126252e-07,-0.647715393410135,0.067,0.108,0.0059468156884283,"capEC"
"Trappc9",2.74154263497808e-07,-0.641917105776277,0.091,0.137,0.0048637707887146,"capEC"
"Hdac8",3.90718022228749e-08,-0.640178392245741,0.143,0.199,0.000693172843236,"capEC"
"Epm2aip1",4.11670977094876e-08,-0.639741034947559,0.084,0.132,0.000730345480464,"capEC"
"Zfp654",1.52797754188054e-07,-0.636053550069635,0.098,0.146,0.0027107849570502,"capEC"
"Btrc",3.1547198584636e-08,-0.636047441779048,0.093,0.143,0.00055967885009,"capEC"
"Gpr155",5.54528366713802e-11,-0.634414476518193,0.152,0.224,9.83788775386957e-07,"capEC"
"Hilpda",5.30462673470211e-07,0.630435201626598,0.124,0.083,0.009410938290035,"capEC"
"Shprh",1.06690287479013e-07,-0.629704123321904,0.12,0.171,0.0018927923901651,"capEC"
"Trps1",7.19730297174636e-19,-0.627228419614233,0.261,0.369,1.27687352021752e-14,"capEC"
"Tfeb",7.38918022812193e-09,-0.627037537101709,0.112,0.168,0.0001310914464271,"capEC"
"Colgalt2",3.54094605109793e-19,-0.625965539484809,0.199,0.304,6.28199238925284e-15,"capEC"
"Gtf3c3",1.73067718013958e-07,-0.62210025337829,0.083,0.128,0.0030703943852856,"capEC"
"Hip1",1.08507486509539e-75,-0.62200208611926,0.767,0.875,1.92503131816573e-71,"capEC"
"Gm37240",5.05843002525864e-09,-0.618617059178448,0.144,0.205,8.97416070781135e-05,"capEC"
"Fbxl7",8.82103548395963e-16,-0.618565637172437,0.254,0.349,1.56493990520928e-11,"capEC"
"Chst2",1.58232369965459e-07,0.618243157120281,0.116,0.074,0.0028072004755572,"capEC"
"Prorp",3.26809211215597e-07,0.61632037203761,0.176,0.127,0.0057979222161759,"capEC"
"Mid1",5.22656797989163e-08,-0.615875527334484,0.109,0.161,0.0009272454253125,"capEC"
"Htra1",1.77433065327121e-07,-0.614118361012724,0.118,0.168,0.0031478400119684,"capEC"
"Prickle1",3.50079847129439e-25,-0.612051466999072,0.387,0.514,6.21076656792337e-21,"capEC"
"Ifit1",7.79088178743966e-11,0.60772419924356,0.362,0.294,1.38218033790967e-06,"capEC"
"Eif4ebp1",5.30964252140373e-10,0.60578996957487,0.201,0.137,9.41983679722236e-06,"capEC"
"Arhgef28",1.70026602467522e-09,-0.595455499655918,0.135,0.198,3.01644195437631e-05,"capEC"
"Gm20631",1.00958786688717e-07,-0.594200763652362,0.092,0.14,0.0017911098346445,"capEC"
"Tgfa",2.32365598838575e-10,-0.59381895448728,0.174,0.243,4.12239808899515e-06,"capEC"
"Cdh2",1.00812470846621e-08,-0.592429611083309,0.118,0.175,0.0001788514045289,"capEC"
"St5",3.4005467869796e-12,-0.578940907077188,0.136,0.211,6.03291005478052e-08,"capEC"
"Gnl3l",2.65899499422263e-07,-0.574053660565812,0.115,0.165,0.0047173230192503,"capEC"
"Arhgef5",2.3012916055626e-12,-0.573826891922399,0.145,0.223,4.08272143742861e-08,"capEC"
"2510009E07Rik",2.91728775197176e-09,-0.572555193485267,0.183,0.249,5.1755602007731e-05,"capEC"
"Ttyh2",5.30058895298801e-15,-0.571478600669185,0.258,0.355,9.40377486149604e-11,"capEC"
"Fgfr2",3.81887898163118e-11,-0.564093660529559,0.216,0.293,6.77507320131188e-07,"capEC"
"Wwp2",1.56923760111042e-06,-0.563824953499336,0.086,0.128,0.0278398442813,"capEC"
"Umad1",5.5541974511217e-08,-0.563641258563157,0.102,0.153,0.0009853701698035,"capEC"
"Rgl1",4.276210184097e-19,-0.562556777241978,0.276,0.389,7.58642448760649e-15,"capEC"
"Dis3l2",1.24712194271777e-08,-0.560746390004869,0.132,0.19,0.0002212519038575,"capEC"
"St6gal1",4.45707620052022e-14,-0.555413710418944,0.23,0.321,7.90729888734292e-10,"capEC"
"Mtrex",1.97451975956912e-11,-0.554986508536958,0.156,0.228,3.50299550545157e-07,"capEC"
"Arhgap21",2.71661231799641e-07,-0.552215831572843,0.132,0.184,0.0048195419133574,"capEC"
"Acox1",9.21071433986087e-13,-0.547476519354682,0.246,0.332,1.63407283103472e-08,"capEC"
"Sntb2",7.79917413966586e-07,-0.545385201996144,0.107,0.154,0.0138365148411812,"capEC"
"Scaper",3.69988577031716e-09,-0.534385325713212,0.196,0.262,6.56396734511967e-05,"capEC"
"Arid2",5.36508476533093e-11,-0.531780045893588,0.196,0.273,9.51819688217361e-07,"capEC"
"Rprd2",6.71450419086255e-09,-0.529699594020287,0.17,0.234,0.00011912201885,"capEC"
"Pcdh1",2.05339036881129e-17,-0.528539806743988,0.244,0.354,3.64291985330811e-13,"capEC"
"Npepps",4.80595175042266e-08,-0.526628355625822,0.159,0.217,0.0008526239000424,"capEC"
"Nbea",1.84829801111023e-08,-0.525085573911192,0.182,0.244,0.000327906550151,"capEC"
"Flvcr2",2.25855559376557e-15,-0.523899951928677,0.266,0.368,4.0069034788995e-11,"capEC"
"Lias",4.68651218481397e-07,-0.522152325956685,0.121,0.169,0.0083143412670784,"capEC"
"Pbx3",1.5214976331587e-07,-0.521082461279604,0.162,0.216,0.0026992889509868,"capEC"
"Zic2",2.75356921050418e-15,-0.519453767095886,0.328,0.426,4.88510713635546e-11,"capEC"
"Pik3cb",2.17820900955161e-09,-0.516549084184507,0.136,0.199,3.86436060384552e-05,"capEC"
"Faf1",1.24784582756126e-09,-0.516344119630494,0.261,0.327,2.21380328267643e-05,"capEC"
"Thada",2.7972320354887e-06,-0.511785954123526,0.085,0.125,0.0496256935416051,"capEC"
"Zbtb46",2.35180695547968e-13,-0.508901239487167,0.274,0.365,4.17234071971649e-09,"capEC"
"Zfyve9",9.14326608999289e-10,-0.508000165805501,0.261,0.33,1.62210683702564e-05,"capEC"
"Tcf7",8.96289978296527e-12,-0.506539052787618,0.268,0.351,1.59010805049587e-07,"capEC"
"Eml4",4.28215771983193e-07,-0.504335442678225,0.173,0.228,0.0075969760107538,"capEC"
"Kif13a",2.4050146665453e-07,-0.502528828471987,0.153,0.208,0.004266736519918,"capEC"
"Eml1",9.42461970814081e-09,-0.502268282246724,0.143,0.203,0.0001672021782421,"capEC"
"Maml2",5.01879451101539e-20,-0.500073804300102,0.344,0.463,8.90384334199241e-16,"capEC"
"Asxl2",2.43801553341424e-07,-0.498103605503022,0.174,0.23,0.0043252833578302,"capEC"
"Serinc5",3.88167191774175e-07,-0.496793614318796,0.122,0.173,0.0068864741492656,"capEC"
"Smg6",4.04421220147123e-12,-0.496062053621783,0.285,0.369,7.1748368666301e-08,"capEC"
"Eif2b4",1.21838476110714e-06,-0.495587536962537,0.127,0.175,0.0216153640468018,"capEC"
"Pou2f1",8.39720633490732e-08,-0.49135434479958,0.137,0.194,0.0014897483758759,"capEC"
"Mon2",1.09902716119773e-09,-0.491240283281306,0.248,0.319,1.94978408668089e-05,"capEC"
"Gtdc1",3.88060784959205e-09,-0.486882249159605,0.187,0.255,6.88458638596126e-05,"capEC"
"Mospd1",4.27503889839773e-11,-0.486457499150809,0.277,0.353,7.58434650964741e-07,"capEC"
"Naa15",3.50893531073659e-09,-0.482768936960317,0.189,0.255,6.22520213477779e-05,"capEC"
"Map3k8",6.17641804636529e-09,-0.481562632518675,0.182,0.247,0.0001095758325605,"capEC"
"Prrc1",2.66576082132028e-06,-0.480502159255593,0.147,0.195,0.047293262731043,"capEC"
"Mrtfa",2.7603709614976e-06,-0.480474159471273,0.068,0.105,0.0489717412279289,"capEC"
"Tceal9",2.22394199697997e-08,0.477921990397987,0.522,0.467,0.0003945495496842,"capEC"
"Dennd1a",1.29446462063678e-11,-0.477265479617513,0.273,0.353,2.29650968347172e-07,"capEC"
"Gstt2",5.43971195644077e-09,-0.477210108406123,0.187,0.253,9.65059298192157e-05,"capEC"
"Wdr83os",9.24510492321373e-09,0.476610757116238,0.275,0.209,0.0001640174064427,"capEC"
"Rev3l",4.22494531739213e-07,-0.475337260120119,0.157,0.212,0.0074954754875853,"capEC"
"Axin2",2.24250339744748e-13,-0.474124292446678,0.28,0.371,3.97842527741158e-09,"capEC"
"Atg12",2.01290766115934e-08,-0.468321502960375,0.234,0.297,0.0003571099481662,"capEC"
"Mmp28",3.53679759498366e-08,-0.468224142567578,0.131,0.188,0.000627463261326,"capEC"
"Phf20",1.70548251099232e-10,-0.464585369416705,0.238,0.314,3.02569652275147e-06,"capEC"
"Hmgcl",1.82899740510199e-07,0.463581181766917,0.238,0.178,0.0032448242963914,"capEC"
"Tle4",3.60618201546882e-09,-0.461162834457587,0.259,0.329,6.39772751364323e-05,"capEC"
"Zfand3",3.23213066674861e-15,-0.458168963584585,0.348,0.449,5.73412301587872e-11,"capEC"
"Mllt10",1.3769813841177e-16,-0.454286451520163,0.376,0.478,2.44290267356322e-12,"capEC"
"Akt3",1.4055354029834e-20,-0.453285271167592,0.497,0.597,2.49356035843285e-16,"capEC"
"Esyt2",2.36061226700486e-35,-0.452278460790933,0.755,0.837,4.18796222289332e-31,"capEC"
"Phlpp1",6.71192551678419e-14,-0.451640172011702,0.25,0.344,1.19076270593268e-09,"capEC"
"Pwwp3a",1.52679653312426e-09,-0.451356071520846,0.218,0.29,2.70868972941576e-05,"capEC"
"Stard9",6.29057409717473e-09,-0.450576529288341,0.19,0.259,0.0001116010750579,"capEC"
"Ptk2",4.86289319928013e-16,-0.448504159180498,0.354,0.459,8.62725882484288e-12,"capEC"
"Smad1",9.21810748834425e-08,0.448273467862752,0.353,0.289,0.0016353844495071,"capEC"
"Inka1",1.80486293683384e-06,-0.448032080794568,0.187,0.238,0.0320200733623692,"capEC"
"Evl",1.63295480715472e-06,-0.447371454715508,0.159,0.21,0.0289702512337319,"capEC"
"Malat1",1.26744068780601e-100,-0.442264598860204,0.969,0.974,2.24856652423664e-96,"capEC"
"Rap1gds1",7.67945758330367e-11,-0.439249053734182,0.371,0.443,1.3624125698539e-06,"capEC"
"Rnf38",2.70446900178447e-07,-0.438761527289481,0.171,0.228,0.0047979984560658,"capEC"
"Cachd1",4.87689570869963e-08,-0.438421111118445,0.167,0.227,0.0008652100676804,"capEC"
"Fbxo11",9.55470860632309e-09,-0.436074488761972,0.294,0.358,0.0001695100853847,"capEC"
"Dnajc1",3.22961764958487e-14,-0.435869219046075,0.376,0.471,5.72966467212851e-10,"capEC"
"Gtf2i",1.49671946108075e-16,-0.435716736101928,0.372,0.476,2.65532999590335e-12,"capEC"
"Dcaf6",1.71399010280205e-07,-0.435318130011734,0.186,0.245,0.0030407898413811,"capEC"
"Ythdf3",9.22830397743497e-08,-0.431808708859695,0.195,0.254,0.0016371934086367,"capEC"
"Abcf1",4.10971300465346e-14,-0.430966034058429,0.341,0.431,7.2910418415557e-10,"capEC"
"Vps37b",2.77724033657628e-07,-0.430610826763562,0.136,0.19,0.0049271020811199,"capEC"
"Naa35",1.50952191956314e-06,-0.430577615315101,0.217,0.27,0.0267804283749697,"capEC"
"Maco1",1.02220277751459e-06,-0.429696298377663,0.228,0.282,0.0181348994758864,"capEC"
"Arap2",1.28388764653038e-17,-0.423482247126128,0.501,0.599,2.27774507370954e-13,"capEC"
"Xaf1",4.60340830769657e-11,0.42308004580963,0.496,0.419,8.16690667868449e-07,"capEC"
"Cdc27",2.54336309796e-06,-0.42302433780297,0.14,0.188,0.0451218047209084,"capEC"
"Scfd1",1.36522422645569e-06,-0.422913172743877,0.175,0.228,0.0242204430015505,"capEC"
"Elovl5",1.46588796891222e-06,-0.42164602095118,0.181,0.234,0.0260063184564716,"capEC"
"Safb",2.89747807563346e-08,-0.421562350710451,0.231,0.297,0.0005140415853981,"capEC"
"Fmnl3",1.68333757893815e-13,-0.420527766254013,0.354,0.445,2.98640919879417e-09,"capEC"
"Pja2",4.13707006511846e-12,-0.419369019793398,0.306,0.392,7.33957600252666e-08,"capEC"
"Magi3",1.52268325377736e-15,-0.418960157317615,0.526,0.603,2.70139236052642e-11,"capEC"
"Rreb1",1.56305605603648e-09,-0.416564514226261,0.248,0.319,2.77301774901432e-05,"capEC"
"Slc10a7",4.76512449673956e-07,-0.41618734623585,0.207,0.265,0.0084538073696656,"capEC"
"Pex3",2.2932871779239e-06,-0.41560627941219,0.158,0.208,0.040685207823548,"capEC"
"Rhobtb1",1.37479941775815e-15,-0.415012977067267,0.436,0.539,2.43903164704474e-11,"capEC"
"Gltp",2.02758106658646e-06,0.413932686596199,0.4,0.347,0.0359713157023104,"capEC"
"Exoc6",3.23751938955638e-09,-0.413889208762784,0.275,0.347,5.74368314901197e-05,"capEC"
"Gbf1",1.03396038861836e-07,-0.4124150262013,0.24,0.301,0.0018343491254478,"capEC"
"Dock4",1.67113980182779e-28,-0.412200937672685,0.694,0.783,2.96476912242269e-24,"capEC"
"Pds5b",4.41197758402941e-08,-0.411013312499316,0.264,0.328,0.0007827289431826,"capEC"
"Tdrp",2.58763116991104e-15,-0.409943541120544,0.463,0.556,4.59071645853918e-11,"capEC"
"Naa38",4.58751690676128e-07,0.409406478079339,0.325,0.263,0.0081387137442851,"capEC"
"Smurf2",1.60672112347149e-11,-0.409061588114745,0.341,0.425,2.85048394515078e-07,"capEC"
"Fbxl17",9.09485673408852e-11,-0.407281076621663,0.363,0.438,1.61351853319464e-06,"capEC"
"Baiap2l1",8.09810802782409e-08,-0.406725027068184,0.122,0.177,0.0014366853452162,"capEC"
"Arhgef2",1.24773802881355e-12,-0.405120062016323,0.361,0.449,2.21361203691813e-08,"capEC"
"Dysf",4.64950737207461e-07,-0.401999460743448,0.082,0.126,0.0082486910287975,"capEC"
"Lyn",5.11961602995129e-08,-0.40138268324562,0.273,0.337,0.0009082710798736,"capEC"
"Osbpl8",6.42956695709633e-09,-0.401359968242231,0.266,0.334,0.0001140669473858,"capEC"
"Slirp",1.40372496494478e-07,0.399662848669921,0.29,0.228,0.0024903484603085,"capEC"
"Ambra1",4.89142300118807e-09,-0.39679877323281,0.189,0.258,8.67787354640776e-05,"capEC"
"Diaph2",5.75333993759679e-11,-0.395952375355867,0.282,0.363,1.02070003832905e-06,"capEC"
"Rpp21",2.30196460913892e-06,0.393242030333225,0.243,0.188,0.0408391541307336,"capEC"
"Slc12a6",5.13785029867837e-08,-0.39151539206756,0.269,0.332,0.0009115060214885,"capEC"
"Sik3",6.90889364818081e-12,-0.390521819033624,0.294,0.376,1.22570682212376e-07,"capEC"
"Gbe1",7.98064687166184e-10,-0.389939296649739,0.381,0.46,1.41584656150153e-05,"capEC"
"Aspscr1",1.78248172452595e-08,-0.388754584751002,0.245,0.311,0.0003162300827481,"capEC"
"Srek1",1.61523224665197e-08,-0.387035549483929,0.254,0.324,0.0002865583528785,"capEC"
"Ube2s",7.27231964860401e-12,0.386993421460689,0.45,0.357,1.29018222885884e-07,"capEC"
"Jmjd1c",9.20927500361624e-16,-0.385138724135273,0.493,0.591,1.63381747839156e-11,"capEC"
"Fam172a",2.31265271847212e-07,-0.385082224587458,0.255,0.315,0.0041028771878413,"capEC"
"Mkln1",3.92186453490369e-13,-0.384420411475101,0.407,0.499,6.95777987137264e-09,"capEC"
"Ssh2",1.37305798485022e-07,-0.384152227108691,0.29,0.352,0.0024359421709227,"capEC"
"S100a16",3.95752356744202e-16,0.383747413646759,0.65,0.556,7.02104256099889e-12,"capEC"
"Erc1",7.45412577170277e-07,-0.380949342952009,0.285,0.342,0.0132243645315779,"capEC"
"Ldlrad3",4.07600749620372e-18,-0.379069285977245,0.474,0.577,7.23124489901502e-14,"capEC"
"Pan3",7.85780193833105e-07,-0.377689688280159,0.339,0.393,0.0139405264187931,"capEC"
"Arhgap18",2.47439161588968e-06,-0.374667960789068,0.192,0.243,0.0438981816574989,"capEC"
"Cog5",1.91374010941418e-06,-0.371492332241436,0.22,0.273,0.033951663281117,"capEC"
"Cgnl1",1.25957253089123e-18,-0.37095731325857,0.621,0.705,2.23460762705412e-14,"capEC"
"Pttg1",7.77931813622449e-07,0.370885836523102,0.415,0.362,0.0138012883054759,"capEC"
"Serpinb6b",2.32498359224398e-06,0.369824013836044,0.278,0.221,0.0412475339100005,"capEC"
"Zfp292",2.45125477060479e-07,-0.368520864082162,0.333,0.395,0.0043487710885299,"capEC"
"Strbp",1.08749424014554e-06,-0.365334636890247,0.211,0.269,0.0192932353144221,"capEC"
"Nomo1",5.73413789728189e-07,-0.364090290246459,0.205,0.262,0.0101729340435678,"capEC"
"Inpp5f",5.08438907839911e-07,-0.361198556495851,0.294,0.353,0.0090202146639878,"capEC"
"Arid1b",7.89696798674024e-07,-0.360105755081364,0.237,0.297,0.0140100109052759,"capEC"
"Snrnp70",6.94254849981154e-12,-0.359488978837765,0.394,0.476,1.23167752935157e-07,"capEC"
"Pmp22",1.73662770856412e-06,0.358692579394777,0.327,0.268,0.030809512177636,"capEC"
"Stim2",8.79178723237676e-08,-0.358370814655453,0.256,0.32,0.0015597509728959,"capEC"
"Psd3",3.79884613257368e-07,-0.35788247954072,0.306,0.365,0.0067395329237989,"capEC"
"Adgre5",1.34301545768789e-16,-0.356590081158808,0.509,0.608,2.38264372348408e-12,"capEC"
"Fzd6",5.25950492664104e-15,-0.356402126254519,0.564,0.644,9.33088769035386e-11,"capEC"
"Slc39a8",1.35880694867394e-09,-0.356268767602031,0.353,0.432,2.41065940764244e-05,"capEC"
"Bmpr2",1.64252688818162e-29,-0.35582238099203,0.832,0.881,2.91400695232302e-25,"capEC"
"Trib2",6.49117416470108e-08,-0.355255475156372,0.243,0.308,0.0011515992085596,"capEC"
"Fnip1",1.42666797264025e-06,-0.354797349124746,0.166,0.218,0.0253105165026107,"capEC"
"Ube2g1",8.93972403974102e-09,-0.354644505594903,0.311,0.379,0.000158599644189,"capEC"
"Vps13d",2.10632630912483e-06,-0.354390530556857,0.202,0.257,0.0373683350501837,"capEC"
"Pbx1",2.46004181699099e-06,-0.35157289855723,0.248,0.304,0.0436436018752372,"capEC"
"Gimap1",8.82011922822084e-13,0.350090502005019,0.538,0.442,1.56477735227866e-08,"capEC"
"Dusp7",1.08419934882054e-07,-0.348019702161339,0.272,0.338,0.0019234780647425,"capEC"
"Ap3s1",6.93365306435367e-12,-0.347536785371712,0.42,0.51,1.23009939014699e-07,"capEC"
"Tbrg1",5.61090977938089e-07,0.347474154009923,0.443,0.382,0.0099543150395996,"capEC"
"Sorbs2",3.20327107729099e-24,-0.3460120603417,0.779,0.845,5.68292321822194e-20,"capEC"
"Mfhas1",3.80655866673585e-09,-0.345971027293385,0.427,0.491,6.75321573065607e-05,"capEC"
"Golim4",1.54054976962688e-16,-0.34495871823345,0.6,0.685,2.73308934629505e-12,"capEC"
"Btbd9",5.37489767605926e-07,-0.344237713679525,0.213,0.268,0.0095356059670967,"capEC"
"Pard3b",1.12038421125418e-07,-0.343656244224476,0.307,0.371,0.001987673629186,"capEC"
"Lims1",2.16973174445655e-11,-0.341422311695799,0.454,0.528,3.84932108784037e-07,"capEC"
"Sema3c",1.18170513710142e-20,-0.340007903238173,0.788,0.829,2.09646308373164e-16,"capEC"
"Gatad2b",4.33285011085676e-08,-0.339382190042875,0.305,0.373,0.000768690938167,"capEC"
"Nsd3",1.69291289777743e-09,-0.33773141581278,0.376,0.45,3.00339677194694e-05,"capEC"
"Rps6ka3",2.72242197397658e-06,-0.337645810036664,0.378,0.431,0.0482984882403185,"capEC"
"Ndufa6",1.2892440416704e-11,0.33629286507008,0.665,0.605,2.28724785432746e-07,"capEC"
"Tulp4",7.20830264808823e-07,-0.335503528347605,0.268,0.328,0.0127882497279733,"capEC"
"Nptn",1.62114438219813e-07,-0.334986900849998,0.379,0.44,0.0028760722484577,"capEC"
"Klf4",2.18595909246544e-15,-0.334331798720608,0.779,0.832,3.87811002594294e-11,"capEC"
"Cdk12",7.25212152054431e-08,-0.331200479900869,0.363,0.425,0.0012865988789597,"capEC"
"Kdm4c",1.98976273637547e-06,-0.329308759661277,0.259,0.318,0.0353003807060373,"capEC"
"Myo9a",2.32662448117605e-09,-0.328949222083879,0.289,0.368,4.12766449205443e-05,"capEC"
"Smg1",4.19368189086076e-08,-0.325120516159255,0.21,0.276,0.0007440011042576,"capEC"
"Gsk3b",1.53036514929616e-13,-0.323649878172159,0.621,0.692,2.71502081136632e-09,"capEC"
"Srgap2",2.96399682524363e-16,-0.322959302205494,0.713,0.782,5.25842676766472e-12,"capEC"
"Stat1",2.21956099298939e-06,0.322740760837141,0.389,0.334,0.0393772315766247,"capEC"
"Chd6",1.54544138618038e-07,-0.322502106214324,0.277,0.34,0.0027417675632226,"capEC"
"Rasa1",2.35335705008416e-06,-0.322315449114602,0.366,0.422,0.0417509074255431,"capEC"
"Clcn3",2.78833093927132e-07,-0.322107590417134,0.266,0.33,0.0049467779193612,"capEC"
"AY036118",1.64762740404749e-06,0.321815978970127,0.798,0.768,0.0292305577752065,"capEC"
"Chd4",2.72509227742878e-06,-0.321507501168246,0.375,0.424,0.048345862093864,"capEC"
"Tma7",1.25104821238837e-07,0.320862307721134,0.547,0.49,0.0022194846335982,"capEC"
"Nfix",6.47006226189661e-08,-0.319749143118848,0.203,0.268,0.001147853745883,"capEC"
"Rictor",3.00487238752947e-07,-0.317367177501664,0.347,0.406,0.005330944102716,"capEC"
"Aopep",2.25702967211296e-06,-0.315621320208923,0.404,0.462,0.0400419634129559,"capEC"
"Plekha1",2.29225988731008e-06,-0.315501418888731,0.23,0.288,0.0406669826607682,"capEC"
"Car2",3.69502013531992e-07,-0.313810261874682,0.332,0.4,0.006555335222071,"capEC"
"Pik3c2a",7.6075196528354e-10,-0.313269704547312,0.459,0.534,1.34965006160953e-05,"capEC"
"Ash1l",2.08842326331018e-09,-0.309572279242802,0.478,0.549,3.70507171143858e-05,"capEC"
"Flii",3.62667614282562e-07,-0.304296721952574,0.392,0.45,0.0064340861449869,"capEC"
"Pnpla6",1.2776990255179e-06,-0.304198367724099,0.159,0.213,0.022667658411713,"capEC"
"Brd7",1.67661643794179e-06,-0.303034553668231,0.264,0.325,0.0297448522255253,"capEC"
"Dctn4",2.42463552295561e-08,-0.299147846018296,0.38,0.448,0.0004301545881275,"capEC"
"Cyba",9.65593937127649e-07,0.299133400629911,0.549,0.493,0.0171306020385816,"capEC"
"Gpr4",1.01731264240786e-06,-0.299072682841872,0.325,0.385,0.0180481435889579,"capEC"
"Oga",4.06481258244874e-08,-0.298794757076703,0.326,0.397,0.0007211384002522,"capEC"
"Cbx3",1.58019482283323e-11,-0.298440921169744,0.527,0.606,2.80342363518843e-07,"capEC"
"Pum1",3.87118111255436e-08,-0.297681059199143,0.381,0.451,0.0006867862411782,"capEC"
"Epn2",5.36353053571218e-12,-0.297594045613848,0.48,0.567,9.51543952340697e-08,"capEC"
"Supt4a",5.00983808036669e-07,0.2958139454474,0.427,0.361,0.0088879537383785,"capEC"
"Aftph",2.46854847711226e-06,-0.295341504969273,0.29,0.345,0.0437945185324487,"capEC"
"Akap13",7.73958639795829e-12,-0.293329333172426,0.571,0.638,1.37308002286178e-07,"capEC"
