gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Gnaq,2.4336802106026598e-129,0.605799487660336,0.707,0.59,4.44438680060259e-125
Sh3rf1,9.03800622041951e-87,0.60220487762108,0.542,0.415,1.6505206959730098e-82
Trps1,3.11095651566711e-63,0.600819595923098,0.492,0.383,5.68122878891127e-59
Jmjd1c,1.75204816730076e-132,0.600154475389999,0.72,0.605,3.1995903631246397e-128
Tmtc2,4.41581100338724e-125,0.600010756661543,0.911,0.891,8.064154054385771e-121
Gm42418,0.0,0.599141461459834,1.0,1.0,0.0
9630028H03Rik,4.19014313725046e-97,0.59632516745817,0.275,0.125,7.65203939724679e-93
St8sia4,3.78629561444417e-115,0.595051912612157,0.734,0.626,6.91453305109794e-111
Csgalnact1,8.49803771592297e-66,0.594982795202577,0.454,0.335,1.5519116476818501e-61
Vps13b,4.51634577689794e-108,0.593786218652878,0.485,0.311,8.247750657771021e-104
Sorbs2,2.126746366575e-161,0.592704613947156,0.892,0.86,3.88386421463927e-157
Zfp407,4.37077889883484e-86,0.590033620118357,0.398,0.248,7.981916425052189e-82
Macf1,6.12941870191861e-296,0.587728691626001,0.976,0.954,1.11935444334438e-291
Nhsl1,5.3640581565046506e-98,0.584674392642592,0.565,0.423,9.795843005408801e-94
Fbxl7,3.5141640814737303e-44,0.583876447516999,0.473,0.388,6.41756644558733e-40
Large1,6.47267071917492e-84,0.580085679966758,0.403,0.249,1.18203912673572e-79
Znrf3,4.36503212913675e-81,0.580066399360577,0.391,0.247,7.971421674229539e-77
Nbea,4.0077998181404e-71,0.580004648685808,0.397,0.263,7.319044027888e-67
Lrmda,2.99715026916883e-26,0.57814962636143,0.184,0.12,5.4733958215561195e-22
Ccnd1,4.07413232168033e-48,0.576782905322668,0.195,0.101,7.44018044585262e-44
Cd93,3.97870546326351e-48,0.576416758161952,0.663,0.608,7.26591191701182e-44
Wwtr1,1.0840888764207e-131,0.574699023346954,0.762,0.669,1.9797631061194798e-127
Hivep2,2.93577320347568e-74,0.574286448813577,0.501,0.374,5.36130902418728e-70
Oxr1,2.5596662486495902e-52,0.570970506917456,0.462,0.363,4.67446250328387e-48
AW554918,2.9465660387286e-82,0.569939458531097,0.43,0.283,5.381018899926179e-78
Abcc4,1.4158178259889902e-113,0.565855578305958,0.816,0.772,2.5855665138211e-109
