gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Rplp2,2.6518704525804e-40,0.373610080349652,0.989,0.987,4.70468336992289e-36
Rps29,1.29304297641086e-51,0.372375673130476,0.998,0.997,2.29398754445051e-47
Gng5,5.8658520162876e-29,0.371323672017992,0.983,0.958,1.04066080620958e-24
Atp5e,2.86245183406714e-25,0.369133716753409,0.946,0.878,5.07827579881851e-21
Klf2,4.65148153492178e-24,0.367088156248678,0.999,0.997,8.25219339110473e-20
Nostrin,1.04457448289131e-17,0.365370783850232,0.939,0.895,1.85317959009747e-13
Irf2bp2,7.96225969581414e-17,0.361123854354288,0.642,0.468,1.41258449263439e-12
Rpl36a,1.47415135913706e-23,0.360305688433337,0.958,0.872,2.6152919262450604e-19
Rpl35a,5.4100727440330496e-36,0.358570148331436,0.996,0.988,9.59801005518904e-32
Ndrg1,1.00219865622935e-16,0.354925909715566,0.936,0.904,1.77800063601649e-12
Rps28,1.94218673428608e-24,0.352432272995453,0.973,0.96,3.44563348529693e-20
Rpl34,1.1898097103289e-36,0.351724031061517,0.998,0.986,2.1108414070945e-32
Ndufa7,2.1187579453283897e-18,0.345530423374166,0.939,0.891,3.7588884708071e-14
Rps15a,4.27837512162209e-30,0.335727905461744,0.987,0.985,7.590265303269749e-26
Rpl30,1.5826681984991899e-28,0.331390453326379,0.994,0.981,2.80781165095741e-24
mt-Co1,9.4261469595014e-35,0.326852392854465,0.996,0.996,1.67229273208514e-30
Atp5j2,5.1805348432188495e-18,0.323939618622227,0.901,0.818,9.19078686535457e-14
Rps26,1.3039915247118401e-20,0.322076253763027,0.979,0.959,2.31341136399128e-16
Atox1,2.7060422922407404e-23,0.321068535564672,0.984,0.962,4.8007896306643e-19
Sec61g,4.2237856690790003e-17,0.321052103776959,0.817,0.697,7.49341815551306e-13
Myl12a,1.7864415336320198e-18,0.320510843854367,0.987,0.954,3.16932592481657e-14
Rplp1,9.920991232952719e-33,0.316848282721927,0.997,0.996,1.7600830546381399e-28
Tomm7,7.55445644339517e-18,0.315949043152902,0.871,0.788,1.34023611762274e-13
Rpl23,1.23762671183402e-26,0.304297955237636,0.993,0.993,2.1956735494647297e-22
Rpl27a,1.96742343404096e-33,0.298762986666978,0.996,0.995,3.49040591433206e-29
Slc2a1,5.673698918633501e-20,0.2821112852496,0.992,0.993,1.0065709251547701e-15
Rpl22,9.19384636705923e-17,0.278177101765986,0.973,0.94,1.6310802839799799e-12
Rps17,1.29608920055063e-18,0.277836510800461,0.965,0.941,2.29939185069688e-14
Rps13,1.08872007233135e-20,0.277389888568853,0.986,0.962,1.9314982803230399e-16
Rps23,2.5836618787711e-22,0.267733708908906,0.996,0.99,4.58367453912782e-18
S1pr1,1.4902685734530902e-20,0.260679078026033,0.997,0.99,2.64388547616313e-16
Rps24,1.4475089088095301e-21,0.258198132682594,0.997,0.994,2.5680255551189902e-17
Rps12,2.31687202670665e-22,0.258051745504413,0.996,0.992,4.11036266258028e-18
Rpl28,3.11790315695968e-18,0.257867159323302,0.99,0.984,5.53147199076217e-14
