gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Jund,1.21538523651754e-44,-0.793880771157409,0.785,0.921,2.2195365189283397e-40
Rpl37,1.37007166251969e-101,-0.788838715303463,0.945,0.987,2.50202487009346e-97
Rpl37a,3.43202240637198e-106,-0.788717245063647,0.959,0.992,6.2675593185165e-102
Slc9a3r2,7.85060540028899e-70,-0.768515104567451,0.851,0.969,1.4336775582007801e-65
Rps4x,6.71855569061724e-89,-0.767704669854934,0.943,0.989,1.22694264022052e-84
Tinagl1,6.53123946037984e-49,-0.760953035142912,0.541,0.784,1.19273495025457e-44
Rps27rt,8.69548025863908e-59,-0.758700791799063,0.237,0.602,1.5879686048326702e-54
Rps29,4.54886445505264e-119,-0.753533988981958,0.983,0.998,8.30713626781713e-115
Ctsh,1.97166609453748e-55,-0.740733907227635,0.665,0.874,3.60065662184435e-51
Tsc22d1,1.2078897342613e-78,-0.729330454247646,0.907,0.989,2.2058482327079903e-74
Rps5,1.03318518894169e-84,-0.719869383095929,0.93,0.985,1.88680279204532e-80
Cst3,7.06321839675679e-87,-0.719788915268,0.952,0.991,1.28988494361572e-82
Nfkbia,8.01508248023775e-61,-0.717474406795653,0.858,0.966,1.4637143625410198e-56
Ptprr,4.0001308623501195e-34,-0.70790371322173,0.455,0.686,7.3050389808238e-30
Wfdc1,3.25223873465992e-51,-0.694811975000616,0.631,0.852,5.93923837723595e-47
Ubb,9.275600734329531e-110,-0.690276813651524,0.98,0.994,1.69391020610326e-105
Hes1,4.10010226244177e-27,-0.687261763518574,0.402,0.622,7.48760675167116e-23
Fau,1.8263077818385302e-98,-0.6798550426294,0.98,0.999,3.33520327119353e-94
Ptn,4.26214729724309e-50,-0.670117148605865,0.933,0.978,7.783533394225321e-46
Ltbp4,3.07408571611239e-46,-0.669806181812294,0.516,0.784,5.6138953347644493e-42
Srgn,1.44386608316475e-74,-0.661537631732454,0.917,0.98,2.63678824107546e-70
Rps3a1,3.40853524320531e-74,-0.65955035752861,0.961,0.99,6.22466706114154e-70
Stmn1,4.99017739019465e-35,-0.654344934783475,0.465,0.7,9.113061949973471e-31
Myl12b,5.254584471891891e-60,-0.65283181673965,0.834,0.948,9.59592216256898e-56
Eif3f,5.263595676891901e-47,-0.647084195926046,0.669,0.852,9.612378425139979e-43
Cldn5,5.3157835479644e-105,-0.644210782021696,0.998,1.0,9.70768391529259e-101
Egfl7,2.99245959791295e-72,-0.637642636541798,0.948,0.992,5.4648297177086304e-68
Tubb5,1.6731509481716901e-46,-0.635509862198467,0.654,0.862,3.05550826155114e-42
Lims2,2.04682818684914e-45,-0.631940002577976,0.567,0.825,3.73791763482391e-41
Vim,2.9754469862576897e-55,-0.631599393154707,0.889,0.968,5.4337612863038e-51
Gpx4,1.83597606656119e-48,-0.63014493315308,0.697,0.885,3.35285949275404e-44
Mt1,1.22823989420529e-21,-0.630130077073821,0.695,0.814,2.2430116947977e-17
AU021092,2.0456955775113298e-36,-0.627826451640029,0.502,0.736,3.73584926365119e-32
Selenop,1.12980295425005e-43,-0.626703372187239,0.912,0.983,2.06324615505143e-39
BC028528,1.9797200462148302e-35,-0.621631873546985,0.631,0.823,3.61536474839753e-31
Dnaja1,7.21431619435294e-54,-0.619950361701132,0.833,0.948,1.31747842341273e-49
Mal,9.088499282411269e-40,-0.613473970930788,0.912,0.972,1.6597417389539502e-35
Slc2a1,1.70780945148157e-75,-0.61021909495962,0.99,0.999,3.11880162029565e-71
Ywhah,3.29739591915456e-35,-0.609649656741449,0.549,0.759,6.02170442756006e-31
Jun,3.27835956795711e-29,-0.605407807915121,0.8,0.936,5.98694024300328e-25
Rpl35a,9.1485912372343e-70,-0.604757703048204,0.961,0.994,1.67071573174373e-65
Rps20,6.87467323695755e-66,-0.603318029484733,0.971,0.994,1.2554528265331901e-61
Csrp2,1.5472813889855397e-36,-0.601780490073023,0.637,0.834,2.82564527256539e-32
Rpl6,8.982088130065071e-67,-0.600607868825211,0.936,0.991,1.6403089343124799e-62
Isyna1,2.74956502341825e-35,-0.596331242733502,0.416,0.678,5.0212556457664e-31
Gm2000,4.688434448374769e-40,-0.59491485391499,0.336,0.627,8.562018989622e-36
Icam2,1.14891583536257e-38,-0.592747386182936,0.612,0.828,2.09815009853913e-34
Foxq1,8.24466165078232e-32,-0.592709374496352,0.753,0.875,1.50564011066587e-27
Pim3,1.1467781092430799e-22,-0.592421869644193,0.386,0.587,2.09424618309971e-18
Pllp,3.76568675758716e-35,-0.591849703303434,0.324,0.591,6.87689715670567e-31
H2-T23,1.30552499120532e-39,-0.589056167825311,0.574,0.815,2.3841497389391602e-35
Rpl21,1.24714251638742e-67,-0.585113860893733,0.969,0.99,2.27753166342671e-63
Arl4a,6.89093463837475e-48,-0.584344250099188,0.879,0.966,1.25842248366e-43
Rps7,7.12638174973249e-57,-0.584164063640841,0.94,0.981,1.3014198351361501e-52
Lmo2,1.76530045399695e-29,-0.580567439092398,0.634,0.813,3.2237916890892404e-25
Prss23,1.13872746850838e-29,-0.574408406230092,0.305,0.553,2.07954410299e-25
H3f3a,3.81972716634529e-73,-0.572027111810573,0.958,0.995,6.97558575117976e-69
Mfsd2a,4.5984474749370097e-26,-0.571328189173158,0.461,0.679,8.397684778729959e-22
Crip1,2.13096770011507e-21,-0.568897739197219,0.558,0.711,3.89157321395013e-17
Pfdn5,1.20543178108867e-43,-0.566807334305551,0.774,0.918,2.20135951862414e-39
Malat1,1.34677917007486e-83,-0.560530114185735,0.998,1.0,2.45948812039071e-79
Nsa2,3.44339910405099e-24,-0.558860522826735,0.425,0.625,6.28833544381792e-20
Klf6,2.94494586261267e-21,-0.558711837852189,0.693,0.808,5.37806013430327e-17
Rpl34,1.31553369428527e-62,-0.557161466885856,0.965,0.988,2.4024276325037603e-58
Rnaset2b,1.0001343589976599e-33,-0.556819001999067,0.323,0.593,1.82644536640152e-29
Junb,1.78715219973244e-17,-0.556506493889078,0.569,0.72,3.26369734715139e-13
Rpl39,1.16343579036329e-44,-0.554202214658265,0.898,0.966,2.12466644036145e-40
Degs2,3.9143308849390804e-31,-0.546045778796678,0.562,0.782,7.14835106207575e-27
Rpl22,2.0965380356900501e-47,-0.545500259671756,0.892,0.961,3.8286977607771696e-43
Cdkn1a,1.08899173566071e-18,-0.54547820294832,0.5,0.668,1.98871670766359e-14
Rpl3,1.59636796269061e-42,-0.539208998607827,0.906,0.96,2.91528717346559e-38
Rpl27a,5.69913744936023e-66,-0.537061268666384,0.982,0.993,1.04077648100217e-61
Rpl36,1.2252837923822799e-50,-0.536074993322925,0.91,0.977,2.23761326164852e-46
Rbp1,4.5775381528876796e-26,-0.53607103700215,0.364,0.581,8.3595001748034895e-22
Eif1,1.8560274039080302e-63,-0.535369422692791,0.952,0.983,3.38947724501684e-59
Sat1,2.4154434906131797e-16,-0.531304346672723,0.379,0.544,4.41108290255778e-12
Rps24,1.91627022034311e-58,-0.531118146847067,0.973,0.997,3.49949267639059e-54
Slc38a2,3.19712035457865e-26,-0.52919244525453,0.524,0.728,5.838581191531519e-22
Adgre5,4.7566826712255095e-28,-0.528199140236026,0.476,0.712,8.68665389419203e-24
Esam,7.608750127781529e-49,-0.527836221987871,0.905,0.98,1.38950994833546e-44
Rpl30,6.06843652395267e-53,-0.524387050032498,0.96,0.986,1.10821787800424e-48
Cox7a2l,1.86409714999189e-34,-0.523075572463437,0.618,0.816,3.4042142153152e-30
Aldh2,3.00190048731517e-34,-0.520421642510346,0.669,0.853,5.48207066993496e-30
Gpx1,1.5996759321741498e-22,-0.51790485086493,0.643,0.788,2.92132818733643e-18
Naca,7.64886527201369e-43,-0.515704749988672,0.86,0.954,1.39683577597514e-38
Gng5,1.07937163144638e-43,-0.514897448444336,0.855,0.948,1.97114847334738e-39
Rps26,3.9475013126587e-46,-0.51470149596801,0.867,0.96,7.208926897177309e-42
H2-D1,2.42691959889522e-41,-0.513526562235625,0.93,0.984,4.43204057150245e-37
Pdgfb,2.6120726167097197e-30,-0.513215945842128,0.757,0.903,4.7701670126353e-26
Rras,1.00039994029674e-31,-0.51246105625824,0.532,0.766,1.82693037096991e-27
Fcgrt,8.286648345574371e-37,-0.510005073625713,0.754,0.903,1.51330772086879e-32
Rsrp1,1.2145074296433899e-27,-0.508111486052764,0.666,0.821,2.21793346801476e-23
Rpl9,1.1730339352160201e-51,-0.50776670223621,0.976,0.991,2.1421945724915e-47
Rps11,7.74829379710019e-33,-0.504450775726444,0.896,0.955,1.41499341322644e-28
Rpl11,2.57359916203939e-44,-0.499216615212219,0.936,0.982,4.6999067897163395e-40
Srsf3,2.12554202618884e-29,-0.499042922028887,0.642,0.828,3.88166484822606e-25
Rpl7,4.4710273581249604e-45,-0.498962135631702,0.951,0.978,8.164990161407799e-41
Spock2,4.5971068958731904e-35,-0.497267399566358,0.936,0.985,8.395236613243621e-31
Gabarapl2,1.1806453018325001e-32,-0.496080552514108,0.561,0.796,2.15609445020651e-28
Rplp0,2.31002362968446e-37,-0.495507164931607,0.84,0.953,4.21856515252976e-33
Grrp1,1.1478126406882101e-24,-0.49451025453453,0.647,0.824,2.0961354444248102e-20
Ndufa6,7.619011136448829e-30,-0.494168648734301,0.524,0.744,1.3913838137382801e-25
Bri3,1.5829193653363e-28,-0.493669733601299,0.582,0.76,2.89072734497715e-24
Gm11808,1.11987015244783e-31,-0.490134500626342,0.183,0.429,2.04510687240022e-27
Alas1,6.76632377826603e-23,-0.489691370304518,0.761,0.872,1.23566604838694e-18
Akr1a1,1.56577769354103e-32,-0.4890933141906,0.708,0.857,2.85942322394463e-28
Sub1,7.17011697657955e-29,-0.488969241166016,0.615,0.802,1.30940676226296e-24
Gatm,3.80363565908423e-32,-0.487329539561467,0.841,0.94,6.9461994406196195e-28
H2-K1,3.5704216159256604e-23,-0.48603761022681,0.876,0.943,6.52030395500345e-19
Ier5,3.9927201513363105e-25,-0.483773200175561,0.492,0.706,7.29150554037036e-21
Cav2,2.64383992499799e-28,-0.483320774253662,0.588,0.807,4.82818047103134e-24
Slc6a6,4.63737041484221e-36,-0.482561993877709,0.932,0.982,8.46876585158485e-32
Tmem59,1.2627128363505e-35,-0.482438078835576,0.723,0.89,2.3059661817432902e-31
Ppib,9.17910836065972e-34,-0.481299109893768,0.753,0.904,1.67628876882368e-29
Tuba1b,1.54790746269673e-31,-0.477982854271366,0.713,0.895,2.82678860837677e-27
Sptssa,5.97750551916063e-26,-0.477919787677602,0.386,0.613,1.09161205790911e-21
Palm,1.90348205488513e-26,-0.475467687286824,0.564,0.775,3.47613892863123e-22
Snx3,4.98897923545206e-35,-0.471517725012356,0.827,0.942,9.110873879782561e-31
mt-Cytb,1.51630525468686e-59,-0.471345534450322,0.993,1.0,2.7690766561091397e-55
Ncoa4,3.0080264726696303e-19,-0.471061693786983,0.34,0.523,5.4932579443892805e-15
Gnb2,2.94334082174961e-28,-0.468973806367592,0.671,0.829,5.3751290086791405e-24
mt-Atp8,5.30644086391033e-26,-0.46626919013722,0.512,0.716,9.69062230567304e-22
Arf6,9.58436446797436e-25,-0.465497240294266,0.308,0.535,1.75029663914148e-20
Atp6v0c,2.6055807829491e-28,-0.46466314362035,0.618,0.81,4.75831162582165e-24
Selenok,7.84831774465654e-34,-0.46388109406803,0.718,0.885,1.43325978652918e-29
Rhoa,4.675823470493251e-44,-0.460684692772996,0.93,0.977,8.53898882181477e-40
Eef1a1,1.75661907382474e-43,-0.456065781321105,0.986,0.999,3.20793775261873e-39
Selenof,7.55724655631253e-27,-0.454649911501133,0.675,0.831,1.3801043661137899e-22
Ccdc85b,9.2276965015126e-27,-0.453455196582659,0.751,0.884,1.6851619351062299e-22
Klf10,1.11599535381844e-22,-0.453298835347155,0.202,0.408,2.0380307151432398e-18
Actb,3.0020084972438e-59,-0.45278574739506,1.0,0.999,5.482267917666629e-55
Cnbp,7.80049152203878e-32,-0.45258158698678,0.713,0.893,1.42452576175472e-27
Btg1,6.47473832169838e-19,-0.45193775399285,0.553,0.73,1.18241671230856e-14
Anxa3,1.6711118558201498e-28,-0.451919889223606,0.809,0.911,3.05178447109876e-24
Rpl18,2.34692014515165e-42,-0.450625913442825,0.94,0.985,4.2859455690759303e-38
Rpl41,1.02257049521847e-51,-0.44800451167422,0.982,0.998,1.8674182383679702e-47
Cd320,5.19630259187935e-23,-0.445401885124156,0.237,0.449,9.48948779329006e-19
Mindy1,4.02622824398093e-23,-0.442845157400905,0.469,0.673,7.35269801915798e-19
Ftl1,3.7282928046859396e-33,-0.440367010456134,0.865,0.955,6.80860831991746e-29
Clec2d,2.73535467010577e-23,-0.439914994798378,0.833,0.943,4.99530469854716e-19
Rnaset2a,5.25548605737828e-21,-0.436556701407168,0.156,0.339,9.59756863798421e-17
Rps13,4.7644366422912305e-35,-0.436278498757157,0.912,0.976,8.70081419615225e-31
Plxdc2,3.5950978426605696e-30,-0.435386450100967,0.07,0.268,6.56536768026673e-26
Eif3h,2.5840029019027198e-26,-0.435078256324691,0.598,0.781,4.71890609945474e-22
Rps10,1.2885769988859e-37,-0.434359719360447,0.958,0.987,2.3531993153654398e-33
Sgk1,1.6422285937403302e-17,-0.433292979524396,0.228,0.398,2.99903785788859e-13
S1pr1,1.98451190504511e-26,-0.432741426185269,0.846,0.921,3.62411564099338e-22
Rps9,6.9390392420768e-38,-0.430008937244022,0.948,0.978,1.2672073463880699e-33
Laptm4a,5.95410498934845e-33,-0.429698721956001,0.889,0.95,1.08733865315481e-28
St13,2.1897962636155e-25,-0.42633976753312,0.588,0.787,3.99900593661462e-21
Rps23,3.28503925975437e-37,-0.423960467634342,0.97,0.983,5.99913869616343e-33
Rpl13,1.42695161689709e-46,-0.42345624363164,0.992,0.998,2.6058990427774698e-42
Rpl28,1.09660584931063e-37,-0.421742753991328,0.949,0.985,2.00262160201107e-33
Rps16,7.30474495140537e-43,-0.420747454186331,0.967,0.998,1.33399252302565e-38
Dstn,1.27219339369914e-23,-0.420325999994407,0.729,0.864,2.32327957557336e-19
Rpl19,4.17737397260421e-45,-0.420184489315217,0.976,0.991,7.62872034876981e-41
Cfl1,1.1033115613772799e-29,-0.41997829476919,0.855,0.939,2.0148675733871802e-25
mt-Nd2,1.5207450048043e-45,-0.419563266853693,0.988,0.999,2.77718452777361e-41
Car14,2.29600414411998e-17,-0.419402776875336,0.226,0.403,4.19296276799191e-13
Kank3,7.902109639783559e-30,-0.416824382384163,0.824,0.944,1.4430832624172701e-25
Grasp,2.18698955576486e-18,-0.416637224777355,0.611,0.771,3.99388032673779e-14
Rps19,1.1751627771327201e-35,-0.415258879489834,0.958,0.989,2.1460822635997803e-31
Ostf1,1.61517010198214e-21,-0.415185669326975,0.728,0.863,2.94962364023979e-17
Selenow,1.90378413682777e-22,-0.413303626036177,0.733,0.865,3.47669059067488e-18
Rpl17,1.58962693755593e-34,-0.411745702630256,0.953,0.99,2.9029767133646396e-30
Rhoc,8.920652656241391e-19,-0.411601124010176,0.589,0.772,1.6290895880828e-14
Pon2,1.0475894004185999e-19,-0.409117315428875,0.471,0.665,1.9131077630444403e-15
Chmp5,5.17146435914549e-23,-0.408998805550155,0.466,0.679,9.444128212671491e-19
Klf4,1.16520088249582e-19,-0.407779366941504,0.827,0.914,2.12788985161387e-15
Sumo2,8.39927012726591e-26,-0.407493647656813,0.738,0.884,1.5338747106413e-21
Rps15a,2.5999098235004e-33,-0.406683458828007,0.947,0.986,4.74795531967644e-29
N4bp3,8.58731094544004e-22,-0.4064093881086,0.215,0.42,1.56821472485626e-17
Atox1,1.41442037433723e-27,-0.405891598306705,0.895,0.966,2.58301448761464e-23
Rpl26,1.59342607476811e-33,-0.403806688345103,0.972,0.989,2.90991469774152e-29
Cd151,3.05241508653075e-20,-0.403441098591722,0.435,0.633,5.57432043102245e-16
Gabarap,1.50958440714316e-24,-0.403127665699471,0.723,0.849,2.7568030443248303e-20
Hyal2,5.0691076835738896e-18,-0.401984429646142,0.227,0.407,9.25720445174264e-14
Eif4a1,9.29746933154946e-23,-0.401446765210022,0.45,0.661,1.69790384932756e-18
Ywhaq,2.85456318563856e-25,-0.401086078224132,0.741,0.885,5.2130032896131404e-21
Myl12a,5.159711571381919e-22,-0.397390990937091,0.813,0.911,9.422665271657659e-18
Rps14,2.24580541532838e-41,-0.39725606574222,0.987,0.994,4.10128984947268e-37
Tprgl,1.2964302316842201e-20,-0.395788707476072,0.503,0.693,2.36754088910172e-16
Btf3,3.70676351443475e-26,-0.393631138573582,0.786,0.903,6.76929153006075e-22
Ndufa7,1.64726417144778e-22,-0.392507144511995,0.772,0.891,3.00823382989793e-18
Rabac1,1.30252588983339e-24,-0.391438556274949,0.769,0.896,2.3786727800137402e-20
Rpl24,7.43669476493251e-33,-0.391389474424999,0.951,0.984,1.35808919797197e-28
H2afz,8.72853052358223e-17,-0.390102489729698,0.634,0.773,1.59400424421659e-12
Sri,2.90405582987936e-20,-0.388583681911906,0.624,0.795,5.30338675652568e-16
Il10rb,3.1957262882363904e-20,-0.387836174146133,0.525,0.739,5.836035347577301e-16
Selenom,5.3596908315267596e-18,-0.387686844126135,0.543,0.713,9.78786739653417e-14
Rpl9-ps6,6.14429911056251e-18,-0.387108663087448,0.272,0.46,1.12207190357093e-13
Arl2bp,2.9092766919937898e-18,-0.38607063962283,0.533,0.693,5.3129210949190605e-14
Rps3,2.06089262423728e-27,-0.384102339776509,0.929,0.972,3.76360211038212e-23
Pik3ip1,2.40504070301673e-16,-0.38227903299237,0.374,0.57,4.39208533184915e-12
Calm2,8.05237472385288e-19,-0.382262817167093,0.695,0.819,1.47052467207001e-14
Rpl32,5.90049536504639e-34,-0.380602704582196,0.939,0.986,1.07754846356477e-29
Rps8,4.1697208401268e-40,-0.380498384654205,0.992,0.999,7.614744198239559e-36
Herpud1,1.78060259225295e-18,-0.380006735053037,0.322,0.523,3.25173645397234e-14
Arf5,1.20356091635572e-21,-0.379973012891186,0.545,0.739,2.1979429454488102e-17
Cdk8,8.619087103285551e-20,-0.379796457601929,0.958,0.987,1.57401768680201e-15
Rpl18a,2.3007896997053797e-30,-0.379214936744669,0.963,0.99,4.2017021496019697e-26
Rheb,3.17043363890313e-19,-0.377641986745896,0.488,0.683,5.78984591136489e-15
Rtraf,2.77107437519941e-20,-0.376884405594651,0.456,0.66,5.06053602398917e-16
Ndfip1,1.19038500868331e-18,-0.372366167978614,0.603,0.775,2.17388110285746e-14
Clic1,1.3870579937078902e-19,-0.371386576357043,0.743,0.858,2.5330453081093403e-15
Uqcrh,6.75764978786578e-22,-0.371284442668054,0.751,0.868,1.23408200426005e-17
Eif3e,1.16698713863839e-17,-0.370835968597595,0.554,0.722,2.13115191258144e-13
Hmgb1,1.33591069193268e-26,-0.370084974035646,0.92,0.973,2.4396401056074697e-22
Smpdl3a,1.2113715559467099e-16,-0.36417588712966,0.286,0.472,2.21220673546988e-12
Arf1,5.9056498351604494e-18,-0.363887837461815,0.661,0.805,1.078489772897e-13
Dynll1,2.6994198674723404e-23,-0.361178463967855,0.907,0.963,4.92968056197799e-19
Bnip3l,3.5332772119872204e-23,-0.361157174530228,0.775,0.89,6.452470844531051e-19
Pdcd10,1.98797523218716e-16,-0.360967123227204,0.527,0.693,3.6304403690201997e-12
Rpl10a,3.29067452275122e-23,-0.360961393738904,0.807,0.915,6.00942981344828e-19
Tmbim6,3.9958985024072705e-21,-0.35937399741087,0.779,0.887,7.29730984509616e-17
Pomc,1.28620136725005e-19,-0.356975277888166,0.079,0.229,2.34886093687204e-15
Cox6c,1.7060271213206e-22,-0.356854964218925,0.753,0.891,3.1155467289556898e-18
Pgrmc1,5.51284514377443e-17,-0.355092984509804,0.34,0.535,1.00675578015609e-12
Ly6e,4.5258804212695e-33,-0.352277555029501,0.984,0.998,8.26516282532236e-29
H2afv,4.00329280235241e-18,-0.35188326444923,0.541,0.735,7.31081331565596e-14
Tomm7,5.38066570105078e-17,-0.351147753423651,0.609,0.755,9.82617170325893e-13
Mapk3,9.509972128004141e-17,-0.350814148219751,0.452,0.634,1.7367111100161198e-12
Atp5j2,1.3815707921630401e-17,-0.350371898519265,0.674,0.82,2.52302458064815e-13
Calm1,1.23162527103029e-29,-0.350285702524809,0.984,0.995,2.2491940699555203e-25
Tle5,7.69083200162286e-17,-0.349327739318029,0.624,0.791,1.40449974013637e-12
H3f3b,1.7982674612085102e-25,-0.34710675873245,0.976,0.989,3.28399603765899e-21
Oaz1,2.51888158935142e-18,-0.346313239636916,0.783,0.88,4.59998155847356e-14
Tpt1,2.06906672225647e-40,-0.345902671954334,0.993,0.996,3.7785296481847596e-36
Serf2,6.067872001814689e-22,-0.345602978222856,0.858,0.94,1.1081147849714e-17
Gnas,6.745456558299769e-33,-0.344481541512327,0.973,0.987,1.2318552766767e-28
Pfn1,2.40938688377312e-20,-0.344227360051558,0.659,0.832,4.4000223271464697e-16
Unc50,2.43296615495032e-16,-0.33968381417445,0.272,0.455,4.44308279217027e-12
Ndufa3,2.92670982375237e-17,-0.339090830478138,0.477,0.663,5.34475748013658e-13
Rpl29,6.66111492471522e-26,-0.336715673217918,0.921,0.959,1.21645280755149e-21
Rps27a,1.77944828052126e-26,-0.335204712318582,0.97,0.991,3.2496284498879198e-22
Cox7c,2.76260732332394e-19,-0.33475812374677,0.777,0.871,5.045073493854171e-15
Ginm1,2.1921671542403499e-16,-0.334566199170149,0.286,0.467,4.00333565707373e-12
Sec62,1.16275840620656e-17,-0.334211062247516,0.853,0.923,2.1234294014144199e-13
Ddx5,2.32412626037793e-25,-0.333271759335265,0.957,0.988,4.24431937670217e-21
Hnrnpf,6.1594335213345404e-21,-0.331252024009792,0.766,0.892,1.12483574966611e-16
Rpl14,2.31411073409028e-21,-0.331192698485766,0.932,0.97,4.22602902259567e-17
Vdac2,4.4637116761083997e-17,-0.327745973772624,0.509,0.697,8.15163026290916e-13
Sem1,8.117281538368031e-17,-0.326598939048867,0.725,0.852,1.4823779545367698e-12
Tspan13,2.21816130264882e-19,-0.326484601205724,0.861,0.94,4.05080617089727e-15
Pglyrp1,9.01526245644163e-17,-0.32564405885642,0.958,0.977,1.64636722979537e-12
Slc3a2,1.62008371294712e-17,-0.32113278134359,0.86,0.949,2.95859687658403e-13
Hnrnpk,1.11182197642621e-18,-0.319181259009351,0.716,0.845,2.0304092933495502e-14
Rab11a,1.15508437864e-16,-0.314186940697743,0.762,0.875,2.1094150922723698e-12
mt-Co2,1.1158025562442701e-32,-0.314063584465951,0.996,0.999,2.03767862821328e-28
Slc25a3,6.286680890869151e-17,-0.312990229056501,0.613,0.77,1.14807366429052e-12
mt-Atp6,1.27712197161219e-33,-0.310195651492058,0.997,0.999,2.33228014455818e-29
Chchd2,1.82638722200252e-23,-0.309413313040052,0.932,0.97,3.33534834482101e-19
Atp5j,1.22747759771985e-16,-0.306588085767886,0.829,0.907,2.241619588956e-12
Plat,2.2723252211149702e-20,-0.305201024673677,0.599,0.805,4.14972031880017e-16
Rpl8,4.26799821241154e-22,-0.298506789450285,0.965,0.984,7.79421833550595e-18
Ppia,1.81133736986196e-23,-0.293778161859084,0.979,0.992,3.30786430484192e-19
Phf1,5.52262759106603e-17,-0.290320589222522,0.129,0.289,1.00854225068048e-12
Abcg2,1.98509777408685e-21,-0.287700611344916,0.976,0.996,3.6251855550374e-17
Cdc42,8.03265295935771e-17,-0.287636128269207,0.876,0.953,1.4669230834379e-12
Cox4i1,1.15377921552897e-19,-0.286739256271716,0.873,0.949,2.1070316033990103e-15
Rpl27,4.9877266429477e-19,-0.273421830760006,0.938,0.97,9.10858639535109e-15
Tmsb4x,1.50595012254395e-32,-0.265524339765722,0.999,1.0,2.75016611378976e-28
mt-Co3,8.31098958238182e-22,-0.2639140057037,0.996,0.999,1.51775291753457e-17
Htra1,1.2004291686971301e-17,-0.254970784462598,0.033,0.147,2.1922237478747e-13
Rps12,1.0459886189123699e-18,-0.251669771992991,0.976,0.992,1.91018441585777e-14
Rpl23,1.36670799288743e-16,-0.25070396554811,0.981,0.992,2.49588213661102e-12
