gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Klf13,3.7326671899545606e-46,0.289376204362818,0.814,0.757,6.60868725981455e-42
Gm41030,2.1575880149631097e-22,0.28905461968355,0.213,0.142,3.8200095804921794e-18
St13,2.84255383510772e-45,0.284323073379266,0.772,0.688,5.03274156505821e-41
Rpl36,9.013597883235611e-68,0.28224273393617,0.964,0.942,1.59585750522686e-63
Jcad,7.88106899606669e-55,0.282009829233551,0.932,0.913,1.39534326575361e-50
Fkbp5,4.43808909693009e-68,0.281574014455616,0.12,0.031,7.85763674611472e-64
Prkacb,3.97116827015058e-30,0.280846619192132,0.48,0.38,7.030953422301601e-26
Gm2000,7.03611370885842e-29,0.280821466897163,0.568,0.483,1.24574393215338e-24
Lpin2,1.41538697059842e-26,0.2798576304252,0.224,0.145,2.5059426314445097e-22
Hmgcs2,2.39678891531276e-18,0.278208312981836,0.365,0.294,4.24351477456125e-14
Gja1,1.16026412039547e-24,0.277784636020461,0.208,0.133,2.05424762516018e-20
Wasf2,3.62578687782542e-49,0.275996113161714,0.868,0.826,6.41945566718991e-45
Rnf103,2.9550902562602303e-19,0.275659011517221,0.333,0.264,5.231987298708731e-15
H2-D1,1.40536185569289e-45,0.274267263901979,0.953,0.935,2.48819316550427e-41
Ppfibp1,6.51542699962397e-34,0.266436506501443,0.802,0.752,1.15355635028342e-29
Irf2,5.9346676956377e-27,0.265208092445888,0.698,0.632,1.05073291551265e-22
Abcc4,8.22202708001019e-22,0.264252100139688,0.802,0.778,1.4557098945157998e-17
Smarca2,6.809579327182919e-30,0.263720345337743,0.767,0.708,1.2056360198777401e-25
Nfib,9.45021285655449e-37,0.262795695739285,0.887,0.853,1.67316018625297e-32
Uba52,3.20752464283387e-37,0.260467658966168,0.818,0.757,5.67892238013736e-33
Acer2,2.5050149670371102e-17,0.257634734500834,0.521,0.45,4.4351289991391996e-13
Kctd12,8.59827315346357e-18,0.25626885108422,0.471,0.408,1.52232426182072e-13
Sort1,2.67065660234515e-25,0.256159843896027,0.31,0.224,4.72839751445208e-21
Jag1,1.7213242694493e-27,0.254414728384155,0.254,0.168,3.04760461905998e-23
Dusp3,3.13045699623616e-28,0.25319381085357,0.719,0.661,5.5424741118361204e-24
Tmem204,1.72181089918838e-27,0.252640373106765,0.757,0.705,3.04846619701302e-23
Gm11808,6.77890120911801e-23,0.251010009628171,0.394,0.31,1.2002044590743399e-18
Dusp6,1.90865103237469e-18,0.250292200130646,0.361,0.286,3.3792666528193904e-14
