gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Xdh,5.7449216266027494e-30,0.586724142482904,0.84,0.68,1.0171383739900201e-25
Ttll7,2.44436233005257e-29,0.583302291162843,0.819,0.648,4.32774350535808e-25
Plxna2,2.31489008112089e-19,0.559976064837278,0.694,0.536,4.0985128886245404e-15
Susd6,4.21772443082556e-24,0.534211261524782,0.651,0.437,7.46748110477666e-20
Klf9,1.85617729355429e-27,0.530605621925388,0.866,0.76,3.28636189823787e-23
Klhl2,1.7598992598369202e-23,0.523924334033271,0.728,0.551,3.1159016395412604e-19
Cavin2,7.72663628452556e-24,0.518323815757332,0.928,0.882,1.36800095417525e-19
Tmc7,6.20569801213127e-24,0.514898742084915,0.587,0.366,1.09871883304784e-19
Cdk8,5.277789844576131e-54,0.514752279616103,0.998,0.992,9.344326919822049e-50
Kbtbd11,9.080577724928721e-19,0.512224653535143,0.614,0.435,1.60771628619863e-14
Galnt15,1.22952504704848e-19,0.510668298792935,0.399,0.208,2.17687409579933e-15
Hspb1,8.62597111227008e-31,0.509896758155338,1.0,0.976,1.52722818542742e-26
Serinc3,1.8135935493560597e-43,0.504609214873755,0.983,0.952,3.21096737913491e-39
Selenop,5.30492330611301e-26,0.500027669273714,0.992,0.97,9.39236671347309e-22
Rps29,5.73377213025963e-58,0.493591511459654,0.998,0.998,1.01516435566247e-53
Clip1,5.30052167035713e-22,0.491288375890593,0.846,0.748,9.3845736173673e-18
Tmcc3,2.29114209684301e-17,0.49059800435337,0.578,0.396,4.05646708246055e-13
Pim3,6.98731684850365e-22,0.489720404254852,0.751,0.55,1.23710444802757e-17
mt-Atp8,3.5206895601267503e-25,0.486207537088169,0.853,0.72,6.23338086620441e-21
Irf2bp2,3.0020326843232702e-24,0.485350803586042,0.634,0.417,5.31509886759434e-20
B2m,1.43943810175684e-28,0.475415913119017,0.98,0.965,2.54852515916049e-24
Proser2,9.05280653461847e-21,0.473961018196846,0.644,0.431,1.6027993969542001e-16
Cyth3,1.49399925739093e-19,0.467632938450294,0.739,0.605,2.64512568521064e-15
Nfkbia,1.26433535912761e-29,0.465781673943281,0.992,0.951,2.23850575333543e-25
Ccny,1.05799256029061e-20,0.465710137017119,0.829,0.709,1.87317582799453e-16
Zhx3,6.89357841597575e-19,0.460306280207865,0.677,0.506,1.2205080585485101e-14
Slc2a1,6.761195387330199e-43,0.456299723977448,0.995,0.996,1.19706964332681e-38
Nostrin,4.5727500016006794e-30,0.455169461273129,0.972,0.93,8.096053877834001e-26
Pde2a,1.7026783231274502e-20,0.442768376874878,0.843,0.724,3.01459197109714e-16
Klf13,3.93012738266385e-20,0.441004425942408,0.865,0.76,6.95829053100635e-16
Sash1,4.7570243969135e-17,0.434589481401406,0.808,0.723,8.42231169473536e-13
Paqr5,3.7800538284979097e-28,0.412905484514454,0.962,0.919,6.69258530335555e-24
Angptl4,6.793833277729231e-20,0.409428662054841,0.203,0.061,1.2028481818219602e-15
Fnbp1l,9.10887541770071e-21,0.405578533788494,0.939,0.876,1.61272639270391e-16
Adipor2,8.17753314315734e-18,0.391017061780027,0.82,0.692,1.44783224299601e-13
Nfib,2.93282675786867e-19,0.390780394535873,0.92,0.874,5.1925697748064805e-15
Atp10a,1.27929967740741e-18,0.387198567058603,0.959,0.911,2.26500007884983e-14
Sema7a,9.26364455365527e-21,0.380999780095193,0.876,0.793,1.64012826822467e-16
Hsp90ab1,4.61137098820474e-37,0.379190369008719,0.998,0.996,8.1644323346165e-33
Sgms1,1.78866339772144e-29,0.377949518599139,0.994,0.972,3.1668285456658203e-25
Clic4,3.2652843950984e-20,0.375488439290358,0.966,0.918,5.78118602152172e-16
Rpl37,9.77354159667369e-29,0.363246770762552,1.0,0.988,1.73040553969108e-24
Jcad,5.70948037285524e-19,0.358606891451982,0.959,0.942,1.01086350001402e-14
Tsc22d1,2.02916744090596e-20,0.35847629945961,0.988,0.98,3.59264095412401e-16
mt-Nd3,8.65706842961873e-21,0.355641473712439,0.951,0.903,1.5327339654640002e-16
Rpl38,9.298017590703309e-30,0.346012964011096,0.998,0.993,1.64621401443402e-25
Igf1r,5.88476727738466e-21,0.336637466517639,0.98,0.988,1.0418980464609499e-16
Rps21,2.1941842049176002e-20,0.31562107778056,1.0,0.987,3.88480313480662e-16
Rps27,1.96649911448523e-18,0.307781477527949,0.998,0.984,3.4816866821961105e-14
Doc2b,1.83291820439463e-17,0.275188348259747,0.126,0.025,3.24518168088069e-13
