gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Gpx4,3.53463199561204e-41,-0.514408151232073,0.737,0.895,6.45494495038671e-37
Selenof,5.77643191470571e-39,-0.513526173740724,0.727,0.892,1.0548919962635599e-34
Ywhah,2.22685492317107e-32,-0.513113970064972,0.597,0.823,4.066682460695e-28
Rpl35a,1.69914970617382e-60,-0.511325850805691,0.964,0.988,3.1029871934146297e-56
Pdgfb,1.88152038057225e-40,-0.506574270675805,0.868,0.957,3.4360325190010496e-36
Eif4a1,5.40345982464465e-32,-0.504493325042309,0.439,0.708,9.86779833176606e-28
Eif1,4.1607153379345504e-58,-0.503433895301046,0.96,0.99,7.598298350136081e-54
Nes,9.619010181595469e-22,-0.500961744970219,0.641,0.795,1.75662363936297e-17
Mall,4.06967894228126e-27,-0.497806404078904,0.25,0.485,7.432047684394041e-23
Cd151,7.71339296099113e-29,-0.496862628238967,0.489,0.73,1.4086198225362e-24
Atp6v0e,5.62821957176876e-31,-0.496169887596596,0.576,0.802,1.0278254581964099e-26
mt-Nd2,1.15442003192848e-51,-0.486956965561197,0.985,0.992,2.1082018623077901e-47
Pdia6,1.34516892780735e-28,-0.485034095356736,0.449,0.695,2.4565474959617902e-24
Btf3,1.2493798396897401e-39,-0.484305767388173,0.723,0.908,2.2816174632414e-35
Rps11,4.4390011076653e-38,-0.484032500439343,0.894,0.97,8.10650382281838e-34
Ckb,1.4541862033682202e-19,-0.483978868780798,0.185,0.369,2.6556348445910403e-15
Prdx1,2.10317718462474e-33,-0.482127393245339,0.814,0.928,3.8408221745617e-29
Gper1,4.943209997790749e-22,-0.481032166173589,0.189,0.39,9.02729009796547e-18
Selenok,1.28168146745701e-40,-0.480606663556577,0.774,0.918,2.34060669587e-36
Serpinh1,1.5837009821199298e-26,-0.480455485767158,0.47,0.716,2.89215473354742e-22
Klf4,4.61834338792985e-25,-0.47974631956754,0.905,0.961,8.43401869503749e-21
