gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Rps5,0.0,-0.558368188551794,0.887,0.963,0.0
Gm2000,2.0937152209609402e-233,-0.555792185920688,0.261,0.516,3.82354273651887e-229
Ier5,6.19311470239076e-219,-0.554734405833081,0.381,0.628,1.1309866069506e-214
Srsf3,1.00439545673801e-244,-0.553754881480359,0.566,0.78,1.83422698309495e-240
Tubb4b,8.401688563722561e-186,-0.55333340754895,0.427,0.645,1.53431636550701e-181
Ywhah,8.017364817056921e-211,-0.548705681458698,0.487,0.71,1.46413116289094e-206
Sub1,1.0593804194435399e-228,-0.545512926035481,0.507,0.73,1.93464052198779e-224
Rpl35a,0.0,-0.544990130934973,0.929,0.979,0.0
Rps7,0.0,-0.543824941800352,0.885,0.959,0.0
Arl4a,5.49815566730056e-222,-0.542448475941961,0.792,0.905,1.0040731879624299e-217
Rps3a1,0.0,-0.542050257145026,0.916,0.97,0.0
Slc2a1,0.0,-0.541160084780206,0.969,0.987,0.0
Degs2,7.989181246836531e-196,-0.53567281201557,0.469,0.691,1.45898427929729e-191
Cdkn1a,6.73004243117453e-135,-0.535190078295743,0.538,0.7,1.22904034878109e-130
Rpl6,0.0,-0.53467080825385,0.902,0.968,0.0
Clic1,2.25876074021561e-226,-0.534197769749848,0.647,0.83,4.12494886378175e-222
Eif3f,1.5243038202672701e-214,-0.531865755985198,0.554,0.763,2.78368363657209e-210
Foxq1,5.4731705611558795e-174,-0.529705197081671,0.717,0.845,9.99510407878286e-170
Junb,7.94186726666066e-68,-0.529255842121089,0.444,0.571,1.45034380023757e-63
mt-Atp8,1.99877235557409e-205,-0.528614664072783,0.394,0.629,3.6501580757494005e-201
Fkbp4,1.93306361301313e-198,-0.528566971797884,0.355,0.591,3.53016077008458e-194
Pllp,7.07604592999629e-191,-0.528395532543135,0.313,0.544,1.2922275077359201e-186
AU021092,1.39209370678505e-149,-0.528002708198062,0.37,0.567,2.54224152733086e-145
Ldha,1.97392898139931e-156,-0.523875703815238,0.59,0.759,3.60478910583142e-152
Ftl1,1.2930919173408401e-236,-0.521057830462181,0.813,0.928,2.36144445944784e-232
Tubb2a,3.25827165772246e-157,-0.519991136878239,0.245,0.442,5.950255701332749e-153
H2-T23,4.73724983619177e-184,-0.518006434200942,0.436,0.659,8.65116565085341e-180
Rps20,0.0,-0.517238667890215,0.925,0.974,0.0
mt-Cytb,0.0,-0.516595603506606,0.988,0.993,0.0
Gabarapl2,7.4547703586192e-223,-0.508309626792686,0.54,0.764,1.36139016289104e-218
Lmo2,4.04082233308662e-157,-0.506176176935101,0.558,0.738,7.37934974468279e-153
H2-D1,3.62401627299895e-229,-0.505170260598119,0.87,0.945,6.61817851775068e-225
Cav2,2.10595945913469e-188,-0.504578758781274,0.515,0.723,3.84590316427177e-184
Gpx1,3.57368238869359e-163,-0.504468471777952,0.538,0.719,6.526258778232229e-159
H3f3b,0.0,-0.5018627811928,0.945,0.975,0.0
Rgcc,1.5847270145008298e-107,-0.501550218880891,0.509,0.667,2.8940284738814196e-103
Aldh2,5.08922357087846e-203,-0.500428473321936,0.61,0.798,9.29394008513825e-199
Slc38a2,6.0707021910998406e-152,-0.498497426422563,0.475,0.667,1.1086316341386499e-147
Rpl21,0.0,-0.494939599116896,0.93,0.975,0.0
Cnbp,4.0618374854621698e-224,-0.493937221248383,0.638,0.826,7.41772761595102e-220
Rpl34,0.0,-0.489066055553457,0.918,0.969,0.0
Sumo2,6.5627355122938395e-230,-0.489000458496596,0.65,0.837,1.1984867592551e-225
Actb,0.0,-0.488628193978395,0.988,0.995,0.0
Mfsd2a,5.60290807442218e-134,-0.485010497255964,0.563,0.733,1.02320307255098e-129
Grrp1,2.59567351097527e-171,-0.484973964480607,0.509,0.715,4.74021896574304e-167
Pdgfb,1.56286998404527e-218,-0.482210982403958,0.77,0.902,2.85411316486348e-214
Gatm,9.72692740964165e-125,-0.482140994426452,0.628,0.761,1.7763314835487603e-120
Cxcl12,5.31599723874435e-103,-0.481877625132245,0.863,0.918,9.70807415739492e-99
Eif1,0.0,-0.481151483490522,0.924,0.972,0.0
Anxa3,7.6725713400329895e-208,-0.47630018264816,0.754,0.887,1.40116497811682e-203
Snx3,1.41007636757089e-217,-0.475845135243519,0.732,0.882,2.57508146245797e-213
Rpl27a,0.0,-0.473368322974305,0.96,0.987,0.0
Rasd1,8.603471323163379e-96,-0.473005139095559,0.141,0.277,1.5711659330361e-91
Dync1i2,3.87664989568994e-166,-0.471656268418568,0.659,0.81,7.07953803950896e-162
Selenof,2.7980481269409703e-205,-0.468555009129776,0.604,0.79,5.1097954894196e-201
Naca,4.604715217163889e-216,-0.465871435463415,0.78,0.905,8.409130929584691e-212
Myl12a,3.48501737210262e-209,-0.465216520264442,0.756,0.89,6.36433872493381e-205
Map1lc3a,1.2930611706378001e-166,-0.464824439162042,0.362,0.582,2.36138830981874e-162
Rpl9,0.0,-0.463408413828742,0.948,0.981,0.0
Rpl41,0.0,-0.463060658220287,0.956,0.987,0.0
Ctsd,5.17700006832976e-68,-0.462796943697567,0.365,0.51,9.45423752478382e-64
H2afz,2.8662820925470003e-154,-0.461897146610871,0.512,0.705,5.23440435740934e-150
Rpl3,5.9445553055703e-213,-0.461085585269868,0.825,0.931,1.0855946899032498e-208
Arf6,6.28672073201875e-158,-0.460045484177361,0.256,0.462,1.14808094008126e-153
Atp6v0c,2.19240382549859e-177,-0.459117358540937,0.543,0.742,4.003767866125531e-173
Gadd45g,3.15713131176591e-84,-0.458499151357258,0.117,0.236,5.76555320154691e-80
Gnb2,2.9098036440492398e-185,-0.455468897339321,0.624,0.803,5.313883414762731e-181
Selenok,1.10049576272336e-217,-0.455131428872838,0.685,0.854,2.0097253618854e-213
Klf6,2.81119061421275e-129,-0.454626857858426,0.619,0.769,5.13379629967533e-125
Gm11808,1.46893572255135e-181,-0.454036372621962,0.136,0.334,2.6825704165232697e-177
Cfl1,3.5914123163068104e-223,-0.453666143096732,0.791,0.912,6.5586371720395e-219
Cd151,2.66487965599826e-166,-0.453599944648357,0.4,0.616,4.86660322778403e-162
Pfdn5,8.19349712523722e-192,-0.453584857150455,0.692,0.847,1.49629644501082e-187
H2-K1,8.47842975581739e-110,-0.452286307540362,0.716,0.819,1.5483308420073701e-105
Isg15,3.4464483286752705e-58,-0.452224780121742,0.324,0.443,6.29390393782679e-54
Bri3,3.30211612550574e-173,-0.45188204868903,0.512,0.712,6.03032446839858e-169
Srarp,6.716401606131161e-149,-0.450112850431366,0.583,0.762,1.22654926131167e-144
Rps24,1.2924389991270598e-286,-0.449576392708275,0.959,0.987,2.36025210020583e-282
Slc6a6,4.33241781977013e-223,-0.44938253662582,0.87,0.958,7.91186142246422e-219
Rplp0,1.09064086543743e-194,-0.447837176048034,0.774,0.901,1.99172834846183e-190
Ywhaq,1.1437446599599901e-197,-0.447829761534213,0.711,0.857,2.0887064980189398e-193
mt-Nd2,0.0,-0.447233575821109,0.978,0.992,0.0
Il10rb,6.0919820841075e-159,-0.445794834027896,0.543,0.739,1.1125177681997101e-154
Laptm4a,5.1921583929867694e-232,-0.445090540707406,0.8,0.916,9.48191965727244e-228
Akr1a1,3.0661919522486697e-178,-0.443614707902231,0.645,0.806,5.5994797431965295e-174
Ccdc85b,1.40589076038548e-174,-0.440389315052099,0.668,0.831,2.56743770661596e-170
Nkd1,2.0635792159509e-102,-0.439109930569597,0.416,0.578,3.76850836416954e-98
Oaz1,1.92447143310182e-194,-0.4391065832521,0.698,0.853,3.51446973113055e-190
Rsrp1,3.0691207376930597e-158,-0.438741842270415,0.604,0.779,5.6048282911750605e-154
Dynll1,6.572917317679511e-201,-0.437475904670344,0.853,0.933,1.20034616055463e-196
Rpl39,2.39431909089683e-206,-0.436901236537139,0.838,0.927,4.37250552379579e-202
Fos,7.76043324523721e-57,-0.43613836405154,0.269,0.391,1.41721031924522e-52
Rhoc,6.78515485729129e-158,-0.435431755967892,0.517,0.721,1.23910498003854e-153
Rhoa,9.21059095621433e-260,-0.434925685650789,0.881,0.953,1.68203812042386e-255
Grasp,3.32262220429832e-127,-0.4344542719195,0.515,0.69,6.067772669489599e-123
Selenop,5.38235635539844e-178,-0.434435430053361,0.882,0.967,9.82925917622863e-174
Prss23,2.13333462385674e-92,-0.433306523117189,0.333,0.485,3.89589569008717e-88
Rpl22,9.48855946307447e-191,-0.432528453227898,0.811,0.911,1.73280072914666e-186
Btf3,2.03434156077261e-195,-0.432447750315333,0.691,0.853,3.71511455828294e-191
Pik3ip1,1.15426843070751e-128,-0.430018521678381,0.338,0.53,2.10792500815806e-124
Btg3,1.9124864056043498e-135,-0.429144009267979,0.376,0.573,3.49258267391467e-131
Rpl36,3.0696692367417898e-229,-0.428649459602136,0.867,0.949,5.60582996013786e-225
Eif4a1,6.45486608731336e-157,-0.427804327683453,0.388,0.605,1.17878764486517e-152
Ppib,8.703027238062089e-176,-0.425285723138308,0.637,0.813,1.5893468342149e-171
Rpl30,1.16395899095606e-227,-0.424759399676661,0.914,0.968,2.12562190928395e-223
Gnas,0.0,-0.424697354019389,0.951,0.985,0.0
Sgk1,5.3915172509491805e-105,-0.423066839081491,0.261,0.427,9.84598880368339e-101
S1pr1,9.07784528092818e-169,-0.422255236701356,0.852,0.925,1.6577961052031e-164
Gabarap,1.1130008408499599e-164,-0.421546234212124,0.603,0.777,2.03256213556019e-160
Btg1,1.50672061576575e-113,-0.420777793104309,0.417,0.592,2.75157318851141e-109
Mal,5.64646918764545e-119,-0.418431518335565,0.765,0.865,1.0311582030478098e-114
Fcgrt,2.77461805248376e-139,-0.416928505629389,0.69,0.834,5.06700748744584e-135
Vdac3,3.36501133390812e-142,-0.415766544614358,0.376,0.577,6.14518369798301e-138
Rpl11,1.12431840821968e-223,-0.4146956272063,0.886,0.958,2.0532302770907702e-219
Bnip3l,4.7490407860004895e-164,-0.414646634110811,0.66,0.828,8.6726982833941e-160
Tagln2,3.43015878299418e-133,-0.413254858516856,0.709,0.834,6.26415596950396e-129
Apod,4.0184699616564e-79,-0.412213737270524,0.232,0.368,7.33852984397693e-75
Ndufa7,1.99679947837854e-159,-0.410235649839091,0.686,0.844,3.6465552074149004e-155
Tmem59,1.57939677406137e-176,-0.406664781895923,0.676,0.839,2.88429438879088e-172
Gng5,9.08663279611153e-194,-0.405879268395627,0.832,0.926,1.65940088122589e-189
Smagp,2.2555082856173597e-135,-0.405494842861947,0.227,0.414,4.11900923119442e-131
Ddah2,1.6733311520393899e-127,-0.404714526217924,0.169,0.337,3.05583734985434e-123
Rpl7,2.49913183606335e-198,-0.404550650016993,0.896,0.952,4.56391455901889e-194
Cdkn1c,5.37129201321504e-51,-0.404381360492238,0.243,0.351,9.8090534745333e-47
Ndufa3,1.0030755812897e-133,-0.403715234671888,0.361,0.561,1.83181662655125e-129
Selenow,2.5163999946366903e-148,-0.402459126897454,0.647,0.807,4.59544967020553e-144
Rps26,2.71583766383731e-177,-0.401805388022162,0.808,0.917,4.9596627416997e-173
Clec2d,2.24322309338735e-135,-0.400531465194685,0.744,0.873,4.09657401314397e-131
Sat1,8.41323551640524e-100,-0.400085906191937,0.312,0.48,1.53642507000593e-95
Smpdl3a,3.03507744749494e-121,-0.399532637287401,0.325,0.514,5.542658434615261e-117
Rabac1,1.94988864278486e-173,-0.39888638737216,0.717,0.865,3.56088663945371e-169
Cox7a2l,5.3813762342540996e-135,-0.39886350882599,0.545,0.719,9.82746927899483e-131
Rps11,3.27069270902472e-142,-0.398245628947591,0.816,0.91,5.97293902522095e-138
Rras,2.27288253761193e-138,-0.398118592710865,0.549,0.732,4.15073809018691e-134
Kank3,1.1407794755356e-165,-0.396140800708387,0.739,0.877,2.08329147822312e-161
Cox5a,3.71580570154258e-145,-0.39576171635701,0.59,0.763,6.78580437215705e-141
Nmt1,4.0937641004504896e-128,-0.3934598006034,0.45,0.635,7.476032000242679e-124
Herpud1,3.09390381804568e-128,-0.392710015939314,0.287,0.48,5.65008715251502e-124
Tprgl,4.27708105905544e-127,-0.390722213911306,0.435,0.628,7.81080543004704e-123
Rps13,2.94813124270432e-184,-0.389993572466692,0.857,0.936,5.383877275426631e-180
Pim3,3.6016559261389e-84,-0.389713936945563,0.333,0.482,6.57734405231486e-80
Tle5,9.48813532194005e-131,-0.389283914835377,0.57,0.744,1.73272327249269e-126
Dstn,5.9801585394815e-131,-0.386242224574918,0.704,0.837,1.09209655248011e-126
Arf5,7.49701419815076e-138,-0.385049835461011,0.437,0.639,1.36910473286629e-133
Mapk3,2.7386322092638097e-124,-0.384741818620304,0.416,0.6,5.00129014055756e-120
Calm2,1.19608228446935e-127,-0.384636889432425,0.6,0.762,2.18428546789792e-123
Cetn3,1.0288436723872e-100,-0.383317028741017,0.428,0.585,1.8788743145135097e-96
Polr2e,1.2434319552705701e-113,-0.381529181348496,0.333,0.515,2.27075543671512e-109
Cdk8,1.0088272963499499e-159,-0.381505048417828,0.922,0.978,1.84232040859428e-155
Cox6c,3.1189115267100603e-151,-0.38125805267324,0.679,0.831,5.69575623007791e-147
Ddx5,2.80985354233332e-220,-0.380918750901933,0.926,0.972,5.131354539009109e-216
Ndfip1,2.81893387688597e-142,-0.379949405358971,0.541,0.733,5.14793704596917e-138
St13,5.79919080818025e-119,-0.377473141418058,0.541,0.712,1.0590482253898799e-114
Rps10,5.53618827055858e-192,-0.376995477664453,0.921,0.97,1.0110187019694099e-187
Rpl13,1.3077888596703702e-235,-0.376535511285433,0.972,0.99,2.3882840155300198e-231
Gm26532,2.08806136578742e-107,-0.376372581209273,0.13,0.272,3.813217666201e-103
Glul,8.11637835993845e-83,-0.373432821509753,0.751,0.844,1.48221301609196e-78
Pnrc1,1.80873214200254e-110,-0.373229815355471,0.4,0.58,3.30310663772505e-106
Ndufa6,5.91567405408726e-113,-0.371575528299989,0.465,0.645,1.08032039575742e-108
Id2,7.90429613405072e-94,-0.371464850140841,0.183,0.327,1.44348256000034e-89
Rheb,6.79652514273903e-123,-0.371457828339336,0.449,0.636,1.241181421567e-118
Ap2a2,3.09039638240921e-101,-0.37103923573876,0.406,0.574,5.6436818735557e-97
Atp5k,1.32998389709467e-113,-0.371013291913382,0.418,0.6,2.42881659287429e-109
Rpl19,2.6926836303548e-218,-0.370891774721606,0.936,0.976,4.91737884575393e-214
Rps19,2.00270602645234e-186,-0.369982087029133,0.915,0.967,3.65734174550726e-182
Cd81,1.67782399783602e-125,-0.369677277840061,0.767,0.883,3.06404218484813e-121
Slc50a1,2.22574734973778e-101,-0.369453326801274,0.406,0.573,4.06465981009114e-97
Rpl18,1.90988902130125e-182,-0.36939606140259,0.889,0.951,3.4878393307003497e-178
Vdac2,3.17311071502759e-120,-0.367985718158176,0.448,0.636,5.794734787783379e-116
Ptma,3.31186858276027e-185,-0.367064837392356,0.97,0.987,6.04813440583681e-181
Gm11867,3.72716792071549e-92,-0.366988694682774,0.066,0.172,6.80655405681063e-88
Bok,1.67264704952653e-100,-0.365873122724288,0.178,0.328,3.05458804184535e-96
Atox1,1.3104097799349101e-157,-0.365694889670318,0.847,0.932,2.39307034011714e-153
Cd320,3.1369946794626198e-108,-0.365192448218534,0.223,0.389,5.72877968363463e-104
Atp6v0e,5.1753997400195204e-111,-0.364891128260115,0.465,0.636,9.451315005223639e-107
Cbx3,8.047139047818351e-106,-0.364236579008885,0.493,0.658,1.46956853291259e-101
Ssbp4,2.17527087803128e-111,-0.363876820418695,0.365,0.545,3.97247967746072e-107
Sem1,2.88832129078421e-140,-0.363620619507081,0.639,0.799,5.27465234123013e-136
Rpl9-ps6,8.93576922869257e-119,-0.362620672407622,0.202,0.374,1.6318501765438398e-114
Serf2,2.80875160481902e-148,-0.362433376808719,0.787,0.893,5.12934218072049e-144
Hprt,6.579180629666969e-116,-0.362299414284532,0.477,0.661,1.2014899665897801e-111
Tm4sf1,1.02184303854468e-57,-0.361679966149427,0.619,0.728,1.86608975699029e-53
Acvrl1,1.55128571792229e-137,-0.361551803505236,0.745,0.871,2.83295797806968e-133
Ndufb1-ps,2.1089034625694403e-112,-0.361201851813759,0.402,0.586,3.85127950334431e-108
Sh3bgrl3,6.02605924524265e-126,-0.36010208519358,0.66,0.81,1.10047893936621e-121
Htra1,1.53040440910531e-128,-0.359990508084232,0.067,0.199,2.79482453190812e-124
Rps9,2.98625075269639e-172,-0.359956237779602,0.903,0.958,5.453491124574159e-168
Selenom,4.85920391993899e-101,-0.359687397700321,0.4,0.568,8.873878198592581e-97
Fxr1,1.8357895893433898e-94,-0.359388398065592,0.458,0.617,3.3525189480589e-90
Klf9,2.97667198276215e-100,-0.359004324581114,0.594,0.737,5.43599837492025e-96
Rps8,1.9853386032167298e-221,-0.357611635596404,0.979,0.991,3.6256253571943996e-217
Nsa2,8.086684882026671e-74,-0.356709591137688,0.378,0.515,1.47679039315571e-69
Rps15a,5.690845746773331e-151,-0.356485140251448,0.886,0.95,1.03926225027575e-146
Ostf1,2.31298828742554e-115,-0.356443342279724,0.59,0.754,4.22397921049652e-111
Arf1,7.44824186406624e-119,-0.355969802625823,0.587,0.751,1.3601979292157798e-114
Srsf2,1.13637630610823e-107,-0.355713897232135,0.393,0.575,2.07525041021485e-103
Irf7,3.94076755629847e-77,-0.355497049606961,0.131,0.249,7.19662971131227e-73
N4bp3,3.15345742389518e-102,-0.354549784979075,0.221,0.381,5.75884394751738e-98
Srp14,4.70420207364249e-109,-0.3544770284827,0.516,0.685,8.59081382688592e-105
Pdgfa,6.56082882453623e-67,-0.352502314267119,0.125,0.229,1.19813855993681e-62
Srsf7,1.30410725878059e-106,-0.352024772647341,0.33,0.504,2.38156067598512e-102
Eef1a1,7.078923859251569e-193,-0.351544473925919,0.968,0.989,1.29275307517652e-188
Plxdc2,7.99073597145296e-159,-0.350932945109483,0.052,0.196,1.45926820310674e-154
Chchd2,4.3516264883498e-186,-0.35040631305101,0.885,0.952,7.94694029302441e-182
Hnrnpf,1.70025315003781e-131,-0.35038726112467,0.699,0.838,3.10500230259905e-127
Cdc42,4.51790520868965e-142,-0.350093741118562,0.81,0.907,8.25059849210903e-138
Tbca,2.11968179802601e-100,-0.349942800092464,0.433,0.604,3.87096289955509e-96
Eif3h,5.78707222658474e-108,-0.349717043844365,0.53,0.694,1.05683513001891e-103
Pfn1,2.00252198557783e-118,-0.349634838141591,0.588,0.761,3.65700565006224e-114
Pmepa1,1.42916009185672e-70,-0.34949409793796,0.464,0.6,2.60993215974875e-66
Sptssa,2.3655933376131203e-117,-0.349406723487437,0.335,0.527,4.3200465531490704e-113
Chmp5,1.91499790961302e-102,-0.348403153043023,0.442,0.614,3.4971691825352906e-98
Grap,1.2205559952774e-101,-0.348340782384042,0.378,0.556,2.2289793585755901e-97
Rnf7,3.41534596707922e-105,-0.34809888102419,0.363,0.545,6.23710480508007e-101
Rps16,1.52378417480808e-191,-0.345379326100694,0.941,0.977,2.78273466003452e-187
Eif5a,4.10641562753914e-116,-0.34408349387287,0.455,0.642,7.499136219011981e-112
Cacybp,3.73613201714688e-86,-0.343328823102058,0.305,0.46,6.82292428971363e-82
Ifi35,1.33423449426429e-89,-0.34307889951881,0.297,0.457,2.43657903342545e-85
Ppia,6.30635907339141e-208,-0.342138036493381,0.958,0.982,1.1516672939827401e-203
Adgre5,7.91617960876058e-94,-0.340923879538248,0.486,0.656,1.44565272015186e-89
Sumo1,3.37682334316435e-107,-0.34083216149953,0.431,0.608,6.16675478928673e-103
Bub3,2.89988162457684e-102,-0.339821711902867,0.243,0.412,5.29576382280223e-98
Rpl28,9.21640112807388e-160,-0.339232511191728,0.913,0.965,1.6830991740088501e-155
Tomm7,1.14905268449636e-112,-0.338388250834999,0.525,0.694,2.09840001242725e-108
Pop5,5.34933964882994e-99,-0.33747835929894,0.396,0.571,9.76896406669324e-95
Calm1,1.43388610263384e-182,-0.335464478113214,0.978,0.989,2.61856280062991e-178
Cd9,3.83049281752208e-21,-0.334922245227228,0.286,0.348,6.99524598335882e-17
Tmem50a,4.62020953464932e-105,-0.333482077795454,0.59,0.749,8.43742665217658e-101
Rnf215,1.3324192967068601e-111,-0.333412829701359,0.19,0.355,2.43326411964607e-107
Tcim,5.79211653050787e-65,-0.33271665017946,0.079,0.169,1.05775632080135e-60
Dusp11,5.4562486527492e-94,-0.332647291700983,0.521,0.681,9.96420128965059e-90
Saraf,4.4881328221994e-97,-0.332175226871348,0.436,0.606,8.19622815990055e-93
Lamp1,4.4825434300588496e-107,-0.33195512566237,0.616,0.765,8.18602081197346e-103
Yipf4,1.08960917828933e-103,-0.330966767400637,0.291,0.464,1.98984428139198e-99
Hnrnpk,8.02492939495135e-111,-0.330880901336222,0.665,0.806,1.46551260610602e-106
Eif4h,1.54301057495928e-100,-0.330386192995906,0.476,0.642,2.81784591199064e-96
Prdx1,2.18848900049365e-96,-0.330022600734837,0.715,0.825,3.9966186127015096e-92
Tpt1,1.95387487156413e-251,-0.329854727885731,0.987,0.994,3.56816629045042e-247
Castor1,1.56583083894701e-100,-0.329735595948304,0.162,0.309,2.85952027808503e-96
Ptms,5.83544398645223e-99,-0.329467765595036,0.667,0.8,1.06566878080591e-94
Rtraf,1.33134591091875e-100,-0.329213823394151,0.369,0.549,2.43130390251983e-96
Trim47,6.58684916212833e-91,-0.328706407081653,0.319,0.485,1.20289039398787e-86
Atp5j2,1.87582774874675e-110,-0.328016861509413,0.567,0.735,3.4256366347613103e-106
Rpl24,6.170193789265901e-156,-0.327825128743824,0.905,0.956,1.12680078979574e-151
Hyal2,2.14629478654236e-97,-0.327810909116784,0.166,0.311,3.91956353918366e-93
Map1lc3b,1.19169732973307e-100,-0.327024241285829,0.561,0.726,2.17627766355853e-96
Clta,3.1129985041597e-107,-0.326832765032123,0.52,0.691,5.684957868296449e-103
S100a13,3.78476650737277e-114,-0.326098989108025,0.715,0.834,6.91174059576416e-110
Rpl17,2.66382921317229e-150,-0.325921735805917,0.917,0.969,4.86468490909524e-146
Ifit3,1.58217421606026e-36,-0.325699682725795,0.15,0.228,2.88936655336925e-32
