gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Jun,1.2514044942602798e-158,-0.721983025487317,0.691,0.864,2.28531488741813e-154
Dnaja1,1.0871579719058199e-287,-0.719835296016115,0.739,0.906,1.9853678882944e-283
Hes1,7.22659091443825e-127,-0.714223740920645,0.422,0.626,1.31972003279471e-122
Wfdc1,1.77169385027564e-272,-0.71059362714677,0.686,0.879,3.23546730937337e-268
Rps27,0.0,-0.709303971582118,0.887,0.967,0.0
Rps29,0.0,-0.707724394485182,0.959,0.988,0.0
Rhob,2.45821094224257e-184,-0.703592108177905,0.611,0.802,4.48918482272338e-180
Ubb,0.0,-0.702879549682617,0.944,0.984,0.0
Hspa1b,1.49477825774116e-73,-0.699471911826375,0.329,0.485,2.7297640542869e-69
Tmsb10,2.03225033431064e-118,-0.691448973508292,0.651,0.779,3.7112955605180796e-114
Tinagl1,1.96995266022973e-180,-0.685293024948188,0.55,0.763,3.5975275481115296e-176
Isyna1,4.66507129154835e-190,-0.681299447676359,0.336,0.605,8.51935319262559e-186
BC028528,2.10043240350184e-194,-0.676658379665139,0.525,0.752,3.83580965527506e-190
Crip1,5.1047657861952596e-129,-0.669496385084022,0.488,0.679,9.32232327874978e-125
Csrp2,4.94268013461501e-170,-0.666989976099674,0.489,0.718,9.02632246183393e-166
Rpl37a,0.0,-0.6661757971914,0.913,0.977,0.0
Tuba1b,8.33679570768607e-221,-0.661420743128106,0.588,0.82,1.52246563213763e-216
Slc9a3r2,1.04669621623422e-268,-0.658208211018107,0.862,0.954,1.9114766300869301e-264
Rpl37,0.0,-0.654813519713099,0.891,0.967,0.0
Zfp36,7.99007075435985e-118,-0.649745232441961,0.251,0.456,1.4591467211612e-113
Egfl7,0.0,-0.645265463498239,0.912,0.984,0.0
Vim,2.52179409539139e-271,-0.645100361168741,0.808,0.938,4.60530037700375e-267
Rps27rt,3.26369701429032e-190,-0.62759131083023,0.176,0.43,5.96016348749697e-186
Klf4,7.83631606804627e-162,-0.619775485355933,0.712,0.872,1.4310680403466101e-157
Srgn,1.216971152452e-275,-0.608937625207285,0.829,0.94,2.22243271860784e-271
Lims2,4.0599870669349495e-176,-0.607716011438624,0.484,0.724,7.414348381636601e-172
Nfkbia,2.0102436983824602e-240,-0.597975331326436,0.82,0.944,3.67110704198606e-236
Malat1,0.0,-0.596092016435033,0.99,0.986,0.0
Mt1,3.2711686959983197e-83,-0.593759318045817,0.596,0.727,5.97380827263214e-79
Cst3,6.47309390797252e-217,-0.591842720582862,0.86,0.949,1.18211640947394e-212
Pon2,5.3818722911533404e-167,-0.590679934686203,0.446,0.688,9.82837517810424e-163
Esam,1.1973184512368399e-237,-0.588400487619629,0.81,0.931,2.18654295564871e-233
H3f3a,9.07720429508308e-308,-0.587933257674631,0.89,0.965,1.65767904836807e-303
Rps4x,1.33634724977679e-255,-0.58273937931022,0.884,0.961,2.44043734754237e-251
Rgcc,1.73002988959776e-109,-0.582588457268055,0.548,0.728,3.1593805843834303e-105
Slc2a1,0.0,-0.580745847963897,0.969,0.991,0.0
Fau,0.0,-0.579880986135118,0.952,0.985,0.0
Arl4a,3.91029752119197e-188,-0.574930913220906,0.797,0.916,7.14098533320077e-184
Gpx4,4.11829999476235e-191,-0.573938253761733,0.65,0.839,7.52083945043501e-187
Rnaset2b,3.21828348559928e-165,-0.573402543399705,0.304,0.557,5.87722930140141e-161
Degs2,8.25246322838926e-151,-0.572275169863755,0.446,0.68,1.50706483476845e-146
Stmn1,2.96681965268638e-114,-0.572069630996432,0.288,0.494,5.418006049735861e-110
Pllp,4.03868211711839e-147,-0.570177822519673,0.311,0.55,7.37544128228161e-143
Ptn,4.7907653218707205e-157,-0.56675204508513,0.812,0.926,8.748895630800309e-153
Fkbp4,2.6390828827729e-147,-0.565585342729225,0.343,0.581,4.81949316051987e-143
Ldha,2.39104114143481e-116,-0.562737634066955,0.571,0.742,4.366519332488251e-112
Rnaset2a,5.7068591300155005e-146,-0.560875881495444,0.264,0.5,1.04218661432343e-141
Ptprr,9.62845235064723e-93,-0.558912164404853,0.274,0.451,1.7583479682752e-88
Alas1,3.69686158408049e-130,-0.557665208796912,0.555,0.751,6.751208624847779e-126
Sub1,2.87210165454779e-155,-0.556244351684575,0.485,0.705,5.2450320415351706e-151
Foxq1,1.2582144490509001e-133,-0.554729482436719,0.698,0.839,2.29775122685676e-129
Srsf3,4.26369372168061e-162,-0.554372622587042,0.548,0.758,7.78635747453313e-158
Ier5,1.1885363407887e-148,-0.553354716317163,0.359,0.602,2.1705050655483202e-144
Junb,1.02665139744389e-44,-0.550278619015858,0.404,0.526,1.8748707820120297e-40
Eif3f,3.0929707604157004e-150,-0.547346071697163,0.525,0.741,5.64838320267116e-146
Tubb4b,7.53145247834932e-122,-0.546883322926381,0.421,0.628,1.3753938515961502e-117
Ltbp4,1.69193403239948e-153,-0.546805677871277,0.578,0.782,3.0898099299679304e-149
Cdkn1a,3.8980690325734404e-91,-0.5421592422941,0.539,0.689,7.11865366728562e-87
Cxcl12,1.43312562301872e-139,-0.538224354537648,0.905,0.96,2.6171740127567898e-135
H2-T23,7.13375909043921e-128,-0.537324115366878,0.403,0.627,1.30276708509601e-123
AU021092,4.2182839364966e-100,-0.535613790644811,0.358,0.547,7.70343012483009e-96
Gm2000,9.61988179568224e-142,-0.535505304131467,0.246,0.477,1.7567828135274899e-137
Rps7,2.3715683046300697e-213,-0.533500338785419,0.869,0.951,4.33095803791544e-209
Ywhah,1.38306964385189e-133,-0.533430902601987,0.462,0.678,2.5257617836023298e-129
Gabarapl2,2.19236075443552e-158,-0.532893757351817,0.516,0.743,4.00368920975015e-154
Clic1,2.64496135802622e-149,-0.529006123862095,0.621,0.807,4.83022843202749e-145
Rps5,4.09105556023727e-215,-0.525360167320071,0.877,0.954,7.4710856641053e-211
Srarp,2.27571024740681e-133,-0.525086019020585,0.531,0.738,4.15590205381432e-129
Rpl35a,3.5302607789895496e-237,-0.521971958459614,0.92,0.974,6.446962234590721e-233
mt-Atp8,3.56030622126363e-131,-0.520940120948541,0.368,0.591,6.50183122127164e-127
Sumo2,8.856662041933519e-168,-0.518839911983127,0.622,0.819,1.6174036220979e-163
Mfsd2a,1.36958611696151e-121,-0.516762621726241,0.596,0.783,2.5011381667951202e-117
Slc6a6,2.92635687691978e-184,-0.513182748780689,0.847,0.953,5.3441129286308995e-180
Rpl6,1.85882863364178e-209,-0.511101271752083,0.892,0.96,3.39459285075662e-205
Aldh2,3.01572154939891e-144,-0.510856551079164,0.596,0.792,5.50731069351228e-140
mt-Cytb,4.65494346286117e-305,-0.509634799422761,0.987,0.991,8.50085775187706e-301
Grrp1,3.26796148775739e-130,-0.509511632093083,0.488,0.704,5.967951268942539e-126
Cnbp,1.89807621703329e-153,-0.508085441211872,0.622,0.808,3.4662667875461903e-149
Lmo2,1.99971772493474e-106,-0.506495897662278,0.554,0.727,3.65188450927582e-102
Slc38a2,3.00561841259651e-105,-0.505668782784396,0.452,0.642,5.4888603450837397e-101
Gatm,7.390671899772631e-113,-0.502398339448418,0.66,0.814,1.34968450233648e-108
Rps3a1,6.60977688946324e-178,-0.5021173589074,0.904,0.963,1.20707745555378e-173
H3f3b,9.16756651372608e-254,-0.501220179945881,0.936,0.97,1.67418099673666e-249
Map1lc3a,7.267003574302509e-123,-0.500468945492151,0.328,0.551,1.32710019273912e-118
Cav2,5.540191782528659e-122,-0.497039030149378,0.494,0.697,1.0117498233253801e-117
Gpx1,6.01823406886538e-105,-0.496555755603638,0.497,0.681,1.0990499056562e-100
Dync1i2,7.74165982885638e-120,-0.496025746814521,0.636,0.793,1.41378191794575e-115
Rps20,1.27104664590628e-189,-0.495129069365044,0.917,0.968,2.3211853847540498e-185
Snx3,2.87226016147172e-150,-0.492552993575514,0.71,0.867,5.24532150687966e-146
Apod,6.64063410616705e-62,-0.484264481638008,0.211,0.351,1.2127126004682299e-57
Il10rb,3.05281738820317e-123,-0.482999249061042,0.535,0.73,5.57505511433664e-119
Gnb2,4.37031110711522e-136,-0.481072330354444,0.601,0.788,7.981062143813811e-132
Nkd1,5.157207213677471e-85,-0.480194439549873,0.417,0.593,9.4180918136178e-81
Rpl27a,2.10098760713678e-250,-0.48002001345205,0.956,0.985,3.83682356815319e-246
Rpl21,3.48584572085124e-199,-0.476588629877766,0.92,0.969,6.3658514554185294e-195
Arf6,2.4098219584852e-111,-0.476391422070647,0.247,0.449,4.4008168605856795e-107
Glul,6.4800528279642394e-83,-0.475484462373098,0.723,0.829,1.18338724744283e-78
Eif1,4.88278876514843e-230,-0.474984974889101,0.915,0.968,8.916948842914069e-226
Grasp,3.52713040582121e-101,-0.472638644641085,0.482,0.666,6.4412455471107e-97
Tubb2a,2.77390233007219e-90,-0.472476814912596,0.226,0.399,5.06570043517784e-86
Ywhaq,2.4469217892301e-142,-0.471904294602925,0.694,0.842,4.46856857149201e-138
Actb,0.0,-0.471809056541755,0.985,0.993,0.0
Pdgfb,4.5483848958792e-147,-0.471195513452073,0.764,0.896,8.30626049685459e-143
Oaz1,9.07594726135106e-143,-0.470656510454069,0.663,0.834,1.65744948886793e-138
Laptm4a,3.82217923705284e-169,-0.467909540751807,0.767,0.904,6.98006372270589e-165
Cd151,3.2056297534007696e-114,-0.463396476874639,0.384,0.594,5.85412105566049e-110
Rpl34,1.98752182391317e-197,-0.46332476797422,0.907,0.963,3.62961235483024e-193
Pik3ip1,1.0106468183683501e-97,-0.463279192757032,0.326,0.52,1.84564321970428e-93
Isg15,7.66457740761763e-40,-0.462000539727199,0.307,0.421,1.39970512617913e-35
Dynll1,1.2306592115168101e-145,-0.461462501773748,0.84,0.923,2.24742985207199e-141
Fcgrt,2.74236691858551e-121,-0.460591659009526,0.691,0.844,5.008110466720851e-117
H2afz,6.472089488395219e-103,-0.45947474897154,0.487,0.678,1.1819329823707301e-98
H2-D1,2.0044740206077198e-128,-0.458647447833799,0.851,0.93,3.66057045643382e-124
Selenof,1.69138849228098e-133,-0.457702579577368,0.574,0.762,3.08881366460352e-129
Naca,8.68422212588164e-139,-0.457454483240532,0.755,0.889,1.58591264462851e-134
Atp6v0c,3.4914094164076397e-116,-0.457335759367236,0.518,0.714,6.37601187624364e-112
Rpl9,6.46604601883441e-205,-0.456869839582565,0.94,0.976,1.1808293239595401e-200
Bri3,1.35944286049908e-118,-0.455851302586143,0.482,0.684,2.48261455184342e-114
Ftl1,6.23767748245978e-147,-0.455624807758696,0.79,0.912,1.1391246618468e-142
Selenop,4.66917926271011e-135,-0.453194782323112,0.87,0.964,8.5268551695612e-131
Selenok,2.70503754606685e-142,-0.452840935731192,0.668,0.837,4.93993956662728e-138
Anxa3,2.62079084511222e-123,-0.449585566731895,0.737,0.871,4.78608824134393e-119
Smagp,1.40707322340986e-109,-0.448509985144447,0.216,0.414,2.56959712059109e-105
Rhoa,1.1392007648139101e-183,-0.447844464685301,0.864,0.945,2.08040843670316e-179
Cfl1,8.18105566032076e-141,-0.445651341776507,0.77,0.895,1.4940243846877801e-136
Gm11808,2.66294524178886e-111,-0.444749638564433,0.127,0.304,4.86307060055481e-107
Rsrp1,1.01652536610403e-111,-0.444356557195786,0.585,0.764,1.85637862357917e-107
Bnip3l,6.23681255405016e-121,-0.443871120140378,0.63,0.809,1.1389667086206399e-116
mt-Nd2,6.31210253117755e-215,-0.443807457337817,0.978,0.99,1.15271616424364e-210
Ccdc85b,1.7274027881213099e-122,-0.442934710597171,0.666,0.825,3.15458297166714e-118
Akr1a1,1.64316615972644e-115,-0.442812446199168,0.622,0.781,3.00075004089242e-111
Sgk1,1.84890212932411e-72,-0.441830993649869,0.256,0.416,3.3764650685717002e-68
Ddah2,9.72185979261383e-97,-0.440954879510801,0.149,0.316,1.7754060353271397e-92
Myl12a,1.5937141630115e-128,-0.439079789764719,0.736,0.875,2.9104408044916e-124
Gabarap,8.45886327722365e-115,-0.438389165842273,0.571,0.75,1.54475761168658e-110
Rpl41,9.39151309338548e-223,-0.435959118398304,0.95,0.984,1.7150781211140598e-218
Btf3,4.92186268622813e-128,-0.435418144234626,0.673,0.833,8.98830563758982e-124
Rpl3,2.72406056016273e-127,-0.432842599434705,0.8,0.915,4.9746793949691796e-123
Klf6,8.876045347163591e-87,-0.432303928660138,0.59,0.745,1.62094340129902e-82
Gnas,4.07415838821216e-226,-0.431763174579133,0.945,0.984,7.44022804855305e-222
Btg3,1.70405496687507e-90,-0.430573020208325,0.354,0.545,3.11194518050725e-86
Pfdn5,1.63785107126234e-114,-0.428934245133284,0.671,0.822,2.9910436263392804e-110
S1pr1,1.12819761003512e-122,-0.427371868232811,0.843,0.924,2.06031447544615e-118
Tagln2,3.99272552739899e-93,-0.423374368808925,0.679,0.815,7.29151535813603e-89
Ppib,1.09169764992093e-115,-0.422388469881699,0.612,0.786,1.9936582482855902e-111
Vdac3,3.7754414817091004e-96,-0.421137630487437,0.351,0.546,6.89471123389717e-92
Rabac1,3.28845179512217e-127,-0.419759295137023,0.693,0.852,6.0053706682521096e-123
Eif4a1,3.09478794380386e-98,-0.419192919303456,0.371,0.575,5.65170174297461e-94
Pim3,4.25128085225845e-71,-0.418516212503268,0.328,0.492,7.76368909239437e-67
Rps24,1.71325965607513e-170,-0.41811836387098,0.954,0.983,3.1287547839244e-166
Ndufa7,3.71503068343101e-107,-0.415781815070802,0.67,0.828,6.78438903408171e-103
Cox5a,2.11261806928574e-102,-0.41312123230424,0.561,0.742,3.8580631181296204e-98
Kank3,6.49737019839743e-127,-0.413051351689934,0.735,0.877,1.1865497456313399e-122
Rras,2.08838795074201e-95,-0.412918679970831,0.53,0.708,3.8138140756450604e-91
Btg1,2.16388272007835e-73,-0.412861146374073,0.377,0.541,3.95168262340708e-69
Tprgl,1.01294433466056e-89,-0.412185755436165,0.415,0.607,1.8498389439571202e-85
Fos,2.89722692977813e-43,-0.409671448048211,0.237,0.358,5.29091581916083e-39
Polr2e,8.3018086621421e-83,-0.408934623860066,0.321,0.499,1.5160762978803898e-78
Mal,1.2238679047374799e-80,-0.408647487469583,0.733,0.842,2.23502756763158e-76
Rpl22,5.50324608413936e-116,-0.408587580010466,0.794,0.895,1.0050027998855301e-111
Gng5,2.03116951103864e-131,-0.407984870648507,0.822,0.916,3.70932176105877e-127
Clec2d,4.08260496241854e-95,-0.407418208955599,0.719,0.856,7.45565318236873e-91
Herpud1,2.1240003707711e-88,-0.405683080071695,0.273,0.459,3.87884947710219e-84
Rpl30,2.6830449654323502e-136,-0.404968634430538,0.901,0.961,4.8997767158725604e-132
Rplp0,7.0895416129782e-109,-0.403332487642886,0.755,0.88,1.29469208936208e-104
Bok,3.11514117170795e-79,-0.402880133534655,0.193,0.354,5.68887080777306e-75
Rpl36,6.5022543531844e-138,-0.40212824347073,0.856,0.94,1.18744168997853e-133
Cdkn1c,2.01080818256076e-41,-0.400197558323714,0.209,0.322,3.67213790299246e-37
Selenow,2.32581427594197e-98,-0.400095523894782,0.617,0.783,4.2474020307252297e-94
Ndufa3,5.51623257817504e-86,-0.399971664086668,0.347,0.535,1.00737439342633e-81
Tmem59,1.62621048973123e-112,-0.398346648078964,0.656,0.817,2.9697855963471698e-108
Smpdl3a,2.2713512316756098e-79,-0.397422639506023,0.307,0.486,4.14794161928599e-75
Rhoc,1.24610180801432e-93,-0.397305779118294,0.503,0.693,2.27563112179575e-89
Slc50a1,4.16432261926187e-74,-0.39489654389454,0.379,0.546,7.60488596729603e-70
Pnrc1,1.16535089094491e-82,-0.394590170852535,0.373,0.557,2.1281637970435998e-78
Cox6c,5.14091301204465e-100,-0.394197744639128,0.653,0.804,9.38833534259594e-96
Arf5,1.73679585620049e-94,-0.393850279080602,0.411,0.607,3.17173659259334e-90
Ddx5,3.08765527029735e-157,-0.392806015962307,0.917,0.968,5.638676054617019e-153
H2-K1,1.0431140828454e-59,-0.391949228600327,0.673,0.776,1.90493493809227e-55
Klf9,7.12790483461267e-76,-0.390892384924645,0.565,0.711,1.30169798089697e-71
Rpl39,2.9972964156634e-116,-0.389651761258812,0.822,0.909,5.473662714284491e-112
Hprt,1.24819560015283e-87,-0.388942435657466,0.452,0.642,2.2794548049990997e-83
Tcim,1.88390388621105e-59,-0.386057302505086,0.07,0.171,3.44038527699862e-55
Cd320,1.09574543529691e-76,-0.385510226437221,0.219,0.384,2.00105031393922e-72
Rpl7,8.02384066797562e-119,-0.384588341806575,0.881,0.941,1.46531378278571e-114
Ndfip1,1.09419972851406e-94,-0.384287423688002,0.523,0.709,1.99822754421238e-90
Nmt1,2.99842035263216e-80,-0.384146267942157,0.433,0.608,5.47571524797685e-76
Cetn3,1.01147237963786e-65,-0.384128981447594,0.401,0.553,1.84715085969467e-61
Rasd1,6.8844774882479705e-59,-0.383957636291894,0.109,0.225,1.25724327890384e-54
Plxdc2,5.74086344362211e-108,-0.381823751696052,0.041,0.171,1.04839648207427e-103
Cbx3,1.05021038566081e-75,-0.380899706537358,0.472,0.638,1.91789420629378e-71
Atox1,5.28430082680979e-113,-0.380643170034094,0.831,0.922,9.65019016992004e-109
Ssbp4,7.0450589418038795e-81,-0.379676777870704,0.343,0.522,1.28656866395222e-76
Vdac2,2.99224807974715e-81,-0.379665448708803,0.427,0.608,5.46444344323425e-77
Rpl11,6.48241863098366e-133,-0.379337120208026,0.874,0.949,1.18381929039024e-128
Cdk8,5.4899394140703204e-111,-0.379200036906689,0.915,0.975,1.00257273579752e-106
Atp5k,5.62543920320993e-77,-0.378724619407328,0.396,0.572,1.0273177072902e-72
Id2,1.97936062824578e-62,-0.378711016591198,0.161,0.293,3.6147083793024305e-58
Mapk3,8.35319921979927e-78,-0.378692040818667,0.384,0.556,1.52546124151974e-73
St13,4.1501620851284503e-73,-0.378377591766864,0.524,0.682,7.57902599986157e-69
Calm2,1.00004838616016e-81,-0.377998952711448,0.573,0.735,1.82628836280568e-77
Rps13,9.66229292459285e-115,-0.377248470231392,0.839,0.923,1.76452793388915e-110
Tle5,9.53169411979198e-81,-0.375365743055085,0.54,0.708,1.74067798015641e-76
Acvrl1,3.05150574502464e-98,-0.37284612876638,0.721,0.854,5.572659791564e-94
Grap,2.15998648480062e-75,-0.372808192960712,0.375,0.552,3.9445673185429e-71
Htra1,5.66454979214648e-86,-0.372121966909542,0.062,0.186,1.03446008304179e-81
Ttr,1.5436873157841e-27,-0.371758933195248,0.11,0.187,2.81908177608492e-23
Srsf2,1.2913975063790198e-70,-0.36932684547575,0.378,0.546,2.35835012614937e-66
Cox7a2l,4.35049671030402e-75,-0.368992399354616,0.516,0.678,7.94487709235721e-71
N4bp3,1.2391312236783901e-67,-0.368922003642152,0.226,0.378,2.26290144068148e-63
Selenom,2.0586681387544e-67,-0.368019090030471,0.353,0.516,3.7595397549932903e-63
Yipf4,1.4873611741208e-77,-0.367964486136729,0.275,0.449,2.7162189761794e-73
Eif5a,2.20115333759715e-79,-0.367960409883092,0.43,0.611,4.01974622511992e-75
Rpl9-ps6,2.00138033096531e-77,-0.367738254422629,0.187,0.345,3.65492076040885e-73
Gm26532,1.19852880113432e-67,-0.367393611077542,0.118,0.245,2.1887532966315e-63
Serf2,2.58555620733659e-99,-0.366221399062967,0.764,0.875,4.7217427458380804e-95
Ap2a2,7.05545047768019e-66,-0.366102550044945,0.368,0.531,1.2884663662339601e-61
Rps26,4.50339489753768e-100,-0.365258551851193,0.795,0.9,8.224099761883309e-96
Sem1,1.16822380342703e-93,-0.365217689594287,0.616,0.773,2.13341030981843e-89
Dstn,3.40451246351488e-76,-0.36416998300842,0.685,0.811,6.21732066087087e-72
Rheb,6.90614425104307e-78,-0.363060190411784,0.427,0.602,1.26120006312549e-73
Ly6c1,3.05686108400935e-140,-0.362863891245105,0.979,0.995,5.58243971161787e-136
Dusp11,2.56909442321132e-71,-0.361096112688474,0.499,0.664,4.6916802356685206e-67
Ndufb1-ps,1.12060287788299e-73,-0.360377194530123,0.382,0.555,2.04644497558992e-69
Ifi35,2.70499590464529e-63,-0.360168613589326,0.286,0.444,4.93986352106323e-59
Bub3,1.07211568714233e-70,-0.359462233750741,0.228,0.388,1.95789766785932e-66
Atp6v0e,6.89262354917421e-72,-0.358456586060181,0.436,0.601,1.25873091255019e-67
Ndufa6,1.48669883759481e-68,-0.358099615902769,0.45,0.616,2.71500941721564e-64
Ostf1,8.75173186303887e-79,-0.356588511087142,0.562,0.727,1.59824127282816e-74
Rps10,2.55891663586551e-116,-0.356571214133981,0.911,0.964,4.673093560417591e-112
Gstm7,1.06534916948825e-69,-0.355749047745614,0.144,0.285,1.94554065331944e-65
Gm11867,1.47418481591426e-64,-0.355471296390125,0.065,0.17,2.69215631082263e-60
Ppp1r2,3.25054760774573e-79,-0.354638151578955,0.629,0.781,5.93615004126525e-75
Cdc42,9.09664763653778e-94,-0.354517819263185,0.794,0.89,1.66122979138453e-89
Chchd2,4.2204862213720904e-120,-0.354374284017239,0.871,0.943,7.70745193746971e-116
Gadd45g,4.67516605611835e-48,-0.354269129458024,0.088,0.184,8.537788251683321e-44
Saraf,1.18380967596562e-72,-0.353624394353375,0.422,0.594,2.16187323024842e-68
Rpl13,1.8964053549128698e-140,-0.353287276597275,0.967,0.987,3.46321545914189e-136
Hnrnpf,1.35594385642569e-85,-0.353206523938874,0.68,0.816,2.4762246706046e-81
Rpl19,5.52227590288071e-131,-0.35307948922636,0.927,0.97,1.00847802538407e-126
Ppia,2.86455055783402e-147,-0.352155299147336,0.952,0.979,5.2312422287164905e-143
Rps19,1.46106670254932e-112,-0.351499954143057,0.905,0.959,2.66820001219556e-108
Eif4h,2.95605420192475e-75,-0.350544645576428,0.449,0.619,5.39834618355498e-71
Sumo1,5.87927314705672e-72,-0.350003607091699,0.402,0.575,1.0736728621155e-67
Fxr1,1.71084556329977e-61,-0.349951232679847,0.444,0.595,3.1243461676980396e-57
Hnrnpk,1.37821157691951e-78,-0.349917502729045,0.641,0.786,2.51688998177042e-74
Srsf7,3.14556590945767e-68,-0.349567938077929,0.315,0.475,5.74443246385159e-64
Pmepa1,2.2723011145339802e-45,-0.349085361684249,0.468,0.592,4.14967629536196e-41
Cd81,1.62836219150019e-84,-0.349028252528756,0.736,0.864,2.97371503411764e-80
Eif3h,2.83107737242574e-67,-0.348186190386313,0.505,0.662,5.17011349752389e-63
Adgre5,1.22104474067645e-66,-0.347662944533267,0.476,0.644,2.2298719054233397e-62
Raly,2.7839076318718602e-67,-0.347210727475196,0.342,0.506,5.08397211732439e-63
Prss23,6.84998367309609e-47,-0.347070988345616,0.285,0.414,1.25094401838081e-42
Ptma,1.53845391228083e-122,-0.346982772606507,0.964,0.985,2.80952453460725e-118
Pop5,7.096314417317991e-67,-0.34678702114191,0.399,0.565,1.29592893889061e-62
Castor1,3.60078363055878e-70,-0.34630857635535,0.141,0.28,6.57575106612644e-66
Rps11,2.58261642335611e-74,-0.345786815121352,0.794,0.889,4.71637411233292e-70
Tmem50a,4.8630684011526905e-74,-0.34510851221121,0.57,0.729,8.88093551418504e-70
Tomm7,2.0510916138893e-77,-0.344424999787225,0.499,0.668,3.74570350528463e-73
Trim47,9.115530514446801e-66,-0.341844667788518,0.307,0.474,1.6646781825482702e-61
Rpl18,6.825272434900011e-106,-0.339772210629329,0.877,0.939,1.24643125206144e-101
Sh3bgrl3,4.04523596694452e-79,-0.339301012679412,0.631,0.783,7.38740992283408e-75
Rps15a,2.7192698567533104e-91,-0.33901252517378,0.872,0.937,4.9659306124029e-87
Ywhae,4.29730641392673e-95,-0.338859338870441,0.777,0.884,7.84774097311299e-91
Irf7,3.72983097708542e-48,-0.338821194413252,0.121,0.226,6.8114173303534e-44
Cacybp,4.48806869937131e-54,-0.338592997002131,0.293,0.436,8.19611105879189e-50
Rnf7,1.8367563201252002e-68,-0.338500540617864,0.333,0.507,3.35428439181265e-64
Ly6a,2.65429474012172e-101,-0.337545540937545,0.983,0.991,4.84727305441028e-97
Lpar6,1.14923331959064e-35,-0.337425007181429,0.233,0.338,2.09872988823644e-31
Srp14,3.55923956583028e-67,-0.337096006709697,0.489,0.651,6.49988329511927e-63
Calm1,4.9478575260136e-138,-0.336921231248984,0.974,0.988,9.035777414006039e-134
Slc31a1,1.7139302673568498e-55,-0.335064350719811,0.377,0.526,3.12997945424708e-51
Map1lc3b,8.608419992543789e-69,-0.334934229808595,0.536,0.698,1.57206965903835e-64
Rps8,1.89698288595672e-128,-0.334482958111839,0.977,0.988,3.46427014633417e-124
Rnf215,1.73297130868415e-75,-0.334382929147214,0.174,0.33,3.1647522039189997e-71
Ptms,4.3108690810584497e-64,-0.334357022222388,0.631,0.761,7.872509115828941e-60
Palm,8.34543556046971e-69,-0.334290103205534,0.534,0.709,1.52404344205298e-64
S100a13,4.3681853839663395e-81,-0.334175410172759,0.689,0.816,7.977180148199329e-77
Snrnp27,1.46010632958727e-48,-0.333951061047244,0.307,0.436,2.66644617909227e-44
Rps9,3.69118328206362e-99,-0.333663025700941,0.89,0.948,6.74083890970457e-95
Ubald2,8.217669873340871e-67,-0.333538041281456,0.245,0.402,1.50071087226951e-62
H2afv,5.43775296803575e-64,-0.333376360880864,0.412,0.583,9.930424470226891e-60
