gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Plxna2,1.75406700382668e-150,0.573220744915586,0.73,0.585,3.10557563027514e-146
Nfkbia,3.52081274730111e-278,0.560695181591579,0.983,0.95,6.23359896909662e-274
Clip1,4.47182463932921e-178,0.556000280396026,0.842,0.737,7.91736552393237e-174
Cttnbp2nl,2.86408472346486e-131,0.555703647747759,0.646,0.495,5.07086200289454e-127
S1pr1,7.87758918891866e-299,0.545320997130678,0.975,0.93,1.39472716589805e-294
Pik3ip1,5.8882022823758e-147,0.53840774782149,0.704,0.533,1.04250621409464e-142
Mt1,1.6123925546654403e-67,0.535982468993184,0.744,0.677,2.85474101803516e-63
Ttll7,2.5259897290266e-161,0.521062532399902,0.809,0.685,4.4722648152415905e-157
Mt2,4.9105585737213004e-61,0.518832907150033,0.494,0.381,8.69414395477356e-57
B2m,5.624648232759351e-212,0.518005162569623,0.969,0.93,9.958439696100429e-208
Cyth3,4.01117521686291e-115,0.49767177013871,0.701,0.579,7.101785721455781e-111
Rps29,0.0,0.49582305409736,0.996,0.991,0.0
Cavin2,7.57717659935063e-148,0.489989704010187,0.917,0.858,1.34153911691503e-143
Fzd4,4.6011583551991194e-114,0.480785557487659,0.614,0.457,8.14635086788004e-110
Mxd4,2.24261075058381e-121,0.472451209464474,0.742,0.619,3.9705423339086406e-117
Angptl4,3.37293727772157e-101,0.472192606809384,0.186,0.069,5.971785450206041e-97
Susd6,1.98965511244817e-115,0.467321515671828,0.603,0.437,3.52268437658949e-111
Serinc3,6.01064066077879e-215,0.458659785098271,0.967,0.936,1.0641839289908801e-210
Bnip3,4.86432825458736e-78,0.441548348320427,0.46,0.32,8.61229317474693e-74
Pnpla2,6.344383988055289e-82,0.441201223461499,0.547,0.411,1.12327318508519e-77
Rsad2,2.50461430595673e-41,0.440437367846174,0.386,0.283,4.43441962869639e-37
Klf9,2.57475328777411e-124,0.438835726620866,0.843,0.741,4.55860069600407e-120
Map3k6,4.24814636633616e-108,0.434060453530576,0.374,0.211,7.52134314159818e-104
Irf2bp2,2.02508304943491e-102,0.432878163489184,0.548,0.387,3.58540953902452e-98
Tmc7,1.73347937244895e-83,0.432792219482138,0.505,0.361,3.06912522892087e-79
Slc2a1,2.68188121327865e-277,0.430276276594968,0.993,0.991,4.74827068810984e-273
Kbtbd11,1.13751056712336e-75,0.426611489470723,0.435,0.298,2.01396245909191e-71
Rps28,2.57177162734569e-140,0.425491711665153,0.935,0.897,4.55332166621554e-136
Adipor2,4.1042054459963797e-100,0.425057550686727,0.756,0.655,7.2664957421366e-96
mt-Atp8,2.09222304562485e-99,0.418821688810941,0.74,0.631,3.7042809022787904e-95
Sult1a1,4.83643638263251e-89,0.416298799394266,0.405,0.251,8.562910615450851e-85
Tbc1d4,3.4711302806250704e-91,0.410588489078201,0.814,0.738,6.1456361618466905e-87
Txnip,4.04777327445624e-72,0.401108307785046,0.677,0.571,7.16658258242477e-68
Adgrg1,5.20912604130725e-87,0.395321266790341,0.624,0.489,9.222757656134489e-83
Ccny,4.0567737594479505e-91,0.394465753072309,0.771,0.692,7.18251794110259e-87
Irak2,5.28067721934926e-66,0.392637460010227,0.42,0.294,9.34943901685787e-62
Clic4,3.56344481608147e-122,0.38984609319655,0.949,0.915,6.30907904687225e-118
Sash1,5.49841235018347e-79,0.388394636663288,0.75,0.674,9.73493906599984e-75
Cd59a,1.34207004431343e-62,0.38751326590857,0.755,0.681,2.37613501345694e-58
Fas,2.53519081043591e-86,0.384615169114373,0.687,0.556,4.4885553298767795e-82
Sec14l1,1.60686281126745e-69,0.383632451855606,0.558,0.435,2.84495060734901e-65
Selenop,2.12551818429401e-90,0.382719218331297,0.976,0.968,3.76322994529254e-86
Paqr5,2.65762048644495e-102,0.382056901756644,0.891,0.829,4.7053170712507804e-98
Ralbp1,3.68250915982848e-77,0.38169013203082,0.761,0.678,6.519882467476331e-73
Gm19951,1.75329149219839e-94,0.37879563880666,0.795,0.695,3.10420258693724e-90
Pde2a,1.97088172879783e-81,0.378542819473348,0.783,0.696,3.48944610083656e-77
Prss23,3.5583506476309194e-55,0.377184488454216,0.596,0.488,6.30005982163054e-51
Hspb1,4.3037587368947706e-120,0.375342302818319,0.992,0.977,7.619804843672189e-116
Phactr1,1.1923014403078399e-49,0.37459514674148,0.543,0.437,2.11096970006503e-45
Ccn1,1.9680123474886e-20,0.373335233055778,0.255,0.194,3.48436586122856e-16
Zhx3,1.15649810517968e-52,0.371594740299392,0.501,0.398,2.04757989522063e-48
Ccdc141,9.709063243418121e-97,0.371276240271149,0.957,0.934,1.7189896472471797e-92
Nostrin,6.182512857619729e-119,0.369416064022198,0.952,0.921,1.09461390144157e-114
Hsp90aa1,7.775744211245298e-93,0.369274225245611,0.868,0.797,1.37669551260098e-88
Proser2,2.82498991496e-50,0.368267744153634,0.464,0.355,5.00164464443668e-46
Fnbp1l,3.9990778866402902e-87,0.367930434531209,0.864,0.809,7.08036739829664e-83
Syn3,2.06753354682521e-57,0.366657348866531,0.34,0.227,3.66056814465404e-53
Sema7a,1.6643108005570902e-91,0.363958765377257,0.839,0.756,2.94666227238632e-87
Hipk1,5.2056696463727504e-54,0.362688929498001,0.478,0.373,9.21663810890296e-50
Bst2,1.96738600526156e-44,0.361256067093057,0.63,0.546,3.4832569223156e-40
Fkbp5,7.88431773942716e-129,0.358973070179584,0.155,0.037,1.39591845576558e-124
Tmcc3,6.96592009569738e-46,0.357408236372253,0.501,0.401,1.2333161529432199e-41
Rapgef4,7.2725317826221e-77,0.354350579017074,0.872,0.823,1.28760175211324e-72
Shroom2,2.1302202444664002e-66,0.353407116459381,0.341,0.217,3.77155494282776e-62
Tceal9,5.2262105837368505e-21,0.352607653576332,0.577,0.531,9.2530058385061e-17
Rpl37,2.71795765898256e-157,0.350831190060163,0.985,0.974,4.81214403522862e-153
Sorbs1,3.56765202576165e-71,0.34846689759369,0.841,0.788,6.316527911611e-67
Sgms1,4.81874140066951e-174,0.34836429937661,0.99,0.978,8.53158164988538e-170
Maff,1.07640521427689e-67,0.34811627737087,0.253,0.14,1.90577543187723e-63
Elmo1,2.44055182863964e-49,0.347008577789333,0.612,0.521,4.32099701260648e-45
Apold1,6.68596634438767e-29,0.344564402407845,0.562,0.485,1.18375034127384e-24
Rps27,3.2443729344447303e-155,0.341374512161367,0.985,0.974,5.7441622804344e-151
Ppp2r2d,5.42308478547585e-54,0.338673831965502,0.547,0.443,9.60157161268499e-50
Ccnd3,1.21944630333726e-53,0.338034728154717,0.619,0.521,2.15902968005862e-49
Nek7,3.0474056941738802e-58,0.337889145664845,0.6,0.494,5.39543178153485e-54
Ccdc152,1.01242266671365e-61,0.333015324958326,0.232,0.127,1.7924943314165198e-57
Slc30a1,1.37783195778671e-64,0.332078572828268,0.774,0.698,2.43945148126137e-60
Akap12,9.48963669747765e-47,0.331281383680965,0.849,0.807,1.68014017728842e-42
Rasd1,7.534858874430329e-18,0.330298480626644,0.336,0.278,1.33404676371789e-13
Isg15,4.5602693584058504e-17,0.330221898556343,0.498,0.445,8.07395689905755e-13
H2-Q4,7.295809170626059e-42,0.327996478722823,0.501,0.411,1.29172301365934e-37
Slc16a9,7.97899701821374e-42,0.325911509243203,0.484,0.386,1.41268142207474e-37
Hsp90ab1,3.92278179967105e-184,0.324742948565385,0.997,0.994,6.94528517631759e-180
Synm,5.749579279740999e-42,0.324214835970482,0.668,0.593,1.01796301147814e-37
Cdc42ep4,4.6342369834831105e-52,0.315139686160184,0.322,0.212,8.20491657925684e-48
Klhl2,7.3844623959272e-48,0.314514902901232,0.583,0.492,1.3074190671989099e-43
Myrip,4.28481183087762e-51,0.313494122052594,0.416,0.304,7.58625934656883e-47
Atp10a,2.8456041404160898e-70,0.313202687121904,0.901,0.868,5.03814213060668e-66
Lrrc8a,2.6048228316577303e-46,0.310629130566525,0.429,0.325,4.61183882345001e-42
Rps21,2.97251640208734e-134,0.307321210485521,0.992,0.981,5.26284028989563e-130
Sesn1,2.97073347048436e-31,0.306311753881821,0.499,0.422,5.25968360949257e-27
Rpl38,4.42852284536885e-117,0.306103291713705,0.995,0.991,7.840699697725551e-113
Jcad,6.77099204543205e-85,0.304999427944372,0.943,0.925,1.19880414164375e-80
Rpl39,2.29373586611038e-99,0.304852192711892,0.954,0.927,4.06105935094842e-95
Chka,6.98232211556737e-49,0.303728602437818,0.339,0.231,1.2362201305612e-44
Epas1,9.5320948681024e-106,0.300427708145011,0.978,0.965,1.68765739639753e-101
Klf13,4.01485433211166e-69,0.300350122914423,0.831,0.771,7.1082995950037e-65
Sh2d3c,7.592743973089331e-47,0.300171759579736,0.426,0.318,1.3442953204354699e-42
Pakap.1,4.9084615268457e-78,0.299955084226487,0.923,0.895,8.69043113328031e-74
Ucp2,5.58077028809711e-40,0.299317102339369,0.741,0.681,9.880753795075939e-36
mt-Nd3,3.42125375581999e-69,0.297397766605914,0.876,0.828,6.0573297746793e-65
Ranbp9,1.84609304629202e-29,0.293964066338821,0.447,0.373,3.26850773846001e-25
Pls3,3.58813211943449e-49,0.293559813162854,0.812,0.749,6.35278791745876e-45
Dock9,8.30591346963994e-66,0.292990283789123,0.9,0.867,1.4705619797997501e-61
St13,9.49230404428949e-64,0.28579797020392,0.792,0.713,1.68061243104145e-59
Rpl37a,1.37222511506332e-119,0.285527503742846,0.989,0.982,2.42952456621961e-115
Gm2000,9.85185346785212e-43,0.284705452811858,0.601,0.516,1.74427065648322e-38
Gimap6,5.63514226568795e-33,0.283584197208886,0.762,0.703,9.97701938140051e-29
Hmgcs2,8.12665790626848e-27,0.281330059483894,0.372,0.297,1.4388247823048299e-22
Rpl41,3.53542728874e-134,0.281077819845152,0.992,0.987,6.25947401471418e-130
Nfib,4.40233385486047e-57,0.280823081138666,0.891,0.857,7.79433209003046e-53
Gm41030,5.6604577853460796e-33,0.280246949377392,0.212,0.137,1.00218405089552e-28
Ctla2b,7.88156005800244e-27,0.278573393164687,0.484,0.408,1.3954302082693299e-22
Sh3bgrl,9.89303749139413e-40,0.276140820340085,0.722,0.657,1.75156228785133e-35
H2-K1,3.52252681644775e-46,0.276027594711743,0.866,0.822,6.23663372852074e-42
Pdcd4,5.58570131242413e-37,0.275619995777951,0.458,0.363,9.889484173646919e-33
Prkacb,1.86277321637334e-37,0.266464059532471,0.491,0.4,3.2980399795889896e-33
Doc2b,4.10077835401753e-84,0.265220330188456,0.103,0.024,7.26042807578804e-80
Rpl36,3.16554544750855e-86,0.264906745402045,0.969,0.951,5.60459821481388e-82
Rnf103,1.27750253791059e-27,0.26343321349449,0.365,0.289,2.2618182433706902e-23
Myh9,7.45428014817191e-43,0.262510060513524,0.815,0.766,1.31978030023384e-38
Smarca2,2.93490518772598e-40,0.260494946326306,0.78,0.721,5.196249634868849e-36
Uba52,2.77867475515892e-51,0.258922439177769,0.84,0.782,4.91964365400888e-47
Wasf2,2.42150114243879e-60,0.25759731815236,0.883,0.843,4.287267772687869e-56
Kctd12,2.7611826842049e-26,0.256425903851653,0.501,0.434,4.8886739423847795e-22
Hspe1,1.13136959453436e-26,0.255116830953705,0.498,0.426,2.0030898671230898e-22
Lpin2,3.16389587378332e-30,0.254158393849451,0.229,0.156,5.60167764453336e-26
Tns1,1.71414346364277e-52,0.252841901109786,0.792,0.719,3.03489100237953e-48
Tmem204,1.99061319657124e-37,0.252745604302987,0.757,0.699,3.5243806645293796e-33
Jade2,6.4094635407563e-53,0.251959632826047,0.195,0.103,1.1347955198909e-48
Tnrc6c,1.54858194037046e-28,0.251467507016974,0.614,0.553,2.7417643254259002e-24
Dusp3,4.34112116079657e-37,0.250609680055846,0.731,0.674,7.68595501519033e-33
