"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Sox17",0,-0.409479109940255,0.596,0.832,0
"Rpl37a",0,-0.251031593637158,0.923,0.982,0
"H3f3a",0,-0.216574777701192,0.906,0.972,0
"Vim",0,-0.335196282904587,0.823,0.949,0
"Egfl7",0,-0.26041170494318,0.914,0.985,0
"Plcb1",0,0.316310233355151,0.943,0.91,0
"Id1",0,-0.301575215264707,0.831,0.94,0
"Pltp",0,-0.247180622829102,0.969,0.997,0
"Rps21",0,-0.26597467571544,0.919,0.981,0
"Sox18",0,-0.486740404983489,0.593,0.862,0
"Mecom",0,0.294643166460926,0.939,0.886,0
"Rps27",0,-0.271723201629475,0.897,0.973,0
"Dnaja1",0,-0.325984148937636,0.758,0.92,0
"Id3",0,-0.30914101126564,0.873,0.965,0
"Vwa1",0,-0.444972271789563,0.779,0.948,0
"Fryl",0,0.418422787410728,0.794,0.606,0
"Rpl6",0,-0.230775321803124,0.898,0.969,0
"Hspb1",0,-0.312029371722672,0.922,0.977,0
"Actb",0,-0.163993793847995,0.987,0.995,0
"Flt1",0,0.139582675397917,0.999,0.999,0
"Magi1",0,0.47974267339102,0.619,0.366,0
"Rps5",0,-0.233741054655636,0.883,0.963,0
"Apoe",0,-0.382750469949948,0.741,0.912,0
"Igf1r",0,0.191658780277671,0.979,0.977,0
"Insr",0,0.38807438903721,0.807,0.649,0
"Uba52",0,-0.468997032969779,0.465,0.781,0
"Jund",0,-0.411273716996954,0.642,0.861,0
"Klf2",0,-0.376738107281946,0.894,0.977,0
"Wfdc1",0,-0.32739545187271,0.695,0.882,0
"Maml2",0,0.544818382156541,0.758,0.505,0
"Esam",0,-0.267724541952631,0.815,0.94,0
"Hspa8",0,-0.324567153908336,0.903,0.985,0
"Ctsh",0,-0.387102549290215,0.524,0.776,0
"Syne1",0,0.329481452609509,0.898,0.801,0
"Utrn",0,0.227595732288309,0.976,0.953,0
"Bsg",0,-0.197273337011804,0.993,0.999,0
"Rpl41",0,-0.176200365739886,0.954,0.987,0
"Sptbn1",0,0.183449009970764,0.998,0.996,0
"Ubb",0,-0.232151545827288,0.949,0.987,0
"Msi2",0,0.345830932700943,0.84,0.704,0
"Ramp2",0,-0.290948944464141,0.911,0.972,0
"Icam2",0,-0.426119949543514,0.49,0.774,0
"Rpl38",0,-0.296216961509904,0.944,0.99,0
"Actg1",0,-0.339197921996822,0.883,0.978,0
"Dock4",0,0.329358192632266,0.873,0.783,0
"Nfkbia",0,-0.271603611730552,0.829,0.949,0
"Rps29",0,-0.218254013224275,0.963,0.992,0
"Crip2",0,-0.368146147298969,0.841,0.969,0
"Arl15",0,0.511140418745978,0.818,0.622,0
"Ptprg",0,0.293802900155505,0.987,0.97,0
"Itm2b",0,-0.27378644726673,0.944,0.986,0
"Tsc22d1",0,-0.230482354430248,0.919,0.982,0
"Rpl37",0,-0.25812290169962,0.902,0.974,0
"Tuba1b",0,-0.359094303215113,0.591,0.838,0
"Tuba1a",0,-0.489389082042799,0.636,0.879,0
"Cldn5",0,-0.170791663098028,0.992,0.998,0
"Zbtb20",0,0.212704710119559,0.972,0.954,0
"Dusp1",0,-0.464464504842081,0.468,0.726,0
"Rps28",0,-0.425637953713101,0.67,0.896,0
"Tubb5",0,-0.440831249689094,0.508,0.801,0
"Gm42418",0,0.108250185611813,1,1,0
"AY036118",0,0.73609686970125,0.991,0.804,0
"Ptprm",0,0.282662591770016,0.946,0.906,0
"Myl12b",0,-0.326514595394081,0.799,0.937,0
"Fau",0,-0.191143870991335,0.956,0.988,0
"Rps4x",0,-0.24097458315976,0.894,0.969,0
"Itm2a",0,-0.313242246350299,0.945,0.986,0
"Tsc22d3",0,-0.505341034775277,0.407,0.735,0
"mt-Cytb",0,-0.137091695395603,0.988,0.994,0
"Srgn",1.94622339209784e-319,-0.2490856872978,0.85,0.949,3.55419315864907e-315
"Klf12",2.34836318387386e-318,0.323499556493465,0.859,0.768,4.28858084639045e-314
"Rpl35a",1.01677969685215e-313,-0.198204845343793,0.927,0.979,1.8568430823914e-309
"Tinagl1",2.59754664540096e-313,-0.366419057865335,0.57,0.791,4.74363968383123e-309
"Apbb2",3.04855965286288e-311,0.318644573284012,0.85,0.747,5.56727963805819e-307
"Gsta4",8.08237183136001e-311,-0.408307649556644,0.432,0.687,1.47600274384296e-306
"Arhgef12",1.11866504958851e-309,0.318147725719522,0.844,0.718,2.04290611355853e-305
"Rps27rt",5.46020654353873e-309,-0.379804955263868,0.187,0.472,9.97142918981042e-305
"Slc2a1",6.5973525780945e-309,-0.149432383760076,0.974,0.992,1.20480852781162e-304
"Macf1",8.21456794583242e-307,0.182377451329009,0.977,0.961,1.50014439826792e-302
"Adamts9",1.89428993576987e-306,0.523207382445212,0.295,0.076,3.45935228070294e-302
"Slc9a3r2",3.22060488575988e-305,-0.236801339455409,0.88,0.962,5.88146864237469e-301
"Prex2",4.41021155419287e-305,0.298516959026449,0.88,0.792,8.05392834026702e-301
"Dach1",8.37768995632217e-305,0.412832025424198,0.691,0.515,1.52993373982355e-300
"Prkch",1.87082761670087e-303,0.347191559976369,0.794,0.658,3.41650539361914e-299
"Eif1",4.06662080317924e-297,-0.193684650923377,0.922,0.973,7.42646291076592e-293
"Ier2",6.31601228845663e-297,-0.409352213771607,0.414,0.692,1.15343016411795e-292
"Pkp4",6.49478955344704e-297,0.354047920833749,0.76,0.583,1.1860784682505e-292
"Rps7",3.23063584034766e-291,-0.223242458212517,0.882,0.959,5.8997871716429e-287
"Dock1",3.23761845538892e-291,0.357308835824927,0.731,0.556,5.91253882323125e-287
"Edn1",1.19549129227108e-290,-0.521480410895166,0.213,0.468,2.18320619794544e-286
"Pard3",5.88099998471636e-285,0.358451479180545,0.73,0.559,1.0739882172089e-280
"Rpl27a",1.4009261164009e-284,-0.159454610139958,0.959,0.987,2.55837127377132e-280
"H3f3b",8.40785924185236e-282,-0.175664893655565,0.944,0.976,1.53544325474708e-277
"Rps3a1",2.48200448557497e-279,-0.201716665401268,0.913,0.97,4.532636591557e-275
"Exoc4",9.97920290602509e-278,0.372029679181772,0.685,0.507,1.8224020346983e-273
"Ebf1",8.68379634421997e-277,0.242651351347738,0.93,0.9,1.58583488838145e-272
"Tshz2",3.72865371905384e-276,0.354168196746126,0.782,0.656,6.80926742173613e-272
"Cst3",3.40176530966462e-274,-0.229589533125909,0.878,0.958,6.21230380850954e-270
"Exoc6b",5.4024884114757e-270,0.328306289973414,0.786,0.664,9.86602433703693e-266
"Dnah3",1.06161316073337e-269,0.394698083229251,0.366,0.143,1.93871795413128e-265
"Tcf12",1.45203329041298e-268,0.310315157004013,0.821,0.714,2.65170319495219e-264
"Rpl34",4.44439859797041e-268,-0.193190899514955,0.915,0.969,8.11636071961357e-264
"Clic1",2.52434366509055e-266,-0.309676397176419,0.631,0.829,4.60995640118836e-262
"Rpl21",2.86938218858555e-264,-0.18286128499471,0.929,0.975,5.24006575279493e-260
"Rpl9",2.25530434778902e-263,-0.16762888986335,0.946,0.981,4.11863679993231e-259
"Rps20",9.07349161932922e-262,-0.18745903170107,0.926,0.974,1.6570010395219e-257
"Srsf3",6.58157745456356e-261,-0.320786684395942,0.555,0.78,1.2019276747524e-256
"Atp10a",4.34987024688904e-258,0.248284169011632,0.914,0.869,7.94373304486877e-254
"Rhob",1.06871046724895e-256,-0.322425452362844,0.639,0.825,1.95167905529004e-252
"Gpx4",4.11740171601184e-253,-0.288779608583191,0.671,0.853,7.51919901378082e-249
"mt-Nd2",4.00805069907036e-251,-0.13393490022807,0.978,0.992,7.31950218664229e-247
"Nrp1",6.7086888360307e-246,0.358687146159834,0.723,0.57,1.22514075523593e-241
"Isyna1",2.21400146700399e-244,-0.347263157109289,0.366,0.624,4.04320947904269e-240
"Rbfox2",3.92037728023771e-244,0.343764868749691,0.664,0.484,7.15939298917011e-240
"Rnaset2b",1.15707135132876e-242,-0.341806353750161,0.311,0.578,2.11304370179658e-238
"Sorbs2os",1.84774389861995e-242,0.35977886453101,0.425,0.209,3.37434990765976e-238
"Nr3c2",8.80945091406402e-240,0.387316900023312,0.527,0.333,1.60878192592637e-235
"Mcc",4.50397412698793e-239,0.314482292170233,0.786,0.669,8.22515755070537e-235
"Gm2000",4.58948748368733e-239,-0.339692648469996,0.251,0.514,8.3813220427098e-235
"Etv6",6.0624831087042e-239,0.365049779151883,0.581,0.392,1.10713066531156e-234
"Ywhah",1.11490005195674e-238,-0.326347294274827,0.472,0.71,2.0360304748834e-234
"Psd3",8.35474158864196e-237,0.362874713754519,0.563,0.37,1.5257429089178e-232
"Myl12a",3.39705724553283e-236,-0.257137884749164,0.747,0.891,6.20370594179206e-232
"Ier5",8.8146608300348e-235,-0.33915612006733,0.372,0.63,1.60973336078096e-230
"Pon2",1.27466555434323e-234,-0.321353149566806,0.46,0.703,2.3277942353416e-230
"Gnas",2.76329818530857e-234,-0.144839888748063,0.953,0.986,5.04633514601052e-230
"Mllt3",3.05782206738689e-234,0.361450540601194,0.624,0.447,5.58419465946194e-230
"Rps24",4.81934390924352e-233,-0.147047706519407,0.959,0.987,8.80108584706051e-229
"Cfl1",2.05231427734106e-232,-0.240033044438773,0.781,0.911,3.74793633328023e-228
"Nfia",4.98273657168524e-232,0.317172033589872,0.752,0.621,9.09947352721159e-228
"BC028528",5.12422341096118e-230,-0.318163549172581,0.535,0.749,9.35785679309731e-226
"Sumo2",3.65240868413683e-229,-0.27447421922831,0.645,0.839,6.67002873897068e-225
"Rhoa",1.73504461424694e-228,-0.195070586447204,0.878,0.954,3.16853847453775e-224
"Sub1",1.87745241907563e-228,-0.310606269534118,0.503,0.73,3.42860360771592e-224
"Elmo1",5.42686558126762e-227,0.341151248875927,0.678,0.52,9.91054192451093e-223
"Cnbp",7.05280860838691e-227,-0.277304670326862,0.633,0.828,1.28798390806362e-222
"Ftl1",2.44320396177e-225,-0.228644507067983,0.809,0.927,4.46177907498438e-221
"Rpl36",2.77222160964134e-225,-0.204208746172548,0.863,0.95,5.06263110352701e-221
"Rpl3",9.77907624032139e-225,-0.224588307831399,0.818,0.93,1.78585490300749e-220
"Pbx1",3.78879278286896e-224,0.364302193654314,0.537,0.341,6.91909338007529e-220
"Pdgfb",2.96031119069757e-221,-0.246599222519983,0.769,0.905,5.40612029645189e-217
"Rpl11",6.54224671880356e-221,-0.193356776001756,0.882,0.958,1.19474509578791e-216
"Rplp0",7.9840528854155e-221,-0.245873035502834,0.762,0.901,1.45804773793458e-216
"Fbxl17",1.83650983207505e-220,0.345709025459907,0.626,0.461,3.35383425533546e-216
"Lims2",1.17141428714205e-219,-0.307434523234946,0.519,0.743,2.13923677117881e-215
"Ablim1",8.30744684180597e-219,0.167597655050424,0.964,0.949,1.51710594225061e-214
"Csrp2",1.08368840414761e-216,-0.322101943328733,0.497,0.717,1.97903176365437e-212
"Ltbp4",3.82051705696478e-216,-0.292815606454943,0.609,0.807,6.97702824942909e-212
"Naca",1.34733587796283e-215,-0.235438470736018,0.773,0.906,2.46050478033573e-211
"Gabarapl2",4.24104442775685e-215,-0.289845202236073,0.544,0.766,7.74499533396956e-211
"Lrch1",6.81542046321374e-215,0.313241006437878,0.706,0.562,1.24463208499209e-210
"Tubb4b",1.56673817930891e-213,-0.329442742619252,0.412,0.646,2.86117726305393e-209
"Acer2",2.52900575713464e-213,0.350034970801876,0.638,0.477,4.61847031367928e-209
"Btf3",4.01282100641012e-213,-0.257321056140905,0.68,0.854,7.32821372190616e-209
"Selenok",9.45106914950723e-213,-0.256386255708383,0.681,0.856,1.72595424808301e-208
"Snx3",2.60642259334215e-212,-0.244960892859106,0.73,0.884,4.75984893996144e-208
"Fry",1.00545055113418e-210,0.202175392008388,0.935,0.906,1.83615379648124e-206
"Rhoc",1.01953664822608e-210,-0.311004593653392,0.496,0.721,1.86187782699047e-206
"Anxa3",2.6996213369736e-210,-0.240836745956047,0.751,0.888,4.9300484855812e-206
"Rpl13",2.83598793972171e-210,-0.125878051304269,0.971,0.99,5.17908117551979e-206
"mt-Atp8",1.04931928501787e-209,-0.314397474717956,0.387,0.629,1.91626687829963e-205
"Zeb1",2.0904143909841e-209,0.315383775627176,0.708,0.57,3.81751476081515e-205
"Pard3b",1.25164973980601e-208,0.352623802033387,0.57,0.402,2.28576275483373e-204
"Eif3f",4.21951261316837e-208,-0.289272777710859,0.553,0.763,7.70567393416807e-204
"Jun",1.06853680067979e-207,-0.309489833277752,0.717,0.881,1.95136190540143e-203
"Scgb3a1",1.68818524922569e-205,0.389999915510612,0.292,0.107,3.08296390213596e-201
"Atrnl1",2.78086120404239e-205,0.347833892778558,0.484,0.299,5.07840873082221e-201
"Pitpnc1",1.38750213489744e-203,0.293315700931606,0.763,0.652,2.5338563987497e-199
"Selenof",2.64687079108395e-202,-0.270258992641046,0.598,0.79,4.83371543867751e-198
"Eef1a1",2.22130530056643e-201,-0.128229238225469,0.966,0.988,4.05654773989442e-197
"H2-D1",2.73351436548891e-200,-0.198048860035846,0.868,0.946,4.99194393425585e-196
"Arhgap26",2.8478255890263e-200,0.325188715079064,0.591,0.417,5.20069909067983e-196
"Foxp1",4.54012820181028e-200,0.172354498654084,0.946,0.936,8.29118212214593e-196
"Ccdc141",5.402613424879e-200,0.181080205751641,0.954,0.934,9.86625263651404e-196
"Rnaset2a",8.57109580349183e-200,-0.314024891995229,0.257,0.496,1.56525351563368e-195
"Rpl19",5.26580143797232e-198,-0.153143704915106,0.934,0.976,9.61640658602506e-194
"Cav2",1.28516302099119e-197,-0.290898709426864,0.513,0.728,2.34696470893412e-193
"Cgnl1",2.06697014189503e-197,0.256548784872926,0.826,0.729,3.77470087312871e-193
"Rps8",3.5976196456181e-197,-0.114804036302378,0.979,0.991,6.56997299682778e-193
"Tbc1d4",4.44975075404257e-197,0.266877746753015,0.835,0.739,8.12613482703254e-193
"Ahnak",1.31692423179858e-196,0.179419496840484,0.946,0.922,2.40496703211056e-192
"Hdac9",1.13914181240841e-195,0.398384763656004,0.465,0.29,2.08030077782025e-191
"Fkbp4",1.14446306560491e-195,-0.307382158535314,0.356,0.594,2.09001845040768e-191
"Rpl30",5.71114810272897e-195,-0.168264374534004,0.91,0.968,1.04296986652036e-190
"Lrba",7.64666580109997e-194,0.323943139906446,0.542,0.362,1.39643410859688e-189
"Lef1",1.06928074962723e-193,0.176984202773131,0.945,0.931,1.95272050496924e-189
"Ppia",2.36157571728633e-193,-0.135417210681973,0.956,0.982,4.31270957490829e-189
"Rapgef2",2.4574684583349e-193,0.246856078595548,0.84,0.772,4.4878288986112e-189
"Alas1",4.04949666971714e-193,-0.285869502464725,0.594,0.783,7.39519081823745e-189
"Laptm4a",1.44528109559571e-192,-0.208681038257962,0.806,0.919,2.63937233677689e-188
"Rps26",2.1650920440047e-192,-0.2172996318238,0.8,0.917,3.95389109076139e-188
"Rpl39",1.81104584960602e-191,-0.205105668696913,0.834,0.927,3.30733193055052e-187
"Gnb2",3.161004691019e-191,-0.261996144045106,0.617,0.805,5.7726267667389e-187
"Rps10",1.65557442791632e-190,-0.161090004005421,0.918,0.971,3.02341002026078e-186
"Stard13",3.83034567941158e-189,0.315244706516999,0.62,0.472,6.99497727974142e-185
"Gng5",1.20142738996871e-188,-0.204757764706752,0.826,0.927,2.19404669956085e-184
"Arl4a",9.12874816797208e-188,-0.227739385038452,0.804,0.91,1.66709199043506e-183
"Ywhaq",1.9815409732843e-187,-0.237823592089859,0.71,0.861,3.61869012541178e-183
"Ppib",1.27524124532161e-186,-0.254050386691159,0.629,0.813,2.32884556220632e-182
"Tubb2a",3.59679932045362e-184,-0.307820730404285,0.228,0.442,6.56847491901241e-180
"Car4",4.445577766164e-184,-0.320079175205918,0.618,0.738,8.11851411656869e-180
"Lncpint",1.46647320639219e-183,0.319729096914554,0.531,0.359,2.67807336951341e-179
"Eif4a1",4.93943497264289e-183,-0.294244529747253,0.37,0.605,9.02039614704045e-179
"Oaz1",5.31863151884876e-182,-0.236550103151757,0.696,0.853,9.7128848797216e-178
"Ddx5",2.36649092535437e-181,-0.150589447656253,0.926,0.974,4.32168572788216e-177
"Sbf2",1.05967040773345e-180,0.287666752341254,0.695,0.558,1.93517009860282e-176
"Abcc4",1.26729798084219e-180,0.231555731237321,0.857,0.798,2.31433957261401e-176
"Rpl22",4.55766774985588e-180,-0.207100061900805,0.807,0.912,8.3232128447868e-176
"Klf4",9.04083607908811e-180,-0.246058190465565,0.762,0.89,1.65103748476307e-175
"Rpl18",2.1528059624918e-179,-0.17491793676017,0.884,0.951,3.93145424870253e-175
"Hes1",6.22246773993005e-179,-0.329942362072073,0.425,0.63,1.13634705866602e-174
"Atp6v0c",6.54113245781034e-179,-0.267798916549146,0.537,0.741,1.19454160944532e-174
"Dennd1a",4.77821176771246e-178,0.307470154942934,0.559,0.395,8.7259703301965e-174
"Rps13",9.22535028847811e-178,-0.187718573996668,0.851,0.936,1.68473346968187e-173
"Degs2",1.45390496361144e-177,-0.282031858369722,0.487,0.696,2.65512124454722e-173
"Rpl7",1.50963802646453e-177,-0.172197296846707,0.893,0.952,2.75690096392953e-173
"Pfdn5",4.0034986350831e-177,-0.23817601188065,0.69,0.847,7.31118920738875e-173
"Aldh2",2.37061318001943e-176,-0.25523415193942,0.625,0.8,4.32921378935148e-172
"Plxna2",3.0902512870868e-174,0.28227826458982,0.713,0.584,5.64341690047791e-170
"Rps16",1.23399659641695e-173,-0.140771543291376,0.938,0.976,2.25352458437663e-169
"Cd151",9.38973558166209e-173,-0.282668808781582,0.393,0.618,1.71475351192313e-168
"Cyyr1",1.44307050051237e-172,0.201026653468727,0.904,0.878,2.63533534803569e-168
"Gm11808",5.94252358675786e-172,-0.2635800486183,0.133,0.333,1.08522365741372e-167
"Tns1",2.52001924708613e-171,0.23817316209864,0.816,0.719,4.6020591490287e-167
"Hsp90ab1",3.55634283687466e-171,-0.102401946286644,0.979,0.994,6.4945932887005e-167
"Slc39a10",3.98060755226895e-171,0.171086190923872,0.942,0.926,7.26938551195356e-167
"Ldha",1.51701115673113e-170,-0.270124822217369,0.581,0.76,2.77036577442238e-166
"S1pr1",1.71918470041788e-170,-0.191809337523724,0.851,0.93,3.13957509990313e-166
"Pllp",3.19088324442196e-170,-0.291697837444534,0.327,0.547,5.82719098096338e-166
"Crip1",3.26326759588994e-170,-0.297647820887065,0.549,0.72,5.9593792836142e-166
"Agap1",3.89313614926182e-170,0.302020624532572,0.448,0.272,7.10964523578193e-166
"mt-Atp6",1.01522670955111e-169,-0.0747549761323514,0.995,0.995,1.85400701698225e-165
"Nav1",1.79657161367488e-169,0.277463227078846,0.7,0.568,3.28089908089306e-165
"Slc38a2",1.82082066190308e-169,-0.29072445183257,0.464,0.668,3.32518269276741e-165
"Nfat5",9.06923234898239e-169,0.275529488868145,0.698,0.571,1.65622321157116e-164
"Tspan5",1.96581138069702e-168,0.194465648908527,0.906,0.873,3.5899647434289e-164
"Rps19",2.72609039637466e-168,-0.15660487700018,0.913,0.967,4.97838628185941e-164
"Ccdc85b",8.9162310827929e-168,-0.237595041158828,0.67,0.834,1.62828212033964e-163
"Tpt1",1.99017715776815e-167,-0.0891290603763859,0.987,0.994,3.63446152551619e-163
"H2-T23",2.77192093567458e-167,-0.28245850303959,0.447,0.66,5.06208201272892e-163
"Cdkal1",3.81890801018275e-167,0.298133994172768,0.437,0.266,6.97408980819575e-163
"Ptma",1.3497940599954e-166,-0.120316951715838,0.969,0.988,2.46499391236359e-162
"Grrp1",1.7781028302898e-166,-0.272082951411102,0.515,0.718,3.24717138867522e-162
"Slc6a6",3.75480413164893e-166,-0.169376867738115,0.897,0.963,6.85702330521727e-162
"Wwox",2.29824239508642e-165,0.352587373419358,0.419,0.263,4.19705026190683e-161
"Tcf4",2.89913190282014e-165,0.135397021319526,0.966,0.959,5.29439468093014e-161
"Rabac1",6.01756101499478e-165,-0.218864162521483,0.717,0.867,1.09892699255835e-160
"Bri3",1.97683161877807e-164,-0.261679261719419,0.512,0.712,3.61008990221252e-160
"Gpx1",5.09577870828474e-164,-0.272833287165624,0.53,0.717,9.3059110770696e-160
"Calm1",5.36886096807417e-164,-0.107574421681204,0.977,0.99,9.80461389989705e-160
"Srgap2",6.40261830689488e-164,0.222602059694053,0.856,0.793,1.16924615520514e-159
"Bcas3",6.56867493969113e-164,0.309927929640685,0.483,0.325,1.19957141748639e-159
"Dynll1",1.44108180937402e-163,-0.181739583868675,0.857,0.935,2.63170360027884e-159
"Vti1a",1.82777482311572e-163,0.303184502878441,0.525,0.371,3.33788238197394e-159
"Chchd2",2.12954158158615e-163,-0.163741576229459,0.884,0.953,3.88896883629263e-159
"Sorbs2",2.50158055013956e-163,0.191509866529359,0.905,0.879,4.56838640066486e-159
"Ralgapa1",1.28877566941314e-162,0.224100347558585,0.832,0.766,2.35356212748228e-158
"Ptn",3.0790992350582e-162,-0.188985071912036,0.875,0.942,5.62305102306329e-158
"Rpl28",4.44916895758367e-162,-0.154700764922092,0.91,0.965,8.1250723503393e-158
"Itga6",5.46900921461887e-162,0.197138336603412,0.898,0.869,9.98750462773698e-158
"Tmem59",5.6489075548218e-162,-0.225776917049503,0.68,0.841,1.03160349766156e-157
"Mbd5",1.10919937389598e-161,0.296388471046336,0.543,0.384,2.02561989660884e-157
"Samd12",2.99921898665842e-161,0.28667358511131,0.7,0.595,5.4771737134356e-157
"Dync1i2",5.58639314358252e-161,-0.240587435659727,0.657,0.811,1.02018711588104e-156
"Tmsb10",1.09642227704819e-160,-0.299927128233675,0.616,0.742,2.00228636234541e-156
"Rps9",9.725384711425e-160,-0.158174791041496,0.9,0.958,1.77604975600043e-155
"Vps13b",2.51405404042472e-159,0.2910076367938,0.513,0.347,4.59116548862362e-155
"9630028H03Rik",3.83260182196522e-159,0.277592679218875,0.281,0.124,6.99909744727289e-155
"Tmsb4x",4.29577324862693e-159,-0.070068444075174,0.994,0.997,7.84494110664249e-155
"Rps11",1.14162059552221e-158,-0.20240653374223,0.807,0.91,2.08482753154266e-154
"Arf6",2.86378697360215e-158,-0.273104861714646,0.252,0.463,5.22984777119224e-154
"Akr1a1",5.51812463965921e-157,-0.233614745477049,0.649,0.807,1.00771992169456e-152
"mt-Co2",5.5926574532637e-157,-0.081165077246609,0.993,0.994,1.02133110411502e-152
"Stmn1",2.29797580267999e-156,-0.290920221027291,0.344,0.548,4.19656341085419e-152
"Gnaq",6.22095523798892e-156,0.252374990461938,0.734,0.634,1.13607084556154e-151
"Prkce",7.31787698594957e-156,0.295077329392207,0.455,0.293,1.33639069517411e-151
"Zfp36",1.67768091411206e-155,-0.321528017961419,0.293,0.501,3.06378088535144e-151
"Rpl24",7.74767839676479e-155,-0.157385625721701,0.901,0.957,1.41488102881719e-150
"Gabarap",8.63974780639393e-155,-0.238616750636627,0.601,0.776,1.57779074440366e-150
"Jmjd1c",1.09002142740095e-154,0.254256383612122,0.73,0.628,1.99059713071962e-150
"Rabgap1l",4.19779718059496e-154,0.298467390149586,0.48,0.322,7.66601721120251e-150
"Ndfip1",1.17297196025607e-153,-0.249278932194651,0.53,0.734,2.14208139381964e-149
"Lpp",3.35319771609505e-153,0.288531337267824,0.539,0.382,6.12360966913278e-149
"Malat1",3.60360422033735e-153,-0.0726101123647034,0.992,0.988,6.58090202718007e-149
"Cox5a",6.27841589573357e-153,-0.241332085642429,0.582,0.765,1.14656431087886e-148
"Rpl17",1.24998842632647e-152,-0.145475845704258,0.913,0.969,2.2827288641574e-148
"H2afz",4.70964156168626e-152,-0.258699567917565,0.51,0.705,8.60074741995144e-148
"Tmtc2",1.69789077923365e-151,0.193930202786448,0.912,0.888,3.1006881410365e-147
"Map1lc3a",6.51908467682508e-151,-0.267913448800784,0.37,0.583,1.1905152436818e-146
"Stox2",8.06277980499675e-151,0.298218146250338,0.605,0.478,1.47242484798851e-146
"Cdkn1a",1.18119155856794e-150,-0.280523279141119,0.529,0.703,2.15709202425678e-146
"Tnrc6b",1.24889829643745e-150,0.270107462011027,0.63,0.485,2.28073806895408e-146
"Ptprr",1.71418728481517e-150,-0.296099739939014,0.336,0.527,3.13044881952947e-146
"Selenow",3.78793573479358e-150,-0.230153643826119,0.643,0.809,6.91752823888003e-146
"Cdk8",5.61360791679228e-150,-0.148976629821848,0.921,0.979,1.02515707776461e-145
"Nhsl1",6.5621773641815e-150,0.276406546773255,0.582,0.44,1.19838483024683e-145
"Pfn1",2.92025707099979e-149,-0.240889728685511,0.571,0.76,5.33297346305982e-145
"Klf6",5.668455044422e-149,-0.252328303187908,0.61,0.772,1.03517326021235e-144
"Dstn",9.17462935104716e-149,-0.223275660231049,0.693,0.838,1.67547081208823e-144
"Tagln2",2.70200436709176e-148,-0.22393204607902,0.699,0.836,4.93440037518298e-144
"Kank3",3.47670891112397e-147,-0.203326095399576,0.746,0.882,6.34916581349459e-143
"Cdc42",4.19195600274702e-147,-0.185309867224527,0.804,0.907,7.65535005221661e-143
"Cox6c",4.21721016460733e-147,-0.221271019804647,0.677,0.832,7.7014692026059e-143
"Rps15a",4.71469194439404e-147,-0.159511774622395,0.883,0.95,8.60997042885239e-143
"Calm2",1.96695906471188e-146,-0.23862963245921,0.589,0.763,3.59206064397684e-142
"Vdac3",1.48429608698192e-145,-0.2609166302047,0.369,0.577,2.71062151404638e-141
"Rin2",1.52990884115195e-145,0.281113162765567,0.546,0.399,2.79391952571169e-141
"Itpkb",2.57855578700744e-145,0.271239184686486,0.634,0.504,4.70895857823299e-141
"Rpl29",5.94516071922537e-145,-0.173214007380303,0.844,0.928,1.08570525054494e-140
"Stk3",6.0818884610006e-145,0.273837602936355,0.575,0.433,1.11067447074793e-140
"Immp2l",7.09949609358395e-145,0.326860492568986,0.343,0.195,1.2965099766103e-140
"Dock9",1.33818573322707e-144,0.177629604366712,0.9,0.866,2.44379478601927e-140
"St8sia4",3.4985775890617e-144,0.256580788202147,0.722,0.618,6.38910239314448e-140
"Smyd3",8.11557664879414e-144,0.291349241314967,0.36,0.213,1.48206660760279e-139
"Bnip3l",1.15266826820494e-143,-0.218768606616295,0.672,0.831,2.10500279139587e-139
"Hmbox1",1.80607473861362e-143,0.273917350066388,0.483,0.331,3.29825368765618e-139
"Acvrl1",4.07819114087968e-143,-0.201295273118992,0.742,0.875,7.44759266147447e-139
"Sik3",2.094213663271e-142,0.27591859273562,0.542,0.408,3.82445299186551e-138
"Gm3848",4.681428602868e-142,0.190758205385647,0.142,0.026,8.54922491455754e-138
"Lmo2",5.81579322089842e-142,-0.248447756567791,0.569,0.741,1.06208015800047e-137
"Abcb1a",1.11127521070551e-141,0.0998074412104841,0.982,0.983,2.0294107897904e-137
"Ptprk",2.31037215946147e-141,0.290010995539908,0.47,0.327,4.21920163760853e-137
"Ywhae",7.43119541236375e-141,-0.185697242164443,0.788,0.897,1.35708490620587e-136
"Rsrp1",1.46116737014208e-140,-0.23008823435832,0.614,0.781,2.66838385135346e-136
"Sem1",2.1262421139219e-140,-0.221901277721406,0.634,0.8,3.88294334844417e-136
"Il10rb",2.33017398806171e-140,-0.239251997419287,0.556,0.741,4.2553637369983e-136
"Dip2c",5.34754851258329e-140,0.283241612970936,0.48,0.335,9.7656930936796e-136
"Bmpr2",1.32255078936263e-139,0.155341427878682,0.932,0.909,2.41524225153403e-135
"Arid1b",1.76125778819036e-139,0.270322945888378,0.483,0.327,3.21640897279323e-135
"Plxdc2",3.0653172353297e-139,-0.204217769625496,0.051,0.196,5.59788233515909e-135
"Sh3rf1",3.64981331871851e-139,0.276472968528287,0.568,0.442,6.66528908264374e-135
"Pan3",4.29325824612657e-139,0.268711879860801,0.567,0.426,7.84034820907635e-135
"Znrf3",6.52908103423514e-139,0.278102640689062,0.422,0.275,1.19234077847202e-134
"Cd81",1.00519355685241e-138,-0.199794661000646,0.761,0.883,1.83568447352388e-134
