"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Bad",6.69492680404607e-10,-0.172390834362597,0.144,0.293,1.22262753295489e-05
"Rtl8a",6.70366341588065e-10,-0.201419529297399,0.542,0.701,1.22422301300812e-05
"Lgals9",6.82965723625215e-10,-0.203777838942243,0.385,0.578,1.24723200448437e-05
"Myh9",7.03500285500167e-10,0.160091668557012,0.856,0.833,1.28473222138041e-05
"Slc15a2",7.32429121990455e-10,0.116894567813215,0.102,0.023,1.33756206257897e-05
"Sh3gl1",7.35280979345087e-10,-0.183741929997892,0.155,0.323,1.34277012448e-05
"Paip2",7.66815449250947e-10,-0.191121222499804,0.539,0.725,1.40035837342208e-05
"Esd",7.70300398514138e-10,-0.194494315021132,0.41,0.586,1.40672258776652e-05
"Zfp366",7.7040196191118e-10,0.199145075543856,0.713,0.663,1.4069080628422e-05
"Alyref",8.05659686452473e-10,-0.181834286355399,0.174,0.34,1.47129571939951e-05
"Ildr2",8.73599570012901e-10,0.213832834690553,0.325,0.214,1.59536753475756e-05
"Tns1",8.73785867520023e-10,0.157199454339768,0.835,0.827,1.59570775126507e-05
"Sdhb",8.98342661081833e-10,-0.196364705265468,0.301,0.493,1.64055336766764e-05
"Psmc3",9.2683536144446e-10,-0.194847787945343,0.498,0.687,1.69258673706987e-05
"Psmc1",9.27272692751244e-10,-0.201398286586617,0.38,0.559,1.69338539150232e-05
"Arih1",9.34418791239276e-10,0.198756464996778,0.612,0.531,1.70643559656117e-05
"Gulp1",9.69863782161495e-10,0.222417192643159,0.618,0.574,1.77116523898332e-05
"Atp6v1e1",9.71776413581917e-10,-0.19266536795274,0.466,0.652,1.7746580864833e-05
"Rassf1",9.72374217853435e-10,-0.205635007715857,0.303,0.5,1.77574979664394e-05
"Arhgap26",9.85420291597534e-10,0.211535005200823,0.53,0.462,1.79957453651542e-05
"Rhog",9.87255144686108e-10,-0.170782286426442,0.137,0.286,1.80292534522577e-05
"Ralgapa2",1.00645465325014e-09,0.190156751008481,0.253,0.146,1.83798748776541e-05
"Cdkn1c",1.03708639299658e-09,-0.237901216806934,0.391,0.537,1.89392717089035e-05
"Castor1",1.05909910465086e-09,-0.189517069766212,0.208,0.38,1.9341267849134e-05
"Gbp3",1.10034715437386e-09,-0.20576723306037,0.29,0.458,2.00945397331754e-05
"Irf1",1.11605659345962e-09,-0.19290141758103,0.197,0.37,2.03814255097596e-05
"Ankrd17",1.12033872517144e-09,0.208036060447043,0.519,0.426,2.04596257990809e-05
"Mob3b",1.12051894090374e-09,0.221324178221593,0.363,0.268,2.04629168987841e-05
"Tbc1d10a",1.12281261062322e-09,-0.163022048619896,0.09,0.235,2.05048038952013e-05
"Tax1bp3",1.178652710141e-09,-0.190758838484558,0.208,0.392,2.15245557925949e-05
"Sec61g",1.19834063648759e-09,-0.193267621964176,0.489,0.68,2.18840967035364e-05
"Tomm20",1.22645146454102e-09,-0.192853520974494,0.373,0.562,2.23974566454482e-05
"Rpl18a",1.23930706832195e-09,-0.0968038867961278,0.941,0.982,2.26322256816954e-05
"Tcf4",1.24527971037884e-09,0.109570095328156,0.943,0.952,2.27412980709385e-05
"Degs2",1.27394409145719e-09,-0.195577226329085,0.519,0.681,2.32647669981911e-05
"mt-Nd4",1.31061560314899e-09,-0.0811499661482533,0.972,0.993,2.39344621447068e-05
"Dusp7",1.32849577260301e-09,-0.194023593417412,0.267,0.45,2.42609897992762e-05
"Manf",1.35729610188077e-09,-0.199911974178622,0.357,0.548,2.47869414125467e-05
"Rxylt1",1.37488306102334e-09,-0.17535623932989,0.135,0.285,2.51081144604082e-05
"Trappc4",1.41408936960279e-09,-0.192239812355764,0.28,0.465,2.58241000676862e-05
"Lyl1",1.41423101915158e-09,-0.140113409366116,0.062,0.183,2.58266868717462e-05
"Cox6b1",1.42751288036099e-09,-0.165603671004222,0.689,0.839,2.60692402211523e-05
"Tjp1",1.46702425255592e-09,0.106773853994455,0.953,0.96,2.67907969001762e-05
"Rptor",1.46978494155146e-09,0.181860495636915,0.275,0.173,2.68412126026128e-05
"Gm41030",1.47302272954558e-09,-0.13579308014466,0.042,0.137,2.69003410869614e-05
"Luc7l2",1.50341513936035e-09,0.178446994204123,0.745,0.72,2.74553672749988e-05
"Bcl10",1.51502208424313e-09,-0.192155627854926,0.222,0.392,2.7667333302448e-05
"mt-Nd3",1.52290908260483e-09,-0.154071285624612,0.781,0.895,2.78113656665294e-05
"Gm16286",1.52687398484206e-09,-0.175101321533966,0.171,0.329,2.78837727111857e-05
"Arhgef3",1.54094024360912e-09,0.20986429131419,0.548,0.479,2.81406507287897e-05
"Fbxl7",1.54822094002275e-09,0.229144889704458,0.582,0.541,2.82736108066955e-05
"Hikeshi",1.59224465313565e-09,-0.18004368265012,0.182,0.331,2.90775718555633e-05
"Ubr3",1.59973253510746e-09,0.20503858488294,0.498,0.404,2.92143155561325e-05
"Plat",1.6595906931132e-09,-0.195795440409943,0.646,0.8,3.03074452376332e-05
"Bzw1",1.66228228172192e-09,-0.185973484940577,0.531,0.7,3.03565990288056e-05
"Tap2",1.70700831556281e-09,-0.19348431528706,0.259,0.445,3.11733858588081e-05
"A430090L17Rik",1.72771277413373e-09,0.140384118070487,0.14,0.052,3.15514906812302e-05
"Nrp1",1.76724954879883e-09,0.209537237832915,0.663,0.632,3.22735112601643e-05
"Fbln2",1.79923632702906e-09,-0.228146104263627,0.216,0.364,3.28576538042048e-05
"Tomm6",1.9143116326648e-09,-0.193075328339265,0.349,0.537,3.49591590357245e-05
"Hspd1",1.96678479748569e-09,-0.192658180677904,0.411,0.606,3.59174239716837e-05
"Ly6a",1.98207355549811e-09,-0.0756812929764177,0.977,0.994,3.61966272705066e-05
"Tcf7l1",1.98303087136006e-09,0.187622621218679,0.245,0.143,3.62141097727774e-05
"Vapa",2.06367030306864e-09,-0.192045675206829,0.427,0.635,3.76867470746396e-05
"Ifi47",2.09047604956617e-09,-0.173764401711349,0.123,0.268,3.81762736171775e-05
"Nudc",2.09251071828173e-09,-0.191532520252541,0.38,0.576,3.82134307372609e-05
"Kmt2c",2.11859938147678e-09,0.190050546217444,0.66,0.615,3.8689861904529e-05
"Kdelr1",2.12103922131595e-09,-0.190021603656024,0.349,0.55,3.8734418259672e-05
"Dnah3",2.12933743640589e-09,0.183026510331935,0.199,0.102,3.88859602636444e-05
"Rab14",2.14314346658365e-09,-0.166094109849012,0.674,0.809,3.91380859867506e-05
"Ifit1",2.14683456471523e-09,-0.236745087503348,0.222,0.354,3.92054928208295e-05
"Ninj1",2.16540780335016e-09,-0.180764178225606,0.161,0.319,3.95446773047806e-05
"Sox7",2.19800236868237e-09,-0.178523007963476,0.171,0.33,4.01399192568774e-05
"Cyth2",2.20604430383952e-09,-0.174883225021776,0.154,0.314,4.02867810767173e-05
"Pou2f1",2.22303891129092e-09,0.202508110280574,0.343,0.232,4.05971365979949e-05
"Thada",2.26290047462643e-09,0.183263563040163,0.247,0.144,4.1325088467628e-05
"Iscu",2.28762175132774e-09,-0.190311074097064,0.284,0.467,4.17765484227472e-05
"Hey1",2.30348730081971e-09,-0.215108645871128,0.283,0.438,4.20662850875695e-05
"Rraga",2.36910220294258e-09,-0.186075853975929,0.303,0.487,4.32645444301373e-05
"Malat1",2.38342251122529e-09,-0.0672755012481958,0.988,0.982,4.35260618999962e-05
"Eif3k",2.38545689666672e-09,-0.196322456314667,0.443,0.659,4.35632138469277e-05
"Rapgef5",2.41071279034325e-09,0.205501023670636,0.618,0.551,4.40244369772484e-05
"Baz2b",2.43522059993764e-09,0.180454704333675,0.741,0.684,4.44719985960612e-05
"Mat2b",2.45624335491233e-09,-0.198729876585118,0.326,0.516,4.4855916147409e-05
"Lnpep",2.46396579144183e-09,0.199413920324271,0.539,0.459,4.49969432833106e-05
"Mrpl4",2.66050215982287e-09,-0.170234184425904,0.146,0.286,4.85860904426853e-05
"Pds5a",2.75061589251446e-09,0.202545602479241,0.446,0.333,5.02317474290991e-05
"Sbds",2.75472963847317e-09,-0.18809642486509,0.466,0.659,5.03068726577971e-05
"Rbm6",2.81496954082117e-09,0.19954318007654,0.52,0.432,5.14069737544761e-05
"Hyal2",2.92983173168506e-09,-0.1840615477206,0.197,0.368,5.35045870840326e-05
"Rpl14",2.93844981529781e-09,-0.125399645548487,0.868,0.953,5.36619705269685e-05
"Foxq1",2.95034397610637e-09,-0.164603049318385,0.761,0.865,5.38791816916546e-05
"Mllt10",2.95536261573026e-09,0.195234924436221,0.613,0.551,5.39708320884661e-05
"Rdx",3.0120811705046e-09,-0.14119803264688,0.821,0.918,5.50066263357551e-05
"Stag1",3.0513011848223e-09,0.177603317012595,0.728,0.71,5.57228622372249e-05
"Dop1a",3.1505973986733e-09,0.203272101890303,0.407,0.309,5.75362096945718e-05
"Nxpe4",3.15069589432755e-09,0.174618092067977,0.759,0.729,5.75380084222098e-05
"Stmn1",3.33256621167315e-09,-0.203744915568212,0.387,0.557,6.0859324157575e-05
"Mir100hg",3.53491789468114e-09,0.210675041985833,0.266,0.169,6.4554670592667e-05
"Rbis",3.53887006131963e-09,-0.178923137265939,0.197,0.36,6.4626845059819e-05
"Ist1",3.61290549094221e-09,-0.184031560131823,0.248,0.422,6.59788800755867e-05
"Ptpn14",3.71349938695054e-09,0.199873518215625,0.469,0.384,6.78159258044907e-05
"Fos",3.72286210129708e-09,-0.259453741011741,0.295,0.442,6.79869076938872e-05
"Sypl",3.73473135096308e-09,-0.171106753992366,0.623,0.782,6.82036639312878e-05
"Dgkh",3.77423814660992e-09,0.207261545420485,0.54,0.442,6.89251370333904e-05
"Ndufv2",3.77779052542393e-09,-0.192230654152231,0.318,0.517,6.89900105752918e-05
"Dynlrb1",4.09237478632496e-09,-0.187218242027933,0.455,0.653,7.47349483478665e-05
"Vasp",4.18610761415626e-09,-0.181177780254975,0.27,0.439,7.64466972497215e-05
"Sap30l",4.24321879891923e-09,-0.186014671586333,0.256,0.441,7.74896617058629e-05
"Tma7",4.30903028601557e-09,-0.18948574295734,0.46,0.649,7.86915110832162e-05
"Tmem128",4.35809815404122e-09,-0.177687936368183,0.222,0.371,7.95875884891008e-05
"Taldo1",4.39259291079218e-09,-0.18486925422513,0.497,0.66,8.02175317368868e-05
"Hdac9",4.48123091720362e-09,0.250704960045237,0.326,0.248,8.18362390099726e-05
"Trir",4.53652398251114e-09,-0.182714075884877,0.453,0.642,8.28460009686184e-05
"Pum2",4.58525865951706e-09,0.188413824030583,0.623,0.534,8.37359936401006e-05
"Rpl10-ps3",4.63063269286163e-09,-0.184796487674915,0.193,0.363,8.45646142370391e-05
"Saraf",4.70223557896377e-09,-0.18894522587228,0.43,0.619,8.58722261430365e-05
"Pgrmc1",4.89851028915535e-09,-0.190653713289888,0.365,0.551,8.94565949005549e-05
"Lamtor3",5.30548355592977e-09,-0.175154337440991,0.216,0.373,9.68887406983894e-05
"Aamp",5.47831752684403e-09,-0.183916756377126,0.36,0.54,0.000100045034675226
"Cecr2",5.76392672565367e-09,0.197300122496708,0.312,0.218,0.000105260829863887
"Cdh5",5.86058171720105e-09,-0.134399627578436,0.814,0.918,0.000107025943319526
"Nedd4l",5.8798707674217e-09,0.20680466749983,0.463,0.358,0.000107378199954655
"Arpc2",5.88943743974383e-09,-0.141445349525948,0.804,0.887,0.000107552906524602
"Mast4",5.94362630384592e-09,0.168277308429827,0.809,0.793,0.000108542503560834
"Ube2b",6.1067259763281e-09,-0.17930768838461,0.53,0.712,0.000111521029779704
"Pdlim7",6.36151791677634e-09,-0.175093825058018,0.144,0.279,0.00011617404019617
"Rasal2",6.39386541399008e-09,0.198800999221801,0.716,0.657,0.000116764770190287
"Dync1h1",6.41672805144629e-09,0.179431596577193,0.696,0.644,0.000117182287675512
"Proser2",6.61604360297541e-09,-0.18706332883754,0.148,0.289,0.000120822188277537
"Pde4d",6.71000914769742e-09,0.224573408960155,0.356,0.28,0.00012253818705525
"Nxpe2",6.86015391354662e-09,0.201211299895234,0.421,0.323,0.000125280130769188
"Rai14",6.93344095314952e-09,0.192276022659226,0.607,0.579,0.000126618498686417
"Ran",6.99812285832582e-09,-0.181162113149899,0.477,0.659,0.000127799719638746
"Arhgap31",7.26124411129159e-09,0.126466150336361,0.89,0.909,0.000132604839960407
"Mob4",7.37919790049298e-09,-0.185388061102751,0.342,0.53,0.000134758912058803
"St6galnac2",7.76735230562806e-09,-0.182381247509655,0.436,0.602,0.00014184738780538
"Ric8a",7.87207091572449e-09,-0.155656620589375,0.106,0.231,0.000143759759062961
"Psma4",8.0525001561149e-09,-0.187724654602323,0.38,0.576,0.00014705475785097
"Rpl5",8.3489429374225e-09,-0.119238972332208,0.876,0.952,0.00015246839592321
"Eif4a3",8.44335158923776e-09,-0.180542629462607,0.228,0.408,0.00015419248672266
"Tmem241",8.90725317017353e-09,0.137607618317668,0.143,0.057,0.000162664257393709
"Tln2",9.15931285203027e-09,0.199963296722463,0.404,0.313,0.000167267371303777
"Atp5l",9.19197199184642e-09,-0.165363564247606,0.663,0.813,0.000167863792515099
"Gatm",9.40466763475516e-09,-0.235174080635771,0.402,0.531,0.000171748040345899
"Med10",9.6687610964173e-09,-0.173991135851968,0.193,0.363,0.000176570915142773
"Polr2k",9.85560214030074e-09,-0.188664398739537,0.259,0.438,0.000179983006286172
"Stard3nl",1.00156674342122e-08,-0.181700666571143,0.292,0.467,0.000182906118683584
"Atp5c1",1.03680351698329e-08,-0.172747411295475,0.556,0.724,0.000189341058271488
"Psma6",1.04040662301877e-08,-0.175130033640114,0.522,0.704,0.000189999057495687
"Hcfc1r1",1.05269600440235e-08,-0.186311192174492,0.303,0.487,0.000192243344323957
"Creb3",1.05320209658896e-08,-0.141766154738316,0.099,0.225,0.000192335766879076
"Cct7",1.07389664696513e-08,-0.180592035560791,0.45,0.637,0.000196115005668771
"Tgfbr2",1.07565643374734e-08,0.170285791927993,0.75,0.711,0.000196436377930939
"Slc6a6",1.0776457572468e-08,-0.117260364724147,0.89,0.967,0.000196799668188411
"Cdk19",1.10472487590611e-08,0.208867318055896,0.697,0.635,0.000201744856837974
"Tmsb10",1.11594530891953e-08,-0.250749669486763,0.449,0.559,0.000203793932314884
"Cope",1.14202680300955e-08,-0.184695365689737,0.303,0.483,0.000208556934765604
"Tsen34",1.19009172947108e-08,-0.17369001025325,0.21,0.364,0.000217334551636008
"Atf7ip",1.19357043183402e-08,0.196427669529216,0.432,0.33,0.00021796983226153
"Psmd13",1.19681428801437e-08,-0.181124576958394,0.27,0.433,0.000218562225277184
"Apod",1.22323008081588e-08,-0.201183533801816,0.155,0.283,0.000223386277358596
"Sar1b",1.23116518032153e-08,-0.17537459485033,0.242,0.422,0.000224835385230318
"St8sia4",1.24287395627275e-08,0.207657246554028,0.599,0.518,0.000226973641894529
"Nrf1",1.26485287481648e-08,0.182062105019643,0.321,0.212,0.000230987431998986
"Txndc15",1.30787734694272e-08,-0.171267094696735,0.217,0.373,0.000238844561098679
"Wdr37",1.39503587988563e-08,0.189574980470658,0.449,0.351,0.000254761452384714
"Dcun1d5",1.40515905862114e-08,-0.178250826466516,0.224,0.395,0.000256610147285392
"Ahsa2",1.4117868641204e-08,-0.168292746019846,0.169,0.309,0.000257820517125667
"Cfl2",1.42317585716167e-08,-0.186986778657592,0.352,0.533,0.000259900375034864
"Pcca",1.44503273891366e-08,0.198427585068183,0.474,0.399,0.000263891878780413
"Ash1l",1.45417972742426e-08,0.17438512170428,0.711,0.66,0.000265562301822218
"Ywhab",1.47271051816979e-08,-0.146808149162144,0.738,0.86,0.000268946394828168
"Snrpb2",1.47536572686903e-08,-0.172675438803055,0.168,0.312,0.000269431289040822
"Rbx1",1.47735795124687e-08,-0.167626271269528,0.606,0.78,0.000269795109056704
"Mrps18a",1.48408261699134e-08,-0.158672928432282,0.137,0.279,0.000271023167514958
"Chn2",1.52182108895504e-08,0.191818764388486,0.613,0.569,0.000277914967264969
"Srsf11",1.5352147799109e-08,-0.178220588202827,0.498,0.669,0.000280360923107329
"Braf",1.55152894124336e-08,0.194181182451812,0.477,0.388,0.000283340215249862
"Zfp521",1.5934827758285e-08,0.155833864052748,0.138,0.057,0.000291001824521801
"Tm2d2",1.62097897868705e-08,-0.173227239745316,0.202,0.373,0.000296023181087829
"Prkce",1.64792599200125e-08,0.19616885128974,0.421,0.333,0.000300944244659269
"Trip12",1.65209194276217e-08,0.185281732374272,0.568,0.496,0.000301705030587228
"Park7",1.69059259742396e-08,-0.173105350235527,0.543,0.721,0.000308736020141564
"Ino80b",1.72744649580195e-08,-0.170105447182215,0.171,0.313,0.000315466279063352
"Mxra7",1.73844885138609e-08,-0.188026311936886,0.343,0.538,0.000317475529240127
"Fus",1.76646434860272e-08,0.182521761033042,0.627,0.569,0.000322591719341829
"Ric1",1.81832856166302e-08,0.175920654816799,0.289,0.184,0.000332063161930901
"Strap",1.84369127881619e-08,-0.175267992957377,0.252,0.426,0.000336694901337413
"Arpc5l",1.84630985846702e-08,-0.177346409947623,0.262,0.424,0.000337173106353247
"Nme2",1.90782209811409e-08,-0.142209616544755,0.77,0.907,0.000348406471557595
"Mif4gd",1.94900061952584e-08,-0.161016530069444,0.158,0.299,0.000355926493137809
"Prom1",1.95348411001253e-08,0.163817977244918,0.783,0.773,0.000356745268170488
"Ciao2b",1.9834613707596e-08,-0.172002644803468,0.205,0.36,0.000362219715528119
"Ssb",1.99042378223514e-08,-0.166633408123384,0.618,0.773,0.000363491191111782
"Dnaja2",2.07410753946006e-08,-0.175296827251297,0.461,0.639,0.000378773518856197
"Arpc1a",2.20336126793502e-08,-0.179674728085765,0.359,0.541,0.000402377834750294
"Hnrnpk",2.28808026002815e-08,-0.150914011426267,0.707,0.839,0.00041784921708634
"Bloc1s1",2.29602040273229e-08,-0.179339057848355,0.207,0.365,0.000419299245946971
"Bcam",2.36827168133097e-08,-0.167394907575256,0.616,0.782,0.000432493774444662
"Ppt2",2.41695403522212e-08,-0.161801266822472,0.155,0.293,0.000441384145912264
"Pdcl3",2.43499125093044e-08,-0.179460442741186,0.301,0.475,0.000444678102244917
"1810026B05Rik",2.45615105195405e-08,-0.177302272368524,0.309,0.473,0.000448542305107849
"Tspo",2.48086846467707e-08,-0.164524029456048,0.722,0.826,0.000453056199019327
"Caml",2.50104340026496e-08,-0.17293615785425,0.208,0.365,0.000456740545756386
"Churc1",2.59045923025874e-08,-0.169196841266974,0.172,0.326,0.000473069664629851
"Mrpl43",2.60260082764076e-08,-0.17397236116342,0.241,0.415,0.000475286963143755
"Gm19951",2.66260064953641e-08,-0.165999310813485,0.661,0.805,0.000486244130618339
"Actr10",2.66794504014308e-08,-0.177960189094428,0.297,0.475,0.000487220123230929
"Ccz1",2.70994578316788e-08,-0.179470233572515,0.287,0.456,0.000494890298922119
"Tm2d1",2.71781370528143e-08,-0.175974448239395,0.217,0.388,0.000496327138858494
"Ptpn4",2.73136950076439e-08,0.162914340930825,0.225,0.127,0.000498802698229592
"Phkb",2.74143630062063e-08,0.185701004569389,0.323,0.227,0.000500641097219339
"Usp32",2.78995220001847e-08,0.178453113134967,0.348,0.258,0.000509501070767373
"Pop4",2.79645316854326e-08,-0.137650261028359,0.089,0.205,0.00051068827763937
"Ndufa12",2.81270580725316e-08,-0.178480168824147,0.311,0.483,0.000513656334520572
"0610010K14Rik",2.91919013458944e-08,-0.180381792280717,0.258,0.408,0.000533102502378723
"H2afy",2.98057246049988e-08,-0.1777902944312,0.317,0.484,0.000544312142736488
"Ddx39b",2.98224026501919e-08,-0.182124089924858,0.301,0.473,0.000544616717197804
"Brix1",3.02501958098691e-08,-0.143886648828291,0.101,0.225,0.000552429075879829
"Lmbr1",3.05085178369738e-08,0.176624605724825,0.25,0.171,0.000557146552738815
"Npm1",3.0605881132937e-08,-0.161131287324376,0.638,0.795,0.000558924601249696
"Tom1l2",3.08081464449983e-08,0.18582299533608,0.522,0.445,0.000562618370378558
"Hivep2",3.08448142990593e-08,0.195497413664742,0.514,0.436,0.00056328799872942
"Ptov1",3.10311829720899e-08,-0.154994064364388,0.13,0.268,0.000566691463436306
"Emc3",3.16019121344997e-08,-0.178094224161207,0.306,0.475,0.000577114119400233
"Psmb2",3.16670265080685e-08,-0.17560999979553,0.433,0.613,0.000578303238090347
"Fhit",3.32975508246066e-08,0.169798650204904,0.112,0.041,0.000608079873158966
"Spsb3",3.400730908073e-08,-0.124458301721514,0.057,0.161,0.00062104147843229
"Ndrg1",3.4306332218192e-08,-0.145648366306917,0.756,0.902,0.000626502238968622
"Hip1",3.56284538980278e-08,0.138807375140933,0.857,0.878,0.000650646825085783
"Snrpc",3.5808330805276e-08,-0.171392858313846,0.241,0.395,0.000653931737165951
"Rbm42",3.65342135694406e-08,-0.178045206699027,0.318,0.479,0.000667187808205124
"Txndc17",3.68827308542486e-08,-0.172256554250504,0.517,0.704,0.000673552430860288
"Ift20",3.75201457164849e-08,-0.1839031631952,0.273,0.425,0.000685192901074448
"Plekhj1",3.85569931277349e-08,-0.144240721524158,0.092,0.227,0.000704127808498695
"Lsm10",3.85968013874347e-08,-0.123129958341565,0.068,0.17,0.000704854786937333
"Babam2",3.88899341052823e-08,0.189666608235377,0.484,0.424,0.000710207976630665
"Ftl1-ps1",3.91131704432798e-08,-0.13220917579683,0.07,0.183,0.000714284718635176
"Cltb",3.92787211347165e-08,-0.172648285668915,0.556,0.718,0.000717308005362192
"Cnih4",3.97719346209464e-08,-0.177014536802975,0.37,0.551,0.000726315070047724
"AW112010",3.98967503460565e-08,-0.192452406391889,0.408,0.581,0.000728594454819683
"Rnf187",3.99496833455644e-08,-0.170582213533008,0.284,0.458,0.000729561117256697
"Rbm7",4.05980206996706e-08,-0.17295655230276,0.25,0.416,0.000741401054017384
"AI467606",4.17787823244361e-08,-0.150063308009442,0.13,0.266,0.000762964122808851
"Klf9",4.3311483604242e-08,-0.166592364505676,0.637,0.785,0.000790954313580668
"Ccdc115",4.48128022102257e-08,-0.141067731877468,0.104,0.232,0.000818371393963142
"Arpc4",4.48144080646229e-08,-0.176398572273827,0.391,0.576,0.000818400720076144
"Nop53",4.6456986045967e-08,-0.174904808207275,0.391,0.581,0.000848397479171449
"Anxa2",4.75246356267095e-08,-0.16917921039986,0.612,0.792,0.000867894895814969
"Psmd8",4.85219777403094e-08,-0.176886182021001,0.335,0.52,0.000886108357493531
"Cox7a2",4.86699544687536e-08,-0.14838815128218,0.689,0.836,0.000888810708508379
"Ldlrad3",4.88900049103009e-08,0.181938272263717,0.616,0.582,0.000892829269671915
"Psenen",4.94294207630402e-08,-0.177357099580575,0.348,0.534,0.00090268008197464
"Phc3",4.98785873459096e-08,0.186275515191879,0.391,0.31,0.000910882762111002
"Grb14",5.11124919151356e-08,0.1919729675218,0.626,0.586,0.000933416327354206
"Mrps21",5.1244568385976e-08,-0.169688349972651,0.323,0.487,0.000935828307864694
"Tpd52",5.17462932927461e-08,-0.161712790725381,0.584,0.752,0.000944990808112129
"Trappc6b",5.27996573062027e-08,-0.173526962189861,0.407,0.588,0.000964227341725873
"Nrbp1",5.32905441255104e-08,-0.177040338709336,0.393,0.551,0.00097319191682007
"Dusp8",5.41449405836996e-08,-0.141995870751762,0.084,0.201,0.000988794904939523
"Dennd1b",5.42300205152843e-08,0.179430934139874,0.343,0.251,0.000990348634650123
"Atp5a1",5.43672928392206e-08,-0.159727678386213,0.602,0.758,0.000992855501829847
"Phf1",5.51288558857245e-08,-0.150384285175398,0.148,0.28,0.0010067631661851
"Svil",5.53113716509897e-08,0.186906168361495,0.54,0.484,0.00101009626909037
"Ehbp1",5.64178479596222e-08,0.174860401408315,0.241,0.15,0.00103030273943862
"Zhx3",5.6656188800686e-08,0.187729400080221,0.492,0.415,0.00103465531987813
"Arfgef1",5.77513460514219e-08,0.185723896066745,0.463,0.39,0.00105465508159107
"Ergic3",5.82509231971616e-08,-0.168580958657918,0.241,0.409,0.00106377835942656
"AU020206",5.83849517449713e-08,0.167771364167921,0.264,0.17,0.00106622598876667
"Ttc28",5.98646011203659e-08,0.181057645252784,0.634,0.575,0.00109324734566012
"Dapk3",6.03859633082938e-08,-0.138478455017049,0.081,0.197,0.00110276846193606
"Ndufa11",6.05680997146779e-08,-0.178000337968596,0.382,0.564,0.00110609463698945
"Itih5",6.19210406371522e-08,-0.181194000368591,0.661,0.802,0.00113080204411567
"Prdx2",6.21194051179406e-08,-0.168811683686051,0.502,0.673,0.00113442457626383
"Ubxn1",6.21368570145431e-08,-0.173309095828107,0.492,0.647,0.00113474328279959
"Rexo2",6.316846528035e-08,-0.176420916886889,0.516,0.663,0.00115358251294975
"Pwwp2b",6.54398836524296e-08,-0.141200397618551,0.109,0.229,0.00119506315526067
"9530026P05Rik",6.71328897195025e-08,0.198423157742091,0.599,0.623,0.00122598083205756
"Atpif1",6.76561870409193e-08,-0.178064114165317,0.267,0.446,0.00123553728774127
"Ifi27",6.82138252734385e-08,-0.170580802317693,0.575,0.732,0.00124572087714353
"Amotl1",6.94427340773651e-08,0.182749968610666,0.539,0.438,0.00126816320972084
"Sertad1",7.09654035580092e-08,-0.159323300567218,0.174,0.323,0.00129597019977636
"Gab1",7.12364055244421e-08,0.190885840821757,0.418,0.336,0.00130091923768736
"Zfp532",7.13321993210312e-08,0.166699971035322,0.269,0.169,0.00130266862400067
"Tanc1",7.22087528205447e-08,0.178753417506234,0.616,0.585,0.00131867624400879
"Polr2i",7.25756342176814e-08,-0.165336894038356,0.183,0.322,0.0013253762320833
"Nsa2",7.31143739034746e-08,-0.187028161768643,0.402,0.572,0.00133521469622525
"Ctif",7.31740784206661e-08,0.178192767030375,0.345,0.238,0.0013363050201182
"Arl6ip1",7.44521726647993e-08,-0.162445870802159,0.599,0.746,0.00135964557720456
"Kat6a",7.76371022336563e-08,0.174135970654292,0.607,0.533,0.00141780876099103
"Psme4",7.95863593658276e-08,0.182362578470816,0.447,0.358,0.00145340609473874
"Pdcd2",7.9917458461518e-08,-0.107511838331916,0.042,0.122,0.00145945262642424
"Gstm7",8.17461916052394e-08,-0.158851575263903,0.11,0.224,0.00149284895109488
"Bok",8.29466205256874e-08,-0.16212511589757,0.112,0.235,0.0015147711840401
"Wdr7",8.29753774176843e-08,0.167442807631499,0.239,0.152,0.00151529634240175
"Tcf3",8.40020436237373e-08,-0.158866860328927,0.186,0.319,0.00153404532065669
"Bcl7b",8.48245877049073e-08,-0.173380976727896,0.214,0.377,0.00154906662066702
"Fgd5",8.48290615307813e-08,0.157820227476565,0.75,0.717,0.00154914832167513
"Eif4g3",8.66303661451251e-08,0.177494278703411,0.582,0.511,0.00158204374654227
"Zfp608",8.68116137216665e-08,0.185047401957407,0.337,0.259,0.00158535368978507
"Gm15738",8.89671504068729e-08,0.163642776164375,0.258,0.169,0.00162471810073031
"Irgm1",8.98957903809213e-08,-0.168076570891697,0.155,0.288,0.00164167692393638
"Kcnq1ot1",9.1042270720575e-08,0.207469810651847,0.328,0.248,0.00166261394789914
"Rasgrf2",9.1455181022041e-08,0.174449812601379,0.236,0.17,0.00167015451582451
"Gtf2b",9.25180040466285e-08,-0.148894982165587,0.137,0.268,0.00168956378989953
"Ncoa1",9.27840468796262e-08,0.183045176221885,0.613,0.545,0.00169442226411573
"Scfd2",9.30896462338656e-08,0.156044989107714,0.182,0.092,0.00170000311952285
"Wdr61",9.37851161335359e-08,-0.173728115812806,0.253,0.433,0.00171270379083063
"Zfp148",9.38818477467119e-08,0.176427967970841,0.568,0.496,0.00171447030355045
"Eif6",9.5407160115087e-08,-0.165622352804495,0.238,0.407,0.00174232555802172
"Pabpc1",9.62376199804729e-08,-0.166803966018909,0.582,0.735,0.0017574914160834
"Gbe1",9.75356070574532e-08,0.190004059149353,0.525,0.456,0.00178119525608321
