"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Armc9",4.56936091802726e-11,0.900597297876643,0.061,0.038,8.34456690850138e-07
"Npepl1",4.61520987654342e-11,-0.204505361046584,0.146,0.191,8.42829627654359e-07
"Ehd4",4.62072285383745e-11,-0.110257874017014,0.332,0.403,8.43836407567795e-07
"Gata2",4.69954387730467e-11,-0.12139375691274,0.444,0.511,8.58230702873379e-07
"Sept9",4.82519807711557e-11,0.526369741604923,0.227,0.193,8.81177672842845e-07
"Tbc1d23",4.87500863649179e-11,0.529697082674073,0.218,0.181,8.90274077196131e-07
"Mon2",4.89422415391019e-11,0.390388807953108,0.388,0.361,8.93783214987079e-07
"Klhdc10",5.00003888552213e-11,0.471234265411788,0.263,0.226,9.13107101274051e-07
"Ppox",5.02661375216259e-11,-0.71177279519792,0.023,0.042,9.17960203419933e-07
"Polr3gl",5.16815548018077e-11,-0.202393045628038,0.117,0.157,9.43808553790613e-07
"Prdm1",5.18306417859282e-11,0.974979897693655,0.058,0.036,9.46531180294621e-07
"Usp38",5.19005874657227e-11,0.643873757299263,0.111,0.08,9.47808528299029e-07
"Fbxl20",5.20102853208986e-11,0.533708323434777,0.216,0.181,9.49811830530251e-07
"Suds3",5.30117962093483e-11,-0.157394780513267,0.207,0.259,9.68101422375118e-07
"Bola3",5.34108315070003e-11,-0.175482141541542,0.2,0.25,9.75388604980839e-07
"Ddx21",5.34413621430425e-11,-0.151910164786201,0.289,0.347,9.75946155456241e-07
"Fgf13",5.37784881018439e-11,1.05579773669068,0.162,0.131,9.82102749715874e-07
"Atr",5.39882750365417e-11,0.666341278182193,0.133,0.101,9.85933878717324e-07
"Ensa",5.43303626008748e-11,-0.149225793493673,0.29,0.351,9.92181081817175e-07
"Pcgf1",5.44461235828445e-11,-0.729224662012798,0.02,0.038,9.94295108869907e-07
"Pkn1",5.64413833349275e-11,0.417501704341886,0.317,0.284,1.03073254246245e-06
"Kif26a",5.65384281502954e-11,0.357320188335601,0.403,0.378,1.03250477488069e-06
"Fam177a",5.93149256094857e-11,-0.622424068929746,0.033,0.055,1.08320917148043e-06
"Tulp2",5.96692541409318e-11,1.47098792424827,0.024,0.01,1.0896799191217e-06
"Mrpl54",5.96707859195245e-11,-0.229492736102365,0.136,0.177,1.08970789246236e-06
"Gabarapl1",5.98730492555339e-11,-0.126072829714369,0.366,0.436,1.09340162550456e-06
"Trp53bp1",6.04867602003788e-11,0.62036038697311,0.121,0.09,1.10460921477932e-06
"Itga4",6.08353600062826e-11,0.967072276824065,0.067,0.044,1.11097534443473e-06
"Pja1",6.12063600850565e-11,-0.266078574104863,0.088,0.123,1.1177505478733e-06
"Efcab14",6.14449199492335e-11,0.393005063914107,0.325,0.291,1.1221071281129e-06
"Wrn",6.17142667218549e-11,0.602362636134423,0.232,0.198,1.12702593887451e-06
"Gm10847",6.20019901085997e-11,2.58561714946167,0.01,0.002,1.13228034336325e-06
"Aimp2",6.20945612718491e-11,-0.428209591249569,0.057,0.085,1.13397087794651e-06
"B3gntl1",6.21650069709203e-11,0.780651303399708,0.075,0.05,1.13525735730295e-06
